x, y, z
5.15682, 18.7349, 4.49924
5.77945, 18.7537, 6.39975
6.24673, 18.5713, 2.83032
3.79083, 19.2332, 2.53718
2.57368, 17.7277, 2.03504
3.87326, 20.2495, 4.25771
1.33694, 18.9162, 1.0065
3.98946, 19.1853, 7.18054
7.67651, 17.6723, 1.75909
8.27705, 18.5113, 3.47236
8.17642, 15.8908, 0.999998
9.34959, 18.4626, 0.999999
10.4206, 16.8935, 1.62534
2.78904, 12.8231, 9.60842
2.74368, 14.1362, 14.0908
3.39128, 15.8333, 13.2539
2.39418, 12.3698, 13.2205
3.35033, 12.3381, 11.4658
1.6684, 11.2847, 11.7015
3.74973, 14.2593, 8.60122
3.01453, 15.624, 11.3009
-0.491909, 14.6031, 7.7189
0.554682, 15.9199, 8.8008
1.07261, 16.8854, 7.12759
0.98909, 18.8837, 7.12605
2.2992, 18.2167, 5.77002
1.7862, 17.873, 3.86773
0.523273, 19.1916, 3.05148
2.9158, 17.5383, 7.54753
3.50673, 18.7047, 9.06095
2.50058, 19.2084, 10.7144
1.10502, 15.7011, 10.7111
0.463459, 14.067, 9.75287
0.383725, 16.5318, 12.3813
0.295271, 12.618, 11.121
2.78281, 14.6854, 17.9048
2.56035, 13.0224, 18.9933
3.96259, 11.7291, 19.5944
2.47253, 13.9651, 16.0649
6.07071, 1.91524, 35.8295
5.14609, 1.92666, 34.0561
7.58075, 1.78522, 34.5246
7.16319, 3.38203, 33.3951
6.8327, 2.82169, 31.5038
9.95339, -0.178943, 31.3429
9.29053, 2.76058, 34.1707
11.6742, 1.5378, 35.0817
10.9294, 2.02579, 33.2908
11.6298, 0.512887, 32.186
11.8314, -0.527407, 30.4898
4.37861, 0.542524, 43.8604
4.35543, 0.029786, 41.9274
4.68528, 1.86096, 41.1939
4.71516, 2.61093, 39.3401
2.24404, 3.95883, 38.575
3.82704, 4.36009, 39.7296
1.38706, 5.11594, 37.1869
5.81703, 2.65198, 37.6715
3.38798, 6.313, 32.1207
3.24855, 6.69664, 34.0786
4.41159, 3.36436, 35.2366
3.42787, 3.40102, 33.4957
3.38632, 5.06209, 37.1904
4.02044, 5.32429, 35.3118
2.44021, -3.54604, 27.0904
3.52223, -2.24719, 26.0217
3.01116, -2.84497, 29.201
2.31773, -4.66439, 28.744
3.63847, -4.80525, 34.312
2.56819, -2.67063, 31.1435
1.70424, -3.33094, 33.7558
3.34815, -3.69253, 32.6757
2.32235, 0.120764, 33.0582
1.39455, -1.2798, 31.9731
1.30357, -0.0205534, 30.4219
3.59756, -3.33965, 35.6723
4.3617, -3.71772, 37.8634
3.49294, -1.1558, 38.6953
4.1622, -1.93495, 36.9792
4.26313, -1.3938, 40.5257
1.43053, -4.57868, 24.3482
2.3401, -5.22488, 26.0081
6.78194, -3.46898, 35.5758
6.11599, -2.34725, 37.0918
1.92761, -2.4658, 24.8345
0.0763524, -3.21875, 24.911
2.38578, 11.7867, 25.0021
3.2048, 11.4932, 23.2012
0.889366, 10.7829, 25.8699
3.93745, 9.6772, 27.6186
3.62965, 10.4353, 25.7936
2.6032, 13.0801, 22.1431
2.81209, 14.2615, 20.5429
5.72252, 10.4051, 21.6442
3.79405, 10.8722, 21.3937
5.00659, 7.39448, 31.6619
4.64974, 8.01399, 33.5297
6.45987, 6.1886, 31.0032
6.24538, 4.94984, 32.5586
4.32873, 10.0694, 30.3137
3.48391, 8.30773, 30.7413
5.92596, 8.56574, 26.0289
4.4593, 7.61261, 26.9987
3.62981, 8.06498, 28.7614
0.530929, -6.67377, 9.78615
-0.376926, -7.71448, 8.33952
-0.126429, -3.6158, 10.1333
0.882298, -4.26032, 11.7355
-2.08526, -3.25359, 9.95513
0.272018, -6.16465, 11.7029
0.684765, -5.28257, 16.3363
0.77945, -3.70769, 17.5655
-0.216132, -2.27618, 14.5044
1.18963, -2.91127, 15.7773
0.581749, -5.03237, 14.3547
0.294567, -6.85383, 13.5802
0.104791, -1.15519, 12.8795
2.64142, -0.759072, 20.7778
1.56843, -2.44231, 20.9018
1.30487, -4.5276, 21.3715
2.65205, -4.1948, 22.8118
1.2903, -3.83628, 19.4949
0.987714, -0.119514, 19.8525
1.4007, -5.69869, 8.27199
-1.99031, -10.7552, 8.39222
-3.50104, -11.6803, 9.32058
-1.9427, -8.82232, 11.6897
-1.34333, -7.07391, 12.4538
-3.43834, -10.1495, 11.7307
-2.7826, -9.96059, 13.6107
-4.7196, -10.3677, 10.2106
-2.02887, -6.21971, 10.7804
-1.36335, -11.3688, 13.661
-0.021151, -11.3801, 15.1437
-4.57812, -7.25555, 8.70656
-3.65721, -7.34138, 10.4798
-4.83254, -8.42564, 7.10464
-3.1627, -9.22387, 7.86254
-3.15602, -6.73726, 4.44184
-1.79407, -5.35567, 4.92794
-4.39858, -6.05652, 5.85344
-5.18216, -7.79148, 5.24034
-0.303284, -6.57575, 6.69699
0.0746332, -6.05726, 4.80271
-1.87746, -10.8678, 3.39905
-0.897336, -9.52717, 2.28462
-3.72706, -10.7518, 4.15103
-1.2401, -8.1054, 5.81236
-0.615105, -8.44587, 3.94328
-1.00296, -7.99768, 1.00029
