x, y, z
5.25384, 18.1928, 12.0318
5.76861, 16.667, 13.218
6.43819, 19.3822, 10.9443
4.16031, 20.234, 11.2555
2.95745, 20.1077, 9.66265
3.96741, 19.3473, 13.0378
1.90769, 21.7293, 10.1806
3.89798, 16.2037, 13.7528
8.13645, 19.709, 9.93981
8.20173, 20.0981, 11.9005
9.4911, 18.7677, 8.809
9.16878, 21.412, 9.75507
10.8457, 20.5061, 10.3611
0.336174, 11.8182, 3.57387
-2.00761, 10.2989, 7.31572
-0.368939, 10.0781, 8.44087
-2.23966, 9.93017, 5.36375
-0.481441, 10.2223, 4.45958
-2.18077, 10.5314, 3.45413
1.47344, 13.0878, 4.6202
0.103457, 11.9289, 9.03363
-2.21376, 16.542, 9.56159
-1.12175, 15.0046, 10.2277
0.271745, 16.278, 10.8883
0.782662, 16.2, 12.8204
2.23705, 17.0253, 11.7233
1.95158, 18.6871, 10.6477
1.05511, 20.2004, 11.5997
2.62615, 15.0656, 11.8133
3.07942, 14.0779, 13.4923
1.8963, 12.9245, 14.6192
-1.37189, 13.0822, 9.7359
-2.0455, 14.4505, 8.44207
-2.38844, 11.6219, 10.6492
-3.38819, 13.5368, 7.27487
-4.87571, 11.2077, 9.72359
-6.49052, 12.0361, 8.88323
-7.84094, 11.1894, 7.6751
-3.76709, 10.8346, 8.10133
3.28025, 1.82098, 8.69692
3.24026, 0.217182, 7.50268
2.52456, 2.53931, 6.9902
1.01229, 3.61195, 7.74017
-0.697912, 3.12842, 6.8229
3.56888, 2.04374, 2.79066
2.48228, 4.29951, 6.04158
3.98314, 5.75741, 4.13637
2.35727, 4.59476, 4.06746
2.61293, 3.72591, 2.28428
2.49833, 2.19705, 0.999994
3.6345, -0.557428, 16.7099
4.14552, -0.964869, 14.8197
3.82265, 0.868474, 14.0886
2.83663, 1.55316, 12.4889
0.622406, 0.770892, 14.2196
1.34272, 2.47101, 13.4511
-0.914424, -0.336002, 13.5771
3.12249, 2.26295, 10.6411
-3.94923, 2.04147, 8.86423
-3.01337, 1.90206, 10.6262
-0.576075, -0.851149, 10.1003
-2.50256, -1.30778, 9.81728
-0.0576499, 0.866837, 12.2283
-1.25089, 0.956729, 10.6258
3.27082, -7.91889, 12.5592
1.9766, -8.58411, 13.9312
5.32498, -8.61598, 13.3126
5.00246, -6.98396, 12.2024
10.2121, -6.0915, 13.0206
7.31706, -8.79151, 13.2844
8.92808, -7.11619, 14.8986
8.66956, -7.36129, 12.9306
9.36703, -10.277, 15.5448
8.37394, -10.4049, 13.8135
6.91076, -11.4185, 14.7254
9.17845, -4.38063, 13.0872
7.93773, -2.97376, 14.5047
6.47453, -1.92704, 12.3203
8.32316, -2.6485, 12.5693
4.87327, -2.25256, 13.4735
0.881788, -7.47755, 10.6348
2.33524, -6.46123, 11.5593
11.1739, -2.18746, 14.2565
9.44852, -1.38705, 13.6381
1.13749, -9.2979, 11.8871
1.68834, -9.18185, 9.96792
-9.19065, 6.26734, 10.1247
-8.99153, 8.02466, 9.19079
-9.86033, 4.53242, 9.3888
-5.6082, 5.37034, 10.3788
-7.36959, 5.72515, 9.50039
-7.32001, 8.79098, 9.9774
-5.38978, 9.27573, 9.77941
-10.2632, 9.63631, 6.79641
-9.13847, 9.86992, 8.43357
-1.51349, 5.49198, 11.3392
-0.366561, 5.88885, 12.9288
-1.25877, 6.06989, 9.44149
-0.420744, 4.3247, 8.93949
-4.1951, 5.76707, 12.8104
-2.89593, 4.35897, 12.2364
-5.70826, 4.79607, 7.72647
-5.24727, 3.52538, 9.20051
-4.36265, 3.91416, 10.9516
-2.89431, -14.7846, 3.61402
-3.35849, -16.3152, 4.81484
-4.70276, -12.367, 4.53539
-3.32605, -11.7153, 3.23928
-4.75885, -12.1291, 6.52038
-1.89687, -13.0516, 3.65374
-0.743461, -9.92589, 5.46952
-1.79507, -8.41996, 6.26089
-2.11048, -8.06065, 2.7706
-1.19167, -7.67647, 4.50501
-0.862374, -10.3458, 3.51773
-0.125458, -12.1925, 3.30149
-1.6383, -7.25942, 0.999998
-4.43253, -5.5961, 9.01084
-3.45666, -7.31391, 9.32188
-1.88121, -8.50055, 10.1878
-0.868868, -7.51205, 11.6013
-1.98603, -8.11457, 8.22818
-5.43506, -6.7402, 7.7124
-4.52317, -15.3418, 2.59603
-1.22049, -18.0765, 8.03519
-0.251056, -17.8364, 9.76797
0.149609, -14.4963, 7.49355
-0.124624, -12.8129, 6.44896
0.695511, -15.1848, 9.2902
2.18323, -14.0145, 8.64427
-0.60363, -16.0312, 10.5534
-2.08773, -13.079, 6.72353
3.28051, -15.3302, 7.61236
4.66944, -14.6811, 6.32803
-3.76314, -14.2844, 9.48256
-2.08747, -13.5613, 8.6645
-4.45359, -16.0368, 10.1551
-3.19166, -16.6745, 8.74062
-7.32202, -16.6562, 8.19586
-7.44438, -15.649, 6.47232
-6.75633, -14.999, 9.16215
-6.37921, -16.5082, 10.4192
-5.34514, -16.2696, 5.0409
-7.25379, -16.8453, 4.88088
-7.18188, -21.2416, 4.70792
-6.06869, -20.7164, 3.13154
-8.61577, -20.1934, 5.62732
-5.12411, -18.1198, 5.76738
-5.01958, -19.5239, 4.34696
-5.90045, -19.6038, 1.47809
