x, y, z
5.72353, 18.2747, 5.06975
6.60409, 18.6207, 6.83182
6.54458, 18.2568, 3.24614
3.97124, 18.2041, 3.37022
3.23744, 16.3507, 3.20776
4.05511, 19.3747, 4.98968
1.56254, 16.9674, 2.30537
4.9055, 18.6615, 7.88686
7.86529, 17.5292, 1.93227
8.64505, 18.3205, 3.59532
8.3737, 15.8344, 0.999998
9.35384, 18.4858, 0.999999
10.6473, 17.0466, 1.5057
4.69066, 12.4955, 11.5602
3.85281, 13.9466, 15.921
4.10082, 15.7171, 15.0244
4.08124, 12.115, 15.1511
5.17712, 12.2696, 13.4869
3.82869, 10.8044, 13.6577
5.31129, 14.0993, 10.539
4.13329, 15.3061, 13.0674
1.75554, 13.1673, 9.11274
2.15704, 14.7975, 10.1995
2.65996, 15.7854, 8.53487
2.09345, 17.6957, 8.36289
3.34534, 17.1807, 6.89068
2.69653, 16.494, 5.12787
1.01627, 17.3254, 4.43115
4.32671, 16.8883, 8.60865
4.87375, 18.3478, 9.86186
4.07136, 18.844, 11.6254
2.39513, 14.86, 12.1843
2.33624, 13.0534, 11.3283
1.21398, 15.6, 13.6186
2.26088, 11.7101, 12.8081
3.38832, 14.6459, 19.682
3.39763, 13.0231, 20.8508
4.95596, 12.1282, 21.7288
3.43999, 13.7962, 17.8722
6.79308, 2.81271, 38.1987
6.13701, 2.76264, 36.31
8.46447, 3.05128, 37.1265
7.86499, 4.5373, 35.9297
7.91789, 3.94825, 34.0192
11.6136, 1.78067, 34.277
9.94419, 4.39181, 37.011
12.3962, 3.6856, 38.234
11.8075, 4.06698, 36.361
12.9668, 2.78692, 35.3523
13.6196, 1.88248, 33.6923
4.39174, 0.555323, 45.8013
4.54533, 0.210417, 43.8373
4.70274, 2.12292, 43.2738
4.85611, 3.01974, 41.4927
2.34868, 4.05498, 40.4205
3.64557, 4.57045, 41.8531
1.47725, 5.22038, 39.0485
6.14968, 3.37065, 40.0083
3.73525, 6.7071, 34.202
3.34951, 7.04529, 36.1351
4.98511, 3.96625, 37.4166
4.21094, 3.85551, 35.5758
3.45875, 5.40665, 39.2459
4.22877, 5.81748, 37.4463
4.19063, -1.5579, 28.586
5.27087, -0.048988, 27.8402
4.52294, -1.17017, 30.8245
3.999, -2.92894, 30.0294
4.94264, -3.73668, 35.6804
3.88504, -1.3238, 32.7138
2.8776, -2.46271, 35.1001
4.65334, -2.4462, 34.1801
3.08917, 1.12285, 34.9272
2.4628, -0.216181, 33.5801
2.34307, 1.22584, 32.1994
4.62322, -2.485, 37.2072
5.22208, -3.10834, 39.3938
4.01376, -0.787805, 40.4732
4.91457, -1.24126, 38.7461
4.70473, -1.08945, 42.3257
3.47747, -2.20657, 25.6405
4.30446, -3.04715, 27.2559
7.79924, -2.30157, 37.4269
6.88295, -1.48302, 39.005
3.80889, -0.174016, 26.4811
2.00542, -1.01612, 26.2854
2.54524, 11.8098, 26.8105
3.69434, 11.7227, 25.1759
1.19911, 10.4812, 27.4606
4.09729, 10.1236, 29.7176
3.91992, 10.7826, 27.8377
2.90076, 13.1028, 23.9652
3.06905, 14.2891, 22.3639
6.62165, 11.2832, 24.0875
4.70591, 11.261, 23.5135
5.18079, 8.05325, 33.8885
4.54667, 8.58943, 35.7079
6.87078, 7.11044, 33.3835
6.74898, 5.88223, 34.9573
4.2146, 10.5821, 32.4382
3.62441, 8.70918, 32.8173
6.38735, 9.39412, 28.3295
5.04377, 8.18834, 29.1902
3.99002, 8.48792, 30.8635
3.96291, -0.886759, 10.9317
3.43435, -1.65992, 9.16459
2.60334, 1.78034, 11.8993
3.58924, 0.950169, 13.4286
0.636705, 1.77993, 11.5355
3.43207, -0.960424, 12.8586
3.3493, -1.25311, 17.5828
3.06769, -0.0595842, 19.1627
1.91056, 1.88725, 16.4642
3.36868, 1.23346, 17.6669
3.28747, -0.523057, 15.7218
3.44954, -2.09983, 14.5022
2.05011, 3.42672, 15.1952
4.47636, 2.23517, 23.0667
3.59216, 0.471232, 22.7401
3.54929, -1.68184, 22.7082
4.77943, -1.53613, 24.2784
3.52224, -0.579351, 21.0397
2.79943, 2.90444, 22.2065
4.72851, 0.599483, 9.83406
2.70136, -4.93392, 8.30173
1.37102, -6.35698, 8.75459
1.93887, -3.93011, 11.9175
2.01293, -2.3429, 13.1321
0.810732, -5.5056, 11.4224
1.2006, -5.66645, 13.3774
-0.213454, -5.59367, 9.70684
1.31449, -1.26218, 11.6011
2.89734, -6.7246, 13.3404
4.03851, -6.83784, 14.9789
-0.67783, -2.26001, 8.97287
0.0537633, -2.59453, 10.804
-0.477001, -3.01239, 7.13071
1.25276, -3.60244, 7.94294
0.96421, -0.355396, 5.21009
1.85758, 1.14056, 6.19191
-0.539554, -0.366617, 6.52862
-0.782571, -2.01592, 5.42377
3.40532, -0.135566, 7.87019
3.84637, 0.934532, 6.23914
3.23022, -3.59794, 3.43605
3.96983, -1.83862, 2.83793
1.33674, -4.07213, 3.87179
2.96535, -1.53395, 6.50971
3.80022, -1.19551, 4.7241
3.63522, -0.0827236, 1.94082
