x, y, z
8.26242, 17.1345, 6.21375
9.90805, 17.3649, 7.32678
8.03782, 17.4104, 4.24564
5.86998, 16.714, 5.96077
5.27148, 14.8589, 6.40842
6.7546, 18.0593, 7.14718
3.33159, 15.3342, 6.30402
8.94498, 17.4169, 9.07887
8.5444, 16.999, 2.35511
10.0539, 17.5075, 3.56451
8.47209, 15.5298, 1
9.45685, 18.1792, 1.02299
11.0581, 16.9811, 0.999998
8.50735, 12.4531, 14.8584
7.29028, 13.925, 19.1224
7.2987, 15.6784, 18.1604
7.85184, 12.1283, 18.4469
8.96021, 12.397, 16.8057
7.87547, 10.7312, 17.0119
8.87893, 14.0945, 13.7778
7.7409, 15.2258, 16.2631
6.54131, 12.5442, 12.1541
6.43694, 14.2858, 13.1318
7.07879, 15.2436, 11.4975
6.46097, 17.1224, 11.2003
6.97903, 16.2532, 9.4751
5.65571, 15.2941, 8.3223
3.78168, 15.9904, 8.37833
8.60083, 16.2217, 10.645
9.87976, 17.7459, 10.8476
10.1422, 18.9538, 12.4198
6.26782, 14.5164, 15.1112
6.56461, 12.6595, 14.4304
4.75585, 15.2117, 16.2205
6.30737, 11.4227, 15.981
6.58077, 14.6629, 22.8375
6.57997, 13.0662, 24.0418
8.05667, 12.3802, 25.2032
6.80162, 13.7803, 21.0564
7.98371, 3.48195, 42.404
7.92715, 3.23709, 40.4198
9.76044, 4.1784, 41.8055
9.1592, 5.29812, 40.2612
9.91676, 4.58259, 38.5542
13.874, 3.8125, 40.1866
10.7449, 5.91781, 41.8783
12.7794, 6.14317, 43.832
12.7277, 6.17551, 41.8329
14.4647, 5.27697, 41.414
15.8418, 4.52227, 40.1755
4.42413, 0.539848, 49.1829
4.79803, 0.261951, 47.2379
4.79371, 2.1934, 46.7187
5.20455, 3.15646, 45.0147
2.97818, 3.70627, 43.212
3.61565, 4.3708, 44.9874
2.20626, 4.75247, 41.6923
6.72933, 3.84499, 43.9188
5.24745, 6.18674, 37.3075
4.35063, 6.5961, 39.0476
6.25073, 4.11943, 41.061
6.04545, 3.70902, 39.1144
4.03977, 5.27782, 42.2941
5.12352, 5.72551, 40.6739
6.95596, 1.24824, 32.3022
7.83127, 3.04373, 32.2021
6.7805, 1.07714, 34.5851
6.75812, -0.466061, 33.3131
6.74741, -2.48433, 38.7967
5.82131, 0.354568, 36.1844
4.62616, -1.40169, 38.0535
6.50494, -0.947959, 37.5394
4.06562, 2.00751, 38.5727
4.04182, 0.954588, 36.8725
3.88631, 2.64971, 35.8225
6.03468, -1.62032, 40.4537
6.39294, -2.59793, 42.5618
4.72206, -0.691334, 43.8201
5.9192, -0.685505, 42.218
5.24162, -0.975318, 45.7304
7.01371, 1.29469, 29.2038
7.64693, 0.194313, 30.7492
9.08635, -1.12751, 41.2383
7.84337, -0.751727, 42.7594
6.73965, 3.062, 30.5264
5.22773, 2.04154, 29.7062
4.72263, 11.2123, 29.5911
6.19008, 11.4675, 28.2563
3.58049, 9.59896, 29.8953
5.94461, 9.75287, 32.766
6.02795, 10.4188, 30.882
5.42991, 12.7914, 26.9643
5.71169, 14.1243, 25.5001
9.31098, 11.6435, 27.8369
7.60163, 11.3338, 26.8458
6.41656, 7.79884, 37.1222
5.30371, 8.31976, 38.7003
8.29567, 7.11473, 37.0915
8.05579, 6.14769, 38.8257
5.30111, 10.1129, 35.439
5.07621, 8.13993, 35.6776
8.6154, 9.67562, 32.0217
7.44855, 8.13785, 32.5449
5.96643, 8.09675, 33.8871
10.7034, 7.192, 16.1988
10.9363, 7.1105, 14.2141
8.00763, 8.73565, 17.0323
8.83822, 7.84167, 18.6169
6.33392, 8.24041, 16.0559
9.67307, 6.29633, 17.6604
8.45674, 4.45774, 21.8459
7.42822, 4.9768, 23.4807
6.28448, 7.26799, 21.0614
7.57932, 6.69924, 22.4755
8.5684, 5.68593, 20.2713
9.64114, 4.71809, 18.8884
6.15012, 9.10193, 20.2749
7.27957, 6.29455, 28.0349
7.01717, 4.55307, 27.0871
7.59339, 2.54537, 26.5621
8.40063, 2.4845, 28.3909
7.60643, 4.04912, 25.2435
5.70384, 6.80677, 26.9148
11.3362, 9.07892, 16.0011
11.2959, 4.51683, 12.0232
10.339, 2.84816, 11.4758
9.45364, 3.73469, 15.3042
8.79921, 4.63732, 16.9646
8.95018, 2.37552, 13.9261
8.89286, 1.44962, 15.6979
8.42742, 2.88105, 12.063
8.22964, 6.15708, 15.7959
10.7801, 0.805472, 15.8507
11.4849, 0.192341, 17.6192
7.26459, 6.10901, 12.4885
7.60312, 5.12907, 14.1988
8.07811, 6.24567, 10.6666
9.66701, 5.63618, 11.7172
9.23971, 9.6084, 10.3718
9.52147, 10.6577, 12.051
7.52248, 8.86955, 11.0826
7.91948, 7.81151, 9.43247
10.8665, 8.99989, 13.5619
11.4378, 10.671, 12.6233
12.6145, 7.62175, 8.38905
13.0534, 9.5449, 8.7189
10.8335, 6.79637, 8.00624
11.1687, 8.19791, 11.7549
12.2901, 9.34047, 10.5562
12.5526, 11.4622, 8.44867
