x, y, z
4.72528, 17.8542, 4.25731
4.91511, 16.8905, 5.99949
6.10331, 18.1501, 2.83835
4.08505, 19.5629, 2.63414
2.80487, 18.9791, 1.21279
3.81683, 19.5996, 4.61572
2.02497, 20.8084, 0.999999
2.95701, 16.844, 6.404
7.66584, 17.5172, 1.76229
8.11416, 18.4476, 3.47501
8.46893, 15.8517, 0.999999
9.17202, 18.5898, 0.999998
10.5164, 17.4017, 1.88375
0.64478, 8.56868, 1.90826
1.91107, 8.63744, 6.40237
3.36541, 9.7831, 5.64583
0.531996, 7.56599, 5.4276
1.07462, 7.4476, 3.50777
-0.862039, 7.40071, 3.99901
2.07469, 9.63442, 1.00296
2.41631, 11.2976, 4.74827
-1.97836, 13.7775, 4.27044
-0.131674, 13.7087, 5.03529
0.226693, 15.5495, 4.34032
0.202857, 17.0704, 5.63888
1.75369, 17.2187, 4.38473
1.651, 18.2541, 2.67666
0.938348, 20.1168, 2.82575
1.95484, 15.4755, 5.34433
2.10778, 15.2877, 7.3296
0.728732, 14.6555, 8.6329
0.81852, 12.0681, 5.67204
-0.910847, 11.8031, 4.703
1.31692, 11.4811, 7.51784
-1.56543, 9.97192, 5.17015
2.36594, 8.68092, 10.2287
1.50479, 7.17092, 11.2178
2.34565, 5.49329, 11.9095
1.73618, 8.30824, 8.36733
6.38822, 0.261368, 29.6291
5.82346, -0.546561, 27.8889
7.9957, 0.509964, 28.4654
7.20355, 1.71891, 27.083
7.38601, 0.902352, 25.2665
11.2674, -0.875679, 25.8129
9.3112, 1.96826, 28.0875
11.8317, 1.77694, 29.3592
11.1982, 1.7477, 27.4625
12.4964, 0.44906, 26.67
13.2491, -0.653291, 25.1806
4.25753, 0.262408, 37.6383
4.22846, -0.733777, 35.9043
4.24075, 0.8708, 34.7105
4.3015, 1.1025, 32.7249
1.58022, 0.957651, 31.6845
2.74348, 2.34255, 32.5382
0.760873, 0.969084, 29.86
5.57529, 1.21617, 31.1872
2.96625, 2.66801, 24.9011
2.22914, 3.03239, 26.7243
4.41511, 0.684456, 28.5968
3.86436, 0.109838, 26.762
2.46036, 2.00042, 30.0792
3.25744, 2.28154, 28.2666
1.97789, -8.26619, 22.9551
2.40208, -7.0092, 21.4585
2.61848, -6.95915, 24.7309
2.48977, -8.95477, 24.7617
4.11569, -7.59108, 30.0202
2.35252, -6.46247, 26.6499
2.06604, -6.28389, 29.4593
3.46144, -7.00739, 28.2226
1.79209, -3.41807, 28.0412
1.03274, -5.13887, 27.3614
0.559834, -4.24979, 25.6334
3.96414, -5.8372, 30.9693
4.80181, -5.3361, 33.1083
3.63248, -2.75938, 33.0516
4.36827, -4.01008, 31.6752
4.29425, -2.47181, 34.9169
1.13333, -10.0505, 20.5659
2.23612, -10.1134, 22.2332
7.13872, -5.63004, 30.7338
6.3597, -4.1357, 31.8109
0.769615, -7.85879, 20.6754
-0.627498, -9.23839, 21.0558
1.97946, 7.03567, 17.3144
2.268, 6.15522, 15.542
0.587341, 6.63561, 18.6935
3.51619, 5.11582, 20.0815
3.1196, 5.64824, 18.1949
2.11834, 7.66169, 14.235
2.50715, 8.41316, 12.4228
3.85157, 3.9171, 13.9831
2.22369, 5.07253, 13.861
3.96634, 4.37018, 24.5811
2.91716, 4.84065, 26.2175
5.92993, 4.02969, 24.4126
5.91758, 2.73965, 25.9409
2.6632, 6.13197, 22.4293
2.46582, 4.32321, 23.2596
5.97164, 4.09349, 19.2737
4.44019, 3.09943, 20.0901
3.13934, 3.72915, 21.4726
-1.9572, -15.9536, 7.89102
-3.49957, -17.0342, 7.2177
-1.79077, -12.8952, 7.13124
-0.468213, -13.2964, 8.57689
-3.5583, -11.9711, 7.27893
-1.45398, -14.8031, 9.44763
-0.334384, -12.3148, 13.2653
0.331477, -10.4942, 13.7574
-0.0774032, -10.2371, 10.2677
0.993247, -10.7269, 11.8844
-0.355675, -12.9185, 11.3587
-0.965782, -14.823, 11.387
0.631825, -10.0826, 8.40411
2.33996, -6.70995, 15.7948
1.11992, -8.15288, 16.4501
0.67155, -9.9007, 17.626
2.10475, -9.41968, 18.9355
0.77101, -9.94283, 15.6289
0.782222, -6.34152, 14.5958
-1.4288, -15.8646, 5.96415
-6.16305, -18.6381, 8.47776
-7.39427, -18.7283, 10.0513
-4.23267, -16.3289, 10.8329
-2.88929, -14.8472, 10.8397
-5.89655, -16.9744, 11.7356
-4.50895, -16.7693, 13.1612
-7.68812, -16.9177, 10.8484
-3.82786, -14.1211, 9.22981
-3.60583, -18.5515, 13.0711
-1.81545, -18.807, 13.925
-7.15523, -14.3693, 8.36994
-5.72197, -14.4831, 9.76019
-8.34884, -15.6156, 7.3589
-6.87963, -16.8723, 7.87074
-7.26343, -15.5796, 4.03944
-5.36301, -15.0192, 3.76693
-7.57155, -14.046, 5.28562
-9.12887, -15.2728, 5.54947
-3.82537, -16.4375, 5.33682
-4.16512, -16.5709, 3.37042
-8.08677, -19.9755, 4.02865
-6.63501, -19.9629, 2.65308
-9.25925, -18.4666, 4.61898
-5.42753, -17.6312, 5.42596
-5.47738, -19.004, 3.97233
-5.88148, -19.1264, 1.00007
