x, y, z
4.90373, 18.2846, 4.43902
5.14991, 17.477, 6.25205
6.21694, 18.398, 2.93483
4.21598, 19.851, 2.6961
2.84045, 19.1579, 1.42038
4.07301, 20.0883, 4.6768
2.14094, 20.9838, 0.999998
3.25519, 17.741, 6.83542
7.80071, 17.6869, 1.9419
8.2151, 18.8898, 3.485
8.68261, 15.9666, 1.42926
9.24228, 18.7041, 0.999998
10.656, 17.6665, 1.96157
-0.835211, 9.9398, 0.999998
-2.48469, 10.0122, 5.36905
-0.695209, 10.392, 6.17744
-2.92443, 8.84946, 3.80236
-1.34328, 8.82419, 2.58027
-3.18269, 8.59828, 1.83214
0.358699, 11.5289, 1.2217
-0.240673, 12.2453, 5.57845
-2.61365, 16.2793, 3.37788
-1.49439, 15.4427, 4.80868
-0.120222, 16.8769, 4.57504
0.358952, 17.9935, 6.16359
1.8683, 17.9194, 4.8535
1.72614, 18.6941, 3.01511
1.06935, 20.5802, 2.91037
2.06999, 16.3324, 6.05372
2.32688, 16.4369, 8.03439
0.978157, 16.1548, 9.48398
-1.71432, 13.5971, 5.54724
-2.47954, 13.9517, 3.73379
-2.65112, 12.9516, 7.19217
-3.84559, 12.5319, 3.3904
-5.11044, 11.586, 7.7097
-6.89522, 11.9631, 6.88976
-8.22082, 10.6682, 6.13741
-4.17916, 10.7048, 6.1747
3.90949, 1.40305, 8.88018
3.88051, -0.255183, 7.76241
3.46036, 2.08802, 7.05557
1.94968, 3.30704, 7.53703
0.318847, 2.83533, 6.47974
2.59896, 1.33917, 2.94315
3.69217, 3.79588, 6.04091
5.68981, 4.12401, 4.06376
3.69262, 4.01868, 4.05334
3.39224, 3.0663, 2.32048
2.28732, 2.04869, 1
4.07171, -0.0916828, 17.1741
4.55186, -0.688895, 15.3267
4.01385, 0.993259, 14.3881
3.13772, 1.36193, 12.6284
0.714804, 0.257738, 13.8196
1.40017, 2.06941, 13.3215
-0.628041, -0.87434, 12.8629
3.53427, 1.9641, 10.7629
-3.34089, 2.2625, 8.35929
-2.50232, 1.90986, 10.1404
-0.20482, -0.926979, 9.45405
-2.13499, -1.22656, 9.02433
0.290485, 0.529507, 11.7741
-0.801335, 0.857942, 10.131
4.68797, -8.08859, 11.8721
3.61199, -9.16471, 13.1699
6.85578, -8.49108, 12.5136
6.21795, -6.82922, 11.6018
11.1582, -5.05194, 12.6291
8.84373, -8.27206, 12.5065
10.1159, -6.53545, 14.3432
9.89003, -6.5742, 12.3564
11.1689, -9.58182, 14.6033
10.1966, -9.70207, 12.8597
8.96634, -11.0734, 13.638
9.81343, -3.59446, 12.8884
8.58546, -2.42722, 14.5186
6.62675, -1.67262, 12.6203
8.59016, -2.04772, 12.5549
5.35962, -2.06229, 14.1178
2.02299, -7.78187, 10.3201
3.46508, -6.67703, 11.1566
11.549, -1.06598, 13.7664
9.62853, -0.598332, 13.461
2.6539, -9.58179, 11.4646
2.90702, -9.37314, 9.49167
-8.62124, 6.40935, 9.84879
-8.7562, 7.89846, 8.52051
-9.16205, 4.4956, 9.63654
-4.99659, 5.65771, 9.83384
-6.84072, 5.89495, 9.09704
-7.15914, 9.03417, 8.91994
-5.35799, 9.72006, 8.38574
-10.5226, 8.73298, 6.04441
-9.23169, 9.47204, 7.38133
-0.748969, 5.78315, 10.5999
0.345564, 6.45191, 12.1344
-0.416706, 6.00458, 8.64013
0.446538, 4.2057, 8.50292
-3.42156, 6.37028, 11.9943
-2.18064, 4.8439, 11.6333
-5.11935, 4.99232, 7.1906
-4.57679, 3.79758, 8.69997
-3.6606, 4.28526, 10.4096
-2.64882, -14.8163, 3.06643
-3.04137, -16.4276, 4.18432
-4.38646, -12.3637, 4.05016
-2.99642, -11.7287, 2.75999
-4.4186, -12.177, 6.04116
-1.60457, -13.1124, 3.1449
-0.138052, -10.1712, 5.17953
-1.08396, -8.72039, 6.17967
-1.81215, -8.17241, 2.77669
-0.697806, -7.87214, 4.41011
-0.460723, -10.4488, 3.22535
0.18987, -12.2943, 2.81213
-1.53396, -7.29723, 0.999999
-3.42583, -6.14068, 9.39609
-2.37461, -7.83989, 9.48315
-0.674886, -9.02316, 10.0752
0.385411, -8.02091, 11.4431
-1.03392, -8.53157, 8.1701
-4.55543, -7.2455, 8.16998
-4.37994, -15.258, 2.16751
-1.36617, -18.3905, 6.20889
0.23567, -18.5077, 7.40067
0.24582, -15.0602, 5.30258
-0.175823, -13.2615, 4.53646
1.35877, -15.9811, 6.68573
2.61866, -14.9504, 5.52377
0.568627, -16.7751, 8.3426
-1.8681, -13.3137, 5.60109
2.97991, -16.2847, 4.07839
3.80692, -15.6912, 2.3568
-2.48622, -14.8927, 8.60057
-1.17831, -14.1596, 7.27695
-3.10244, -16.6818, 9.24805
-2.36079, -17.1898, 7.46146
-6.35668, -16.9439, 8.08706
-6.75899, -15.7493, 6.53431
-5.50336, -15.4283, 9.0743
-4.90381, -17.0874, 10.0165
-4.96669, -16.2923, 4.70856
-6.90736, -16.7635, 4.81692
-7.07935, -21.0697, 4.2224
-5.9835, -20.5796, 2.62276
-8.39388, -19.9453, 5.22624
-4.7452, -18.1821, 5.32474
-4.80123, -19.5153, 3.83501
-5.78482, -19.4276, 0.999998
