x, y, z
5.94994, 18.188, 5.22345
6.90652, 18.5171, 6.94874
6.68821, 18.2003, 3.36474
4.11556, 18.1146, 3.613
3.39067, 16.2556, 3.47682
4.27217, 19.2765, 5.23329
1.67285, 16.8608, 2.65054
5.25529, 18.5502, 8.07671
7.94974, 17.4963, 1.98168
8.80209, 18.2614, 3.6212
8.41749, 15.8177, 0.999998
9.39463, 18.4702, 0.999999
10.7118, 17.0277, 1.4289
5.08411, 12.4057, 11.8696
4.19315, 13.8596, 16.219
4.44165, 15.63, 15.3224
4.44198, 12.028, 15.4551
5.5531, 12.1871, 13.8015
4.21336, 10.7128, 13.962
5.70287, 14.0121, 10.8514
4.4881, 15.2174, 13.366
2.16338, 13.055, 9.39792
2.5311, 14.6908, 10.4883
3.02455, 15.6892, 8.82701
2.45995, 17.6015, 8.67173
3.65213, 17.0772, 7.1539
2.93314, 16.3889, 5.41921
1.2162, 17.206, 4.79923
4.69756, 16.7851, 8.83369
5.31219, 18.2466, 10.0527
4.59539, 18.7575, 11.8486
2.75861, 14.7553, 12.4742
2.72076, 12.9483, 11.6179
1.56346, 15.4842, 13.9026
2.64588, 11.6043, 13.097
3.67419, 14.5636, 19.9719
3.67343, 12.9435, 21.1447
5.21981, 12.069, 22.0633
3.75716, 13.7099, 18.1652
6.91891, 2.93166, 38.6279
6.31933, 2.86467, 36.721
8.61108, 3.23093, 37.6047
7.99081, 4.68866, 36.3839
8.11876, 4.09392, 34.4787
11.8884, 2.07659, 34.8507
10.0409, 4.62715, 37.527
12.4814, 4.01813, 38.8232
11.9335, 4.37258, 36.9326
13.1699, 3.13571, 35.9624
13.9054, 2.25365, 34.325
4.39172, 0.55525, 46.1441
4.56566, 0.230609, 44.1783
4.70063, 2.15023, 43.6335
4.87985, 3.06421, 41.8636
2.37673, 4.03847, 40.7262
3.61698, 4.57827, 42.1994
1.50783, 5.19109, 39.3418
6.20504, 3.46166, 40.4194
3.83149, 6.7116, 34.5408
3.39175, 7.04584, 36.463
5.09646, 4.02653, 37.7956
4.37403, 3.88585, 35.936
3.47992, 5.4216, 39.582
4.2791, 5.85188, 37.7998
4.4711, -1.20501, 28.9048
5.53414, 0.347247, 28.2263
4.75419, -0.879779, 31.16
4.28023, -2.62314, 30.3021
5.12612, -3.56546, 35.956
4.07769, -1.10066, 33.0291
3.04844, -2.31578, 35.368
4.84005, -2.24425, 34.482
3.17192, 1.26437, 35.2884
2.60936, -0.0518027, 33.8916
2.48529, 1.42432, 32.5478
4.76458, -2.35514, 37.5066
5.33745, -3.02001, 39.6878
4.07911, -0.741841, 40.7999
5.01364, -1.14304, 39.0778
4.75524, -1.05294, 42.6563
3.82841, -1.77691, 25.9273
4.6407, -2.65027, 27.5328
7.9338, -2.13241, 37.7818
6.9809, -1.36326, 39.363
4.10116, 0.235183, 26.8356
2.31971, -0.636707, 26.5783
2.68848, 11.7341, 27.0851
3.87805, 11.6567, 25.4792
1.3529, 10.3846, 27.7137
4.20312, 10.1024, 30.0427
4.05755, 10.7417, 28.1532
3.09648, 13.0226, 24.2449
3.28946, 14.2081, 22.6458
6.83622, 11.2485, 24.4646
4.93564, 11.2029, 23.8435
5.24215, 8.09999, 34.2538
4.54946, 8.62484, 36.0551
6.97152, 7.2071, 33.7933
6.85351, 5.9872, 35.3738
4.23882, 10.5879, 32.7586
3.69201, 8.70298, 33.1431
6.53836, 9.41249, 28.7115
5.20294, 8.18423, 29.5529
4.10585, 8.47409, 31.1999
4.6158, 0.129292, 11.2954
4.15947, -0.58523, 9.48404
3.14822, 2.71177, 12.3303
4.1167, 1.84934, 13.8529
1.19348, 2.6668, 11.9096
4.0354, -0.0399833, 13.2019
3.84125, -0.528782, 17.9063
3.48652, 0.590298, 19.5255
2.32049, 2.60439, 16.8808
3.77453, 1.95168, 18.089
3.79794, 0.274032, 16.0751
4.04415, -1.24523, 14.7979
2.43405, 4.19733, 15.6768
4.75774, 2.76945, 23.5414
3.92831, 0.996573, 23.1303
3.94463, -1.15405, 23.0157
5.14276, -1.03873, 24.613
3.9193, 0.0108036, 21.3902
3.0799, 3.42666, 22.6737
5.36473, 1.68187, 10.2813
3.57119, -3.83853, 8.46524
2.27904, -5.32313, 8.82059
2.67256, -3.01392, 12.0969
2.65586, -1.4774, 13.3771
1.61487, -4.60426, 11.5035
1.95508, -4.83496, 13.4608
0.643012, -4.65386, 9.75626
1.96488, -0.35761, 11.8709
3.6882, -5.8326, 13.4299
4.78626, -5.97672, 15.0953
0.0837242, -1.31014, 9.14576
0.7745, -1.69686, 10.9824
0.361597, -1.97786, 7.28111
2.08768, -2.54274, 8.11867
1.76344, 0.802576, 5.51304
2.5782, 2.28431, 6.58103
0.224811, 0.687142, 6.78554
0.0689358, -0.921916, 5.60799
4.11829, 0.990029, 8.25244
4.57053, 2.13996, 6.67982
4.1725, -2.28633, 3.67599
4.87214, -0.48169, 3.17225
2.28377, -2.83592, 4.03737
3.76088, -0.363349, 6.82394
4.6318, 0.075738, 5.0779
4.50662, 1.29958, 2.33952
