x, y, z
5.36646, 18.4092, 16.4785
5.94378, 16.8459, 17.5843
6.49957, 19.6905, 15.4419
4.22614, 20.4683, 15.8267
3.02199, 20.4238, 14.2304
4.0509, 19.4683, 17.5498
1.91879, 21.9629, 14.8738
4.09812, 16.3213, 18.1484
8.17563, 20.1237, 14.4403
8.24846, 20.4159, 16.4175
9.54866, 19.2859, 13.2517
9.14945, 21.8673, 14.3328
10.8606, 20.9893, 14.8814
0.20529, 13.1788, 7.36891
-1.87696, 10.9689, 10.9157
-0.167427, 10.6444, 11.9017
-2.20824, 10.9213, 8.94394
-0.513484, 11.4272, 8.01334
-2.27545, 11.8335, 7.16212
1.36332, 14.2983, 8.55452
0.286312, 12.4024, 12.7405
-2.1426, 16.8062, 14.0106
-0.965408, 15.2386, 14.4067
0.421401, 16.4677, 15.1591
1.00956, 16.1836, 17.0494
2.41388, 17.1395, 15.9938
2.06983, 18.8971, 15.1038
1.19605, 20.294, 16.2375
2.83048, 15.1873, 15.87
3.33893, 14.0378, 17.4257
2.19908, 12.7576, 18.4561
-1.18071, 13.3899, 13.6748
-1.9787, 14.8886, 12.6179
-2.08912, 11.7802, 14.4387
-3.35972, 14.083, 11.4164
-4.64035, 11.2887, 13.5824
-6.30771, 12.2273, 13.0003
-7.7101, 11.5998, 11.7198
-3.6074, 11.2774, 11.8699
3.45226, 1.54356, 9.74898
3.21425, -0.0541914, 8.56978
2.60625, 2.30853, 8.1061
1.14647, 3.37045, 8.96709
-0.620403, 2.89624, 8.15885
3.71059, 2.01604, 3.87059
2.52265, 4.09208, 7.20504
3.89412, 5.70154, 5.32448
2.34673, 4.43707, 5.24289
2.62996, 3.64037, 3.43043
2.59981, 2.14494, 2.10275
4.0086, -0.788315, 17.7633
4.44376, -1.28046, 15.8743
4.27624, 0.559182, 15.1077
3.2527, 1.31392, 13.5641
1.18057, 0.724974, 15.5314
1.89437, 2.348, 14.606
-0.437333, -0.359566, 15.0774
3.48182, 1.99409, 11.6973
-3.64743, 1.65426, 10.3131
-2.62555, 1.65754, 12.0324
-0.285885, -1.20235, 11.6532
-2.23497, -1.62875, 11.5145
0.379774, 0.68957, 13.5835
-0.889021, 0.66537, 12.0377
2.59903, -7.95673, 13.0049
1.07274, -8.24585, 14.2646
4.39593, -8.96049, 14.0231
4.50577, -7.39559, 12.7825
9.65413, -7.3286, 14.2944
6.3137, -9.46919, 14.2748
8.0124, -8.04312, 16.0322
7.92926, -8.31148, 14.0521
7.76516, -11.1319, 16.853
6.99597, -11.2003, 15.0081
5.27348, -11.8951, 15.7498
8.92598, -5.46628, 14.3339
7.88583, -3.87041, 15.712
6.71508, -2.58518, 13.4793
8.40138, -3.61252, 13.7969
5.02443, -2.65762, 14.5453
0.524407, -7.24138, 10.8164
2.06668, -6.44433, 11.8094
11.213, -3.65015, 15.6077
9.68017, -2.56398, 14.9218
0.280379, -8.97989, 12.182
1.03845, -9.11356, 10.3361
-8.83611, 6.24361, 13.1677
-8.71875, 8.16137, 12.6124
-9.65668, 4.70791, 12.1837
-5.26604, 5.38335, 12.701
-7.14028, 5.85104, 12.1829
-7.01889, 8.79403, 13.4551
-5.11386, 9.37195, 13.2632
-10.1647, 10.1992, 10.6878
-8.93837, 10.1188, 12.2656
-1.00529, 5.25458, 12.7697
0.357341, 5.64745, 14.18
-1.00533, 5.80547, 10.8471
-0.204443, 4.06707, 10.267
-3.34542, 5.60898, 14.7265
-2.27007, 4.15916, 13.8653
-5.89693, 5.09178, 10.0707
-5.19954, 3.67025, 11.2925
-3.97464, 3.86464, 12.8615
-3.09906, -14.7353, 5.13258
-3.34184, -15.9645, 6.69147
-4.83903, -12.1735, 5.75772
-3.68068, -11.8244, 4.16514
-4.62381, -11.4999, 7.62852
-2.16407, -13.034, 4.65177
-1.00371, -9.69918, 5.70113
-2.00849, -8.07903, 6.30571
-2.17675, -7.94963, 2.78925
-1.28278, -7.52336, 4.5268
-1.22598, -10.4111, 3.84539
-0.488346, -12.2699, 3.87197
-1.64826, -7.22903, 0.999998
-4.43603, -4.74839, 8.65346
-3.69933, -6.53866, 9.15565
-2.33449, -7.82698, 10.2127
-1.27259, -6.872, 11.6128
-2.27597, -7.59323, 8.22728
-5.49203, -5.86716, 7.37548
-4.83326, -15.5067, 4.50217
-0.607873, -17.5554, 11.3966
0.156834, -16.9111, 13.1287
0.896903, -14.1817, 10.1999
0.807296, -12.7812, 8.77487
1.21894, -14.4451, 12.1561
2.80582, -13.4627, 11.4372
-0.238178, -14.9723, 13.4205
-1.18377, -12.9275, 8.89414
3.97185, -14.9864, 10.8728
5.51891, -14.6585, 9.64844
-3.17754, -13.4156, 11.6616
-1.39468, -12.952, 10.8828
-4.0316, -14.9565, 12.6083
-2.75954, -15.9364, 11.416
-6.9371, -15.7174, 10.6633
-7.13841, -14.9887, 8.81168
-6.1994, -13.9727, 11.3051
-5.99798, -15.2379, 12.8409
-5.27421, -15.8574, 7.1959
-7.17521, -16.4334, 7.42911
-7.04729, -20.7912, 8.08829
-6.20656, -20.5763, 6.28635
-8.34026, -19.5784, 9.01426
-4.91626, -17.5421, 8.21263
-5.00547, -19.1879, 7.07987
-6.32346, -19.7908, 4.45079
