x, y, z
4.85804, 18.1238, 4.35671
5.13105, 17.3215, 6.16828
6.1699, 18.2939, 2.85669
4.09574, 19.6575, 2.61578
2.71149, 18.9858, 1.33805
3.95519, 19.8922, 4.59698
1.9693, 20.8119, 0.999999
3.22368, 17.4993, 6.74299
7.68399, 17.5683, 1.76997
8.1991, 18.466, 3.48134
8.37859, 15.8581, 0.999999
9.24851, 18.5478, 0.999998
10.5178, 17.2169, 1.78595
1.06014, 9.42888, 4.16346
2.37503, 9.84274, 8.62485
3.78894, 10.9609, 7.7585
0.953114, 8.73611, 7.7568
1.47162, 8.43604, 5.85015
-0.46031, 8.49351, 6.35861
2.53516, 10.2053, 3.05829
2.80871, 12.1089, 6.44653
-1.66183, 13.9633, 4.94939
0.0434245, 14.2312, 5.95948
0.336554, 15.9657, 5.00786
0.340016, 17.6477, 6.09001
1.83174, 17.6456, 4.75781
1.63507, 18.4393, 2.93262
0.878278, 20.2892, 2.86138
2.10784, 16.0507, 5.93269
2.35075, 16.1348, 7.9161
1.01271, 15.758, 9.35402
1.02848, 12.8345, 6.99811
-0.505428, 12.2214, 5.87062
1.29384, 12.6168, 8.96843
-1.02279, 10.4052, 6.52909
3.04446, 9.98603, 12.417
2.29442, 8.46133, 13.4719
3.20456, 6.77537, 14.0456
2.29547, 9.5846, 10.6065
6.11707, -0.127734, 31.6362
5.34634, -0.730493, 29.8919
7.72196, -0.271678, 30.4515
7.23277, 1.10435, 29.085
7.16824, 0.276906, 27.2653
10.5193, -2.39345, 27.7429
9.34963, 0.823039, 30.0613
11.7624, 0.00836088, 31.295
11.1167, 0.152172, 29.4076
12.0466, -1.41802, 28.5891
12.4867, -2.65801, 27.0829
4.26522, 0.331336, 39.7198
4.08173, -0.659614, 37.9923
4.32656, 0.918488, 36.7883
4.37217, 1.13284, 34.8003
1.69651, 1.60454, 33.7387
3.11254, 2.67949, 34.6549
0.851954, 1.91802, 31.9531
5.59066, 0.970367, 33.2227
3.33218, 3.1099, 26.9885
2.7505, 3.64389, 28.8261
4.3001, 0.799183, 30.6438
3.58567, 0.399025, 28.8192
2.74266, 2.53492, 32.1644
3.5717, 2.63805, 30.3472
-0.196248, -8.48566, 25.5634
0.623349, -7.54527, 24.0001
0.676073, -7.18624, 27.2435
0.00454001, -9.0565, 27.4697
2.34082, -7.59246, 32.4968
0.619163, -6.46047, 29.1063
0.447045, -6.08001, 31.9048
1.70427, -7.04188, 30.6825
0.699262, -3.2412, 30.1778
-0.396198, -4.8514, 29.7226
-0.806168, -4.06781, 27.9288
2.56092, -5.77135, 33.2937
3.70022, -5.35701, 35.3082
2.98542, -2.61932, 35.2439
3.34362, -4.02117, 33.8631
3.88533, -2.3939, 37.0157
-1.25251, -10.2939, 23.2788
-0.337652, -10.4143, 25.0532
5.67942, -6.12772, 32.7263
5.28767, -4.48668, 33.8003
-1.10346, -8.07871, 23.1436
-2.80952, -9.05877, 23.5025
2.85084, 7.96933, 19.5372
3.15328, 7.20738, 17.713
1.39239, 7.54684, 20.8389
4.23126, 5.80087, 22.201
3.88414, 6.45927, 20.3447
2.96215, 8.78769, 16.5021
3.30049, 9.64806, 14.7286
4.80302, 5.13722, 15.9984
3.12819, 6.22993, 15.9683
4.72807, 4.49958, 26.6418
3.89331, 5.2043, 28.317
6.51622, 3.63519, 26.4065
6.22304, 2.42134, 27.9688
3.79744, 6.70321, 24.7156
3.23834, 4.89714, 25.3679
6.5127, 4.57291, 21.1959
4.9151, 3.69848, 22.0223
3.75858, 4.36572, 23.5113
-2.4986, -14.9075, 9.49696
-3.68643, -15.8027, 8.1599
-2.03255, -11.8237, 9.09328
-1.37016, -12.3584, 10.903
-3.72438, -10.8699, 8.61574
-2.6164, -13.8911, 11.2154
-2.28804, -11.9914, 15.5396
-1.71963, -10.2729, 16.3903
-2.2027, -9.3577, 13.0228
-1.07402, -10.0808, 14.5071
-2.14469, -12.2537, 13.5621
-2.89624, -14.0689, 13.1878
-1.53839, -8.79662, 11.2218
0.459085, -7.03454, 19.0917
-0.855035, -8.4955, 19.464
-1.41584, -10.3972, 20.3052
-0.0283937, -10.0837, 21.7112
-1.28405, -10.0886, 18.3336
-1.04444, -6.37189, 17.9514
-1.21181, -14.7689, 7.97218
-6.455, -17.7514, 8.42902
-8.19909, -17.9005, 9.39642
-5.67405, -15.495, 11.4203
-4.47104, -13.9903, 11.9574
-7.55366, -16.1622, 11.5684
-6.86503, -15.9575, 13.435
-8.83266, -16.1131, 10.0317
-4.74627, -13.2453, 10.1218
-6.03079, -17.751, 13.7306
-4.76188, -18.0225, 15.2524
-7.49243, -13.5196, 8.05892
-6.68855, -13.6593, 9.88491
-8.16543, -14.7491, 6.63218
-6.94696, -15.9895, 7.62041
-5.9148, -14.3255, 3.93989
-4.12662, -13.562, 4.4084
-6.83207, -12.964, 5.08226
-8.22014, -14.3449, 4.67422
-3.21779, -15.0211, 6.37958
-2.6946, -14.9576, 4.45028
-6.52485, -18.4266, 3.23902
-4.8838, -17.8705, 2.2402
-8.04925, -17.2928, 3.86401
-4.65654, -16.219, 5.676
-4.17826, -17.105, 3.94791
-4.025, -16.5571, 1.0002
