x, y, z
4.79419, 17.9847, 4.31126
5.02284, 17.0762, 6.07826
6.13575, 18.2213, 2.84694
4.1582, 19.662, 2.65399
2.86097, 19.0478, 1.26119
3.91101, 19.7494, 4.63673
2.09572, 20.877, 0.999998
3.0768, 17.0678, 6.53962
7.67795, 17.5483, 1.76586
8.15557, 18.4651, 3.47797
8.43468, 15.8629, 0.999998
9.20966, 18.5814, 0.999999
10.5246, 17.3431, 1.8588
-0.0917014, 9.69301, 0.999999
1.37647, 8.67911, 5.31617
3.04007, 9.76694, 5.09467
0.411493, 7.58285, 3.94978
0.824409, 8.33162, 2.14339
-0.925085, 7.42124, 2.46688
0.5222, 11.5965, 0.999998
2.40425, 11.5689, 4.5041
-1.94628, 14.0875, 3.57825
-0.230298, 13.9012, 4.58851
0.224603, 15.8033, 4.17032
0.228281, 17.1254, 5.67103
1.81841, 17.3782, 4.48463
1.71293, 18.3775, 2.75543
1.03791, 20.2565, 2.8722
2.1117, 15.6704, 5.4833
2.21049, 15.5272, 7.47572
0.795468, 14.9265, 8.75508
0.618019, 12.183, 5.16149
-0.850434, 12.0693, 3.80847
0.72651, 11.3163, 6.96065
-1.53398, 10.1901, 3.84763
0.431373, 8.87858, 9.04671
-1.46553, 8.40546, 9.46848
-2.17617, 6.73886, 10.3155
0.493139, 8.44519, 7.09521
6.98564, 0.539813, 22.9422
6.60587, -0.907825, 21.6155
8.25821, 0.938683, 21.4517
7.41427, 2.61172, 20.7526
6.72785, 2.315, 18.8977
10.2778, 0.156378, 17.5804
9.71177, 2.26402, 21.0903
12.3694, 1.32608, 21.344
11.2573, 2.03696, 19.8414
11.9607, 0.940595, 18.3238
12.008, 0.334988, 16.4183
4.15089, 0.212311, 30.5715
4.03531, -0.557344, 28.7291
4.43569, 1.13494, 27.7412
4.66131, 1.5706, 25.8023
1.77896, 1.93073, 25.5359
3.38612, 3.1085, 25.7088
0.779246, 1.41955, 23.8809
6.02466, 1.60018, 24.3393
2.79604, 2.72053, 18.3869
2.23836, 3.06462, 20.2765
3.43905, -0.0209378, 21.9603
2.32404, -0.282958, 20.3207
2.65374, 2.06798, 23.6244
3.10072, 1.93018, 21.6799
1.83866, -4.84879, 15.2381
0.726807, -3.38265, 14.4544
2.06357, -4.19506, 17.4278
3.36743, -5.33819, 16.4312
4.56013, -6.39211, 21.8892
1.93783, -5.10298, 19.2054
2.15326, -5.73837, 21.9544
3.43527, -5.62658, 20.4234
-0.0386402, -4.38684, 21.8698
0.261375, -5.48645, 20.2264
-0.976146, -4.29573, 19.2013
4.36889, -4.90374, 23.2114
4.76035, -4.68948, 25.5198
3.65257, -2.08527, 25.5486
4.6395, -3.18845, 24.2037
3.82073, -2.15144, 27.5405
1.33694, -6.06627, 12.4326
2.82517, -5.6875, 13.7139
7.52544, -4.78437, 23.6466
6.56076, -3.3983, 24.7181
-0.188541, -4.93919, 13.5946
-0.131194, -6.93488, 13.4767
-1.01005, 8.30627, 15.598
-1.59566, 7.43538, 13.8955
-1.58499, 7.89835, 17.4696
1.77406, 6.48785, 17.2245
0.407965, 6.91467, 15.8275
-0.498073, 8.34857, 12.495
0.722762, 8.22821, 10.9154
-2.50418, 4.73753, 12.5379
-2.53774, 6.72086, 12.2824
4.65568, 6.58754, 20.6302
4.86071, 7.59136, 22.3478
6.08242, 5.86299, 19.4304
6.15672, 4.13347, 20.432
2.30301, 8.08702, 19.3463
2.65824, 6.5285, 20.5483
3.12678, 4.66724, 15.5974
2.20104, 4.31385, 17.3346
2.06433, 5.49998, 18.9391
-2.15848, -13.8549, 3.54542
-2.99194, -15.396, 4.50992
-4.05341, -11.3364, 3.3203
-2.19413, -10.826, 2.78877
-5.01532, -10.9413, 5.0287
-1.20667, -12.1385, 3.92995
0.0331163, -8.624, 6.00727
-0.639463, -6.76861, 6.33155
-1.46744, -7.35598, 2.95806
-0.197183, -6.75484, 4.38111
-0.112198, -9.46658, 4.19926
0.563862, -11.3378, 4.40329
-1.2784, -6.99503, 0.999999
-1.28166, -2.32456, 7.84692
-1.25789, -4.1056, 8.75648
-0.418749, -5.58986, 10.0727
0.915441, -4.57724, 11.1656
-0.483469, -5.82394, 8.08749
-2.83704, -3.15487, 6.90281
-3.39023, -14.3712, 2.05672
-2.44821, -17.1483, 7.21596
-1.56721, -17.1142, 9.01113
-0.577742, -13.8432, 6.85307
-0.593097, -12.1227, 5.83344
-0.221091, -14.6199, 8.66123
1.44036, -13.6521, 8.11089
-1.6842, -15.2994, 9.84342
-2.5852, -12.1505, 6.00875
2.39486, -15.0849, 7.09313
3.91317, -14.6062, 5.88256
-4.51428, -13.508, 8.52035
-2.74267, -12.8348, 7.8814
-5.36174, -15.2603, 8.97983
-3.89484, -15.8841, 7.77193
-7.72815, -15.7947, 6.50765
-7.38024, -14.7841, 4.81723
-7.41409, -14.1467, 7.5964
-7.3172, -15.67, 8.88877
-4.94087, -15.3509, 4.06314
-6.70585, -15.9672, 3.35253
-7.04243, -20.3485, 4.44944
-5.93512, -20.0656, 2.80816
-8.48879, -19.1853, 5.1944
-5.01925, -17.0991, 5.03152
-4.89955, -18.6852, 3.81907
-5.77908, -19.2252, 0.999999
