x, y, z
4.81451, 18.0358, 4.32619
5.05251, 17.1329, 6.09486
6.14107, 18.2468, 2.84442
4.16696, 19.7068, 2.6671
2.84435, 19.0735, 1.30712
3.95936, 19.8139, 4.65341
2.10618, 20.9067, 0.999998
3.12506, 17.2332, 6.61912
7.67761, 17.5587, 1.76481
8.16262, 18.4713, 3.4771
8.41864, 15.8658, 0.999998
9.21989, 18.5768, 0.999999
10.5218, 17.3204, 1.85235
-0.26508, 9.75466, 0.999999
0.277092, 8.87932, 5.55575
2.04754, 9.795, 5.72006
-0.406282, 7.74454, 4.05733
0.377609, 8.4264, 2.35006
-1.41507, 7.54304, 2.33882
0.443377, 11.625, 0.999998
1.72599, 11.6607, 5.07533
-2.1778, 14.6066, 3.50503
-0.629077, 14.252, 4.71982
0.101365, 16.071, 4.32257
0.244431, 17.3806, 5.82738
1.81238, 17.5262, 4.59438
1.70233, 18.4668, 2.83279
1.04736, 20.3556, 2.89047
2.06316, 15.8446, 5.64754
2.22109, 15.7701, 7.6399
0.823276, 15.2831, 8.98488
-0.071052, 12.4658, 5.42539
-1.29786, 12.4806, 3.84593
-0.35388, 11.6227, 7.21682
-2.17218, 10.6834, 3.77085
-1.55861, 9.44967, 8.89563
-3.55418, 9.38683, 8.7784
-4.77103, 7.82415, 9.05641
-1.06354, 8.89206, 7.03983
6.47175, 0.0329902, 18.8111
6.19784, -1.62425, 17.7255
7.3017, 0.495519, 17.0512
6.20347, 2.10353, 16.595
5.12956, 1.75936, 14.9432
8.32027, -0.187823, 12.7865
8.52974, 1.90666, 16.3437
11.2183, 1.13814, 15.9104
9.7207, 1.76627, 14.7431
10.0849, 0.703693, 13.0884
9.68765, 0.0877742, 11.2275
4.1955, 0.0467795, 26.8061
4.38288, -0.943354, 25.0785
4.49044, 0.665534, 23.8954
4.41215, 0.917764, 21.9129
1.50346, 0.703063, 21.9576
2.85595, 2.17245, 21.8497
0.43063, -0.11572, 20.4816
5.57446, 1.03729, 20.2897
1.09108, 2.38604, 14.9881
0.871829, 2.29912, 16.9742
2.56903, -0.892684, 17.8281
1.11871, -1.0002, 16.4551
2.09284, 0.856243, 19.9409
2.08565, 1.0442, 17.9498
2.15893, -6.97277, 14.7123
0.233907, -6.44098, 14.8194
2.74585, -7.39853, 16.891
3.9995, -6.76587, 15.4669
7.33577, -7.64076, 20.0117
3.94231, -8.43313, 18.1149
5.05063, -8.35159, 20.7174
5.69535, -7.8606, 18.8889
3.1832, -10.1292, 20.9549
3.52229, -10.1845, 18.9847
1.55163, -10.2073, 18.6441
6.81506, -5.96054, 20.9634
6.61391, -5.08329, 23.1354
5.14748, -2.85579, 22.1881
6.5796, -4.03123, 21.4349
4.59853, -2.67583, 24.1028
1.46432, -6.93202, 11.6922
2.84637, -6.26263, 12.9736
9.72539, -5.0629, 21.9098
8.33444, -3.68896, 22.3312
0.095747, -7.69769, 13.2697
1.19291, -8.8748, 12.082
-4.058, 7.22999, 14.6231
-4.59291, 7.22432, 12.696
-4.29242, 5.78613, 15.9871
-0.562988, 6.09442, 15.0689
-2.3159, 6.371, 14.1465
-3.11909, 8.23079, 11.7933
-1.59314, 8.25701, 10.5007
-6.2045, 5.61634, 10.5133
-5.4437, 7.4257, 10.8972
3.35801, 5.91255, 17.3444
3.94997, 6.94706, 18.9505
4.44394, 5.31655, 15.7742
4.80197, 3.53033, 16.5996
0.658441, 7.35864, 17.1143
1.43529, 5.66239, 17.8349
0.371419, 4.90166, 12.6955
0.121249, 4.06399, 14.4943
0.429579, 4.86899, 16.299
-2.32093, -14.3435, 3.46252
-3.01109, -15.9036, 4.5064
-4.26748, -11.8571, 3.61577
-2.52394, -11.2966, 2.81212
-4.95353, -11.5234, 5.46454
-1.34823, -12.6189, 3.74442
-0.219444, -9.28598, 5.81837
-1.15265, -7.59886, 6.35009
-1.74811, -7.78965, 2.88313
-0.631286, -7.24811, 4.45138
-0.269043, -9.93345, 3.92674
0.461591, -11.7949, 3.95812
-1.49146, -7.16681, 0.999999
-2.98322, -3.78935, 8.49849
-2.41467, -5.59796, 9.13538
-1.12794, -6.93997, 10.223
-0.116859, -5.73072, 11.454
-1.20428, -6.90401, 8.22479
-4.26592, -4.89111, 7.43042
-3.72169, -14.8616, 2.13232
-2.00551, -17.7225, 7.03559
-0.850537, -17.7284, 8.66837
-0.246065, -14.3879, 6.48338
-0.443165, -12.6421, 5.52777
0.398554, -15.2049, 8.19129
1.94044, -14.1931, 7.4175
-0.853038, -15.9414, 9.56644
-2.38239, -12.7079, 6.01257
2.74468, -15.5814, 6.22348
4.04935, -15.0439, 4.80613
-3.87431, -14.1525, 8.76204
-2.23432, -13.4357, 7.86956
-4.62022, -15.9294, 9.29704
-3.35846, -16.4971, 7.85288
-7.35703, -16.3676, 7.22085
-7.28453, -15.2647, 5.55397
-6.88031, -14.7759, 8.33403
-6.56103, -16.365, 9.5057
-5.00604, -15.8164, 4.39438
-6.87369, -16.365, 3.93512
-7.04555, -20.7899, 4.3241
-5.94369, -20.3588, 2.71163
-8.46201, -19.6823, 5.19975
-4.95161, -17.6433, 5.20647
-4.87278, -19.1129, 3.85215
-5.78239, -19.3369, 0.999999
