x, y, z
5.16928, 18.744, 4.50447
5.77, 18.6443, 6.40951
6.26653, 18.5853, 2.83989
3.85467, 19.4045, 2.55524
2.53561, 18.0184, 1.9731
3.98232, 20.3427, 4.31688
1.39652, 19.3434, 1.00001
4.00356, 19.1617, 7.19177
7.68487, 17.675, 1.76307
8.29814, 18.5062, 3.47566
8.16637, 15.8901, 0.999998
9.36272, 18.4512, 0.999999
10.4178, 16.8628, 1.60312
2.66468, 12.7383, 9.31309
2.71256, 13.9929, 13.812
3.46362, 15.6567, 12.9949
2.2504, 12.2635, 12.9201
3.19859, 12.1944, 11.1622
1.45409, 11.2462, 11.3896
3.71262, 14.1231, 8.32101
2.99777, 15.5359, 11.0537
-0.702189, 14.8243, 7.58886
0.454244, 16.0428, 8.67415
0.951173, 17.0486, 7.01837
0.989903, 19.0464, 7.10292
2.26612, 18.3592, 5.72487
1.74618, 18.1295, 3.80734
0.567816, 19.5544, 3.04493
2.82788, 17.5686, 7.47397
3.46543, 18.6315, 9.04359
2.46717, 19.1243, 10.7051
1.07126, 15.7198, 10.549
0.319093, 14.1569, 9.55322
0.456063, 16.509, 12.2806
0.139585, 12.6604, 10.8679
2.77864, 14.5008, 17.6313
2.4996, 12.8346, 18.7018
3.85497, 11.4813, 19.2776
2.43607, 13.8134, 15.7847
6.00466, 1.77464, 35.565
5.06087, 1.77641, 33.8017
7.49861, 1.61048, 34.2455
7.09923, 3.20951, 33.1125
6.74296, 2.647, 31.2266
9.80968, -0.424541, 31.064
9.2225, 2.5522, 33.8695
11.5927, 1.29691, 34.7713
10.8407, 1.78108, 32.9824
11.5052, 0.246123, 31.8859
11.6738, -0.813225, 30.1979
4.37117, 0.53487, 43.6328
4.32082, -0.00554911, 41.7079
4.67241, 1.80923, 40.9443
4.69358, 2.53206, 39.0796
2.22171, 3.88944, 38.334
3.82929, 4.29684, 39.4519
1.363, 5.01978, 36.9251
5.78022, 2.53629, 37.4006
3.36117, 6.18282, 31.8438
3.22829, 6.57583, 33.8003
4.35695, 3.23682, 34.9729
3.36515, 3.27485, 33.2365
3.36205, 4.95858, 36.9213
3.98982, 5.20174, 35.038
2.20035, -3.78534, 26.9571
3.26705, -2.49897, 25.8583
2.79512, -3.05514, 29.0512
2.09974, -4.88171, 28.6268
3.45279, -4.95386, 34.183
2.37106, -2.85387, 30.9953
1.53535, -3.45632, 33.6307
3.15666, -3.86347, 32.5327
2.1646, -0.0376343, 32.878
1.21599, -1.44377, 31.8184
1.12087, -0.202688, 30.2529
3.44831, -3.46643, 35.52
4.23518, -3.81223, 37.7084
3.41063, -1.22336, 38.5009
4.04781, -2.04438, 36.7921
4.19216, -1.44775, 40.3282
1.17062, -4.85389, 24.2362
2.09059, -5.47867, 25.8985
6.6292, -3.64023, 35.3866
5.99732, -2.48041, 36.8884
1.65875, -2.73226, 24.6926
-0.187582, -3.49472, 24.7911
2.40355, 11.6368, 24.7182
3.169, 11.2982, 22.9018
0.895292, 10.6929, 25.6315
3.93985, 9.49586, 27.3182
3.61969, 10.2517, 25.4944
2.61395, 12.9043, 21.8472
2.84167, 14.0694, 20.2376
5.60247, 10.0948, 21.2965
3.69051, 10.6425, 21.0858
4.98949, 7.24674, 31.3783
4.64043, 7.87816, 33.2437
6.43298, 6.02729, 30.7232
6.20169, 4.7895, 32.277
4.33244, 9.91437, 30.0057
3.47165, 8.16613, 30.4559
5.90002, 8.32952, 25.7323
4.41833, 7.41539, 26.7167
3.6049, 7.90127, 28.478
0.216844, -7.26182, 9.73615
-0.712925, -8.32349, 8.31897
-0.369706, -4.18124, 10.0029
0.62492, -4.8067, 11.6214
-2.31963, -3.77789, 9.81558
-0.029334, -6.69657, 11.6388
0.390864, -5.70028, 16.2484
0.512456, -4.09545, 17.4357
-0.456937, -2.72666, 14.3377
0.937048, -3.35365, 15.6275
0.297653, -5.50082, 14.2605
-0.0219113, -7.33644, 13.5336
-0.115788, -1.65381, 12.6846
2.37555, -1.07948, 20.5841
1.29925, -2.75755, 20.7441
1.03083, -4.83133, 21.2598
2.38349, -4.48002, 22.6905
1.02031, -4.182, 19.3682
0.723898, -0.457342, 19.6433
1.10267, -6.34453, 8.19542
-2.41505, -11.3017, 8.43494
-3.94446, -12.1692, 9.38802
-2.30871, -9.29821, 11.689
-1.6648, -7.54857, 12.4129
-3.83548, -10.5879, 11.7637
-3.16822, -10.3743, 13.637
-5.12741, -10.8081, 10.253
-2.33332, -6.71504, 10.7223
-1.78104, -11.813, 13.7122
-0.43316, -11.823, 15.1898
-4.91417, -7.73207, 8.67848
-3.99065, -7.80117, 10.4511
-5.20323, -8.9314, 7.10431
-3.55121, -9.75379, 7.87534
-3.48759, -7.35989, 4.39953
-2.08038, -6.01305, 4.85315
-4.70547, -6.60634, 5.79556
-5.54335, -8.33109, 5.2271
-0.617143, -7.23244, 6.64552
-0.235505, -6.77637, 4.73599
-2.31154, -11.5807, 3.47935
-1.30073, -10.2977, 2.32509
-4.15373, -11.3941, 4.23533
-1.60016, -8.75936, 5.80756
-0.981882, -9.17991, 3.9526
-1.37095, -8.80134, 1
