x, y, z
5.18115, 18.1556, 10.9615
5.64108, 16.661, 12.2084
6.40886, 19.2687, 9.84185
4.12803, 20.1788, 10.0883
2.92759, 19.9872, 8.50019
3.9208, 19.3838, 11.9118
1.90576, 21.6532, 8.92501
3.75074, 16.2488, 12.7151
8.12486, 19.5088, 8.84303
8.18287, 19.9722, 10.7877
9.46296, 18.4868, 7.76369
9.20628, 21.174, 8.60305
10.8516, 20.2462, 9.26049
0.293273, 11.3043, 2.92069
-2.09633, 10.0739, 6.73915
-0.468442, 9.91963, 7.89073
-2.31611, 9.57133, 4.81585
-0.547673, 9.78256, 3.9091
-2.23549, 10.0364, 2.86938
1.43524, 12.6331, 3.88513
0.0123376, 11.8034, 8.35995
-2.26215, 16.4621, 8.53624
-1.20019, 14.9629, 9.32652
0.194124, 16.2647, 9.92743
0.665968, 16.3135, 11.8704
2.14743, 17.0557, 10.7503
1.89356, 18.6407, 9.5574
0.983327, 20.2185, 10.3833
2.52386, 15.1052, 10.9829
2.95179, 14.2361, 12.7325
1.74898, 13.1708, 13.9235
-1.46183, 13.0141, 8.96078
-2.10302, 14.2983, 7.56807
-2.50585, 11.6273, 9.95418
-3.43704, 13.3201, 6.44408
-4.97577, 11.1706, 9.05345
-6.57622, 11.9523, 8.14384
-7.92373, 11.0358, 6.98448
-3.8574, 10.6769, 7.47056
3.15918, 1.9597, 8.71141
3.14999, 0.33897, 7.5396
2.41723, 2.64621, 6.98567
0.883358, 3.71126, 7.70183
-0.808633, 3.19871, 6.76672
3.50483, 2.09737, 2.80814
2.367, 4.39289, 6.01275
3.88058, 5.83665, 4.10684
2.26494, 4.6601, 4.03332
2.55024, 3.76904, 2.26567
2.46038, 2.22309, 0.999996
3.51306, -0.293899, 16.7643
4.01526, -0.724793, 14.877
3.66569, 1.09306, 14.1199
2.68275, 1.73947, 12.5025
0.463314, 0.946823, 14.2218
1.16676, 2.64755, 13.439
-1.04998, -0.190907, 13.5772
2.97319, 2.42728, 10.6471
-4.03849, 2.04334, 8.76342
-3.12915, 1.96254, 10.5429
-0.652302, -0.773926, 10.1256
-2.56832, -1.25963, 9.82071
-0.190426, 1.00046, 12.2201
-1.35644, 1.03804, 10.5956
3.2886, -7.78881, 12.5667
2.00515, -8.49097, 13.9304
5.35753, -8.41448, 13.342
4.99183, -6.79921, 12.2208
10.1737, -5.75503, 13.0586
7.35384, -8.53373, 13.3197
8.91958, -6.81769, 14.9357
8.66643, -7.06642, 12.9674
9.43841, -9.95731, 15.5882
8.45434, -10.1158, 13.8543
7.01774, -11.169, 14.7637
9.0938, -4.07278, 13.1201
7.83334, -2.68478, 14.5388
6.32465, -1.69062, 12.3608
8.19234, -2.36572, 12.5973
4.74841, -2.02477, 13.5456
0.893171, -7.43027, 10.6331
2.31456, -6.36599, 11.5534
11.0468, -1.82368, 14.2538
9.2973, -1.06933, 13.6453
1.21849, -9.23204, 11.896
1.75206, -9.11122, 9.97226
-9.33761, 6.3055, 9.75482
-9.11506, 7.9925, 8.70388
-10.0012, 4.52515, 9.13038
-5.76944, 5.39773, 10.1385
-7.50807, 5.71583, 9.20253
-7.4437, 8.79761, 9.4511
-5.50756, 9.25141, 9.23804
-10.3517, 9.44536, 6.19238
-9.23929, 9.78225, 7.81996
-1.72715, 5.59952, 11.239
-0.620455, 6.02295, 12.8501
-1.43691, 6.16447, 9.3425
-0.573773, 4.42258, 8.87263
-4.455, 5.853, 12.6267
-3.11617, 4.45807, 12.1152
-5.79389, 4.7465, 7.50956
-5.36052, 3.52038, 9.02903
-4.53689, 3.96654, 10.7961
-2.82063, -14.7407, 3.39854
-3.32779, -16.3081, 4.53257
-4.655, -12.3506, 4.33501
-3.23318, -11.6595, 3.10996
-4.77858, -12.1808, 6.32395
-1.82147, -13.0131, 3.52807
-0.696276, -9.92012, 5.45869
-1.77057, -8.43486, 6.25861
-2.09915, -8.06784, 2.77034
-1.18359, -7.67448, 4.50441
-0.780383, -10.3066, 3.4982
-0.0374861, -12.1486, 3.26334
-1.63732, -7.26003, 0.999998
-4.46889, -5.68767, 9.0267
-3.44817, -7.38077, 9.32919
-1.8401, -8.53002, 10.1855
-0.855445, -7.51543, 11.6001
-1.96189, -8.14061, 8.22757
-5.44715, -6.85366, 7.72923
-4.41577, -15.2593, 2.30923
-1.37316, -18.1922, 7.4507
-0.365944, -18.0703, 9.17425
0.046016, -14.6132, 7.09296
-0.228003, -12.8701, 6.15133
0.613017, -15.4088, 8.8381
2.10408, -14.2206, 8.23403
-0.675356, -16.3109, 10.0735
-2.18907, -13.1338, 6.44228
3.16806, -15.4878, 7.11066
4.54381, -14.7826, 5.84185
-3.8309, -14.4827, 9.15471
-2.16319, -13.7236, 8.35318
-4.51893, -16.2651, 9.74588
-3.26567, -16.8345, 8.29496
-7.37496, -16.7903, 7.7654
-7.46228, -15.7056, 6.08732
-6.82644, -15.1798, 8.81685
-6.44339, -16.7477, 9.99796
-5.32081, -16.2639, 4.6934
-7.22436, -16.8263, 4.44794
-7.15196, -21.2294, 4.12513
-6.00638, -20.632, 2.59845
-8.61096, -20.2277, 5.05671
-5.12875, -18.141, 5.35647
-4.98843, -19.4919, 3.88832
-5.80577, -19.4469, 0.999998
