dz, F
1.8771e-07, 7.0017e-13
1.8768e-07, 7.02015e-13
1.8765e-07, 7.03864e-13
1.8762e-07, 7.05721e-13
1.8759e-07, 7.07584e-13
1.8756e-07, 7.09454e-13
1.8753e-07, 7.11334e-13
1.875e-07, 7.13221e-13
1.8747e-07, 7.15113e-13
1.8744e-07, 7.17012e-13
1.8741e-07, 7.18917e-13
1.8738e-07, 7.20831e-13
1.8735e-07, 7.22752e-13
1.8732e-07, 7.24682e-13
1.8729e-07, 7.26619e-13
1.8726e-07, 7.28564e-13
1.8723e-07, 7.30515e-13
1.872e-07, 7.32473e-13
1.8717e-07, 7.3444e-13
1.8714e-07, 7.36415e-13
1.8711e-07, 7.38394e-13
1.8708e-07, 7.40379e-13
1.8705e-07, 7.4237e-13
1.8702e-07, 7.44369e-13
1.8699e-07, 7.46376e-13
1.8696e-07, 7.48394e-13
1.8693e-07, 7.50421e-13
1.869e-07, 7.52455e-13
1.8687e-07, 7.54496e-13
1.8684e-07, 7.56543e-13
1.8681e-07, 7.58596e-13
1.8678e-07, 7.60653e-13
1.8675e-07, 7.62718e-13
1.8672e-07, 7.64787e-13
1.8669e-07, 7.66861e-13
1.8666e-07, 7.68946e-13
1.8663e-07, 7.71038e-13
1.866e-07, 7.7314e-13
1.8657e-07, 7.7525e-13
1.8654e-07, 7.77366e-13
1.8651e-07, 7.79493e-13
1.8648e-07, 7.81627e-13
1.8645e-07, 7.83771e-13
1.8642e-07, 7.8592e-13
1.8639e-07, 7.88076e-13
1.8636e-07, 7.90239e-13
1.8633e-07, 7.92407e-13
1.863e-07, 7.94582e-13
1.8627e-07, 7.96765e-13
1.8624e-07, 7.98953e-13
1.8621e-07, 8.01148e-13
1.8618e-07, 8.03352e-13
1.8615e-07, 8.05562e-13
1.8612e-07, 8.07778e-13
1.8609e-07, 8.10003e-13
1.8606e-07, 8.12239e-13
1.8603e-07, 8.14484e-13
1.86e-07, 8.16738e-13
1.8597e-07, 8.19001e-13
1.8594e-07, 8.2127e-13
1.8591e-07, 8.23548e-13
1.8588e-07, 8.25834e-13
1.8585e-07, 8.2813e-13
1.8582e-07, 8.30434e-13
1.8579e-07, 8.32747e-13
1.8576e-07, 8.35071e-13
1.8573e-07, 8.37403e-13
1.857e-07, 8.39742e-13
1.8567e-07, 8.4209e-13
1.8564e-07, 8.44448e-13
1.8561e-07, 8.46818e-13
1.8558e-07, 8.49198e-13
1.8555e-07, 8.51586e-13
1.8552e-07, 8.53984e-13
1.8549e-07, 8.56391e-13
1.8546e-07, 8.58808e-13
1.8543e-07, 8.61236e-13
1.854e-07, 8.63672e-13
1.8537e-07, 8.66118e-13
1.8534e-07, 8.68576e-13
1.8531e-07, 8.71044e-13
1.8528e-07, 8.73517e-13
1.8525e-07, 8.75997e-13
1.8522e-07, 8.78482e-13
