x, y, z
5.51684, 18.3574, 4.91575
6.32509, 18.7147, 6.70992
6.41463, 18.3104, 3.1292
3.84545, 18.2948, 3.13631
3.09576, 16.4503, 2.94656
3.86494, 19.4729, 4.75235
1.46759, 17.086, 1.97448
4.58465, 18.7675, 7.69383
7.78771, 17.56, 1.88357
8.4987, 18.376, 3.56545
8.33089, 15.85, 0.999998
9.31641, 18.4994, 0.999999
10.5825, 17.0618, 1.57482
4.30711, 12.5788, 11.2464
3.53905, 14.0278, 15.6207
3.79342, 15.7976, 14.7246
3.73617, 12.1957, 14.8433
4.81384, 12.3417, 13.1666
3.44999, 10.8923, 13.3497
4.93542, 14.1773, 10.2218
3.80637, 15.3894, 12.7668
1.35918, 13.289, 8.82919
1.80361, 14.9105, 9.9123
2.31723, 15.8862, 8.24374
1.75668, 17.7969, 8.05666
3.06152, 17.2863, 6.62955
2.47755, 16.6045, 4.84236
0.838585, 17.4562, 4.07524
3.9798, 16.9894, 8.38127
4.46779, 18.4441, 9.66406
3.58804, 18.9297, 11.3933
2.05602, 14.9687, 11.8954
1.96535, 13.1635, 11.0393
0.89541, 15.725, 13.338
1.88519, 11.8205, 12.5191
3.14071, 14.7216, 19.3903
3.15369, 13.0951, 20.554
4.71934, 12.1722, 21.3888
3.15299, 13.8772, 17.5773
6.66544, 2.6842, 37.772
5.95431, 2.65184, 35.903
8.31311, 2.85798, 36.6518
7.73969, 4.37046, 35.4755
7.717, 3.78645, 33.5628
11.326, 1.46483, 33.7146
9.84197, 4.13783, 36.4952
12.2976, 3.33194, 37.6473
11.6714, 3.73924, 35.7921
12.7489, 2.415, 34.7503
13.3167, 1.48704, 33.0721
4.39184, 0.555467, 45.4585
4.52273, 0.188353, 43.4969
4.70575, 2.09231, 42.9125
4.83446, 2.97053, 41.1203
2.3289, 4.07183, 40.1114
3.68128, 4.55943, 41.5018
1.45814, 5.25073, 38.7505
6.09472, 3.2713, 39.5967
3.65294, 6.69203, 33.8578
3.32214, 7.03662, 35.7999
4.87811, 3.89885, 37.0374
4.0543, 3.81878, 35.2167
3.44746, 5.38781, 38.9047
4.18847, 5.7755, 37.088
3.90248, -1.91425, 28.2812
5.00071, -0.452623, 27.4703
4.28224, -1.46505, 30.5006
3.70793, -3.23586, 29.7696
4.745, -3.91154, 35.4132
3.6829, -1.55054, 32.4068
2.696, -2.6097, 34.838
4.45475, -2.65241, 33.8867
2.99939, 0.975264, 34.5681
2.30912, -0.382946, 33.2725
2.19563, 1.02372, 31.8553
4.47068, -2.61833, 36.914
5.09642, -3.20036, 39.1044
3.94239, -0.836634, 40.149
4.80698, -1.34411, 38.4184
4.64812, -1.12908, 41.9973
3.12226, -2.63778, 25.3703
3.96107, -3.44573, 26.9962
7.65235, -2.48039, 37.0773
6.77546, -1.61097, 38.6505
3.51225, -0.588083, 26.1413
1.68797, -1.3962, 26.0038
2.43407, 11.8756, 26.5293
3.54, 11.7755, 24.8659
1.07396, 10.5731, 27.2027
4.01741, 10.1292, 29.3836
3.80954, 10.8087, 27.514
2.74044, 13.1741, 23.6809
2.88788, 14.3619, 22.0786
6.43113, 11.2932, 23.7016
4.50123, 11.3032, 23.1769
5.13472, 7.99078, 33.5149
4.5609, 8.54098, 35.3501
6.78043, 6.99446, 32.9681
6.65097, 5.76137, 34.5374
4.21385, 10.5599, 32.1064
3.5766, 8.7017, 32.482
6.25975, 9.35595, 27.9416
4.90553, 8.17617, 28.8215
3.89514, 8.48745, 30.5192
3.31277, -1.91388, 10.6143
2.71179, -2.74211, 8.89595
2.06619, 0.835086, 11.5037
3.06721, 0.0365229, 13.04
0.0911459, 0.885435, 11.1928
2.83269, -1.88972, 12.5557
2.86048, -1.9839, 17.2888
2.65229, -0.717724, 18.8229
1.5092, 1.15761, 16.0684
2.96775, 0.50178, 17.2694
2.78153, -1.32934, 15.4006
2.85815, -2.95993, 14.2451
1.67652, 2.63821, 14.7343
4.19459, 1.68711, 22.6084
3.25607, -0.0624277, 22.367
3.15302, -2.21302, 22.4212
4.41264, -2.0383, 23.9648
3.12625, -1.17634, 20.711
2.52145, 2.3696, 21.7512
4.09503, -0.500672, 9.43498
1.83228, -6.02363, 8.19609
0.465523, -7.37679, 8.74463
1.20945, -4.84156, 11.7829
1.37565, -3.20882, 12.9259
0.0119701, -6.39386, 11.3874
0.451463, -6.48575, 13.3363
-1.06325, -6.51684, 9.70552
0.671559, -2.16797, 11.37
2.10765, -7.60631, 13.2996
3.29025, -7.69192, 14.9102
-1.42946, -3.2016, 8.84221
-0.658181, -3.48536, 10.6656
-1.30725, -4.03696, 7.02914
0.422473, -4.65586, 7.81971
0.172346, -1.51601, 4.95936
1.1444, -0.0132322, 5.85197
-1.29317, -1.41801, 6.31679
-1.62483, -3.10192, 5.28994
2.69603, -1.27285, 7.53911
3.12555, -0.287119, 5.85275
2.28608, -4.91118, 3.26428
3.0662, -3.20474, 2.57186
0.390888, -5.30192, 3.76981
2.17234, -2.71098, 6.25166
2.96925, -2.4771, 4.43227
2.7648, -1.47802, 1.60875
