x, y, z
6.46643, 17.9954, 5.52402
7.5834, 18.2806, 7.15833
7.02057, 18.0742, 3.60394
4.46843, 17.9217, 4.12172
3.74725, 16.0581, 4.0389
4.78896, 19.0645, 5.73144
1.95556, 16.6558, 3.38127
6.04632, 18.2915, 8.43788
8.14173, 17.4225, 2.08136
9.14941, 18.1308, 3.65708
8.51034, 15.7809, 0.999998
9.48627, 18.4339, 0.999999
10.8381, 16.9815, 1.25113
5.9091, 12.1976, 12.4802
4.94088, 13.6589, 16.8106
5.2041, 15.4282, 15.9159
5.20971, 11.8265, 16.0556
6.34717, 11.9859, 14.4201
5.01101, 10.5065, 14.5624
6.53663, 13.8046, 11.4684
5.27236, 15.0142, 13.9604
3.02754, 12.8333, 9.96684
3.34624, 14.4747, 11.0642
3.82995, 15.4889, 9.40974
3.29086, 17.4111, 9.28897
4.34408, 16.8564, 7.68182
3.47202, 16.1736, 6.01649
1.69788, 16.9794, 5.56585
5.51832, 16.5521, 9.27197
6.29219, 18.0092, 10.4025
5.77022, 18.5642, 12.2517
3.55481, 14.5396, 13.0523
3.53873, 12.733, 12.1944
2.34092, 15.2583, 14.47
3.45205, 11.3876, 13.6717
4.33403, 14.3716, 20.5486
4.30207, 12.7553, 21.7262
5.81602, 11.9077, 22.7209
4.46469, 13.5121, 18.7475
7.16565, 3.14179, 39.4925
6.68203, 3.04303, 37.5544
8.8915, 3.55045, 38.5682
8.2451, 4.94718, 37.291
8.52056, 4.33854, 35.4059
12.4008, 2.60958, 36.0252
10.2211, 5.04441, 38.5556
12.6164, 4.62179, 40.0016
12.1592, 4.91992, 38.0775
13.5355, 3.76572, 37.1981
14.4285, 2.92456, 35.6185
4.39128, 0.554483, 46.8295
4.60033, 0.265017, 44.8616
4.69987, 2.19557, 44.3488
4.9341, 3.14008, 42.6015
2.45643, 4.00846, 41.3304
3.58128, 4.5866, 42.8797
1.60114, 5.13861, 39.9193
6.31798, 3.6201, 41.2397
4.0635, 6.69225, 35.2066
3.51918, 7.02641, 37.1018
5.3313, 4.12736, 38.5543
4.71662, 3.92846, 36.6615
3.55119, 5.44297, 40.2428
4.40917, 5.9011, 38.4952
5.01033, -0.512075, 29.5824
6.04368, 1.11315, 29.0431
5.19227, -0.314665, 31.8627
4.81311, -2.01735, 30.8844
5.45395, -3.23594, 36.5287
4.43942, -0.665123, 33.6821
3.36167, -2.02129, 35.9195
5.18216, -1.85433, 35.1084
3.32687, 1.53384, 36.0156
2.88807, 0.273841, 34.5257
2.76241, 1.81474, 33.2569
5.01705, -2.10715, 38.1208
5.53936, -2.85621, 40.2874
4.19425, -0.658937, 41.4591
5.18966, -0.961484, 39.751
4.84028, -0.989689, 43.3228
4.51494, -0.924234, 26.5509
5.28903, -1.86561, 28.1366
8.17038, -1.82572, 38.5043
7.15208, -1.1502, 40.0876
4.67476, 1.03758, 27.587
2.93908, 0.12248, 27.1997
3.05588, 11.5514, 27.6195
4.32015, 11.4868, 26.0712
1.735, 10.1702, 28.2092
4.48415, 10.0194, 30.6719
4.40415, 10.6194, 28.7657
3.57331, 12.8323, 24.7937
3.82174, 14.0171, 23.2017
7.32871, 11.1191, 25.1992
5.46055, 11.0434, 24.4891
5.41001, 8.15085, 34.9629
4.60588, 8.66174, 36.7214
7.20425, 7.34628, 34.5977
7.08239, 6.15265, 36.1978
4.35567, 10.5565, 33.3712
3.88434, 8.65455, 33.7718
6.90275, 9.40026, 29.4614
5.57934, 8.13423, 30.265
4.39655, 8.40874, 31.8542
5.92432, 2.12381, 12.1598
5.61211, 1.53557, 10.2739
4.2555, 4.53315, 13.2981
5.18209, 3.60337, 14.8071
2.33444, 4.4185, 12.7538
5.24766, 1.77092, 14.0084
4.82865, 0.898187, 18.6418
4.33051, 1.86501, 20.3202
3.16236, 4.00514, 17.7774
4.59756, 3.34861, 19.0058
4.82649, 1.83907, 16.8769
5.23597, 0.443351, 15.5042
3.23019, 5.69057, 16.7028
5.32199, 3.79593, 24.5368
4.60022, 2.02171, 23.9613
4.72861, -0.111279, 23.6921
5.85656, -0.0633467, 25.343
4.71325, 1.16901, 22.1557
3.6513, 4.43669, 23.6433
6.64043, 3.7901, 11.3168
5.3086, -1.64206, 8.96736
4.09722, -3.22571, 9.12405
4.14594, -1.1746, 12.5916
3.95143, 0.248042, 13.9838
3.23205, -2.77151, 11.8076
3.47168, -3.14334, 13.758
2.36945, -2.73451, 10.0035
3.28165, 1.44395, 12.5273
5.26549, -4.02777, 13.7583
6.27158, -4.24277, 15.4734
1.63064, 0.60795, 9.62087
2.23564, 0.113311, 11.4619
2.05884, 0.112134, 7.73122
3.76662, -0.414049, 8.62932
3.3803, 3.10363, 6.27558
4.03758, 4.53733, 7.5054
1.78072, 2.79579, 7.43599
1.79547, 1.28117, 6.12998
5.5507, 3.20116, 9.16845
6.02548, 4.49741, 7.72129
6.05075, 0.31963, 4.35904
6.67216, 2.19418, 4.04297
4.17956, -0.357391, 4.55968
5.35571, 1.95107, 7.61951
6.29449, 2.57895, 5.96892
6.25147, 4.01623, 3.33367
