x, y, z
5.36731, 18.4182, 16.5963
5.94291, 16.8562, 17.7047
6.5019, 19.6971, 15.5584
4.2294, 20.4776, 15.9411
3.02595, 20.4327, 14.3443
4.05198, 19.4798, 17.6653
1.92455, 21.9742, 14.9853
4.09664, 16.3343, 18.2694
8.1787, 20.1275, 14.5569
8.25108, 20.4222, 16.5337
9.55142, 19.2869, 13.3698
9.15411, 21.8701, 14.4474
10.8643, 20.9913, 14.9977
0.221518, 13.171, 7.49132
-1.87142, 10.9708, 11.0379
-0.164171, 10.6493, 12.0288
-2.19775, 10.9189, 9.06539
-0.500253, 11.4214, 8.13793
-2.25974, 11.8271, 7.28133
1.3777, 14.2921, 8.67718
0.288082, 12.4101, 12.8626
-2.1413, 16.817, 14.1215
-0.965325, 15.2496, 14.5218
0.420779, 16.4793, 15.2745
1.00603, 16.1979, 17.1661
2.41247, 17.1512, 16.111
2.07128, 18.9085, 15.2191
1.1994, 20.3078, 16.3512
2.82697, 15.1984, 15.9894
3.33298, 14.0498, 17.5465
2.19089, 12.772, 18.5774
-1.1802, 13.3998, 13.7925
-1.97541, 14.8972, 12.7317
-2.09089, 11.7918, 14.5573
-3.35479, 14.0904, 11.5291
-4.64164, 11.2945, 13.697
-6.30847, 12.2301, 13.1086
-7.70922, 11.5965, 11.8294
-3.60441, 11.2803, 11.9871
3.45039, 1.54599, 9.85615
3.21521, -0.0526395, 8.67756
2.60284, 2.30878, 8.21305
1.14048, 3.36743, 9.07371
-0.625167, 2.88909, 8.26522
3.71023, 2.01876, 3.97809
2.51523, 4.09203, 7.31175
3.8835, 5.7048, 5.4317
2.33939, 4.43636, 5.34948
2.62557, 3.64021, 3.53724
2.59995, 2.14456, 2.20971
4.00673, -0.7827, 17.8716
4.43995, -1.27622, 15.9825
4.2734, 0.563158, 15.2151
3.25003, 1.31779, 13.6713
1.17972, 0.730534, 15.641
1.89212, 2.35266, 14.713
-0.437392, -0.355994, 15.1889
3.47928, 1.99731, 11.8043
-3.64667, 1.64147, 10.4174
-2.62597, 1.65046, 12.1373
-0.282181, -1.20719, 11.7668
-2.23059, -1.63657, 11.6278
0.379529, 0.690326, 13.693
-0.88811, 0.660648, 12.1463
2.59012, -7.95152, 13.0263
1.05174, -8.22345, 14.2751
4.37262, -8.95678, 14.0681
4.50174, -7.40245, 12.8161
9.63329, -7.34117, 14.3951
6.28567, -9.47001, 14.3452
7.97312, -8.04944, 16.1179
7.90728, -8.31804, 14.1371
7.70138, -11.1256, 16.9477
6.95383, -11.1999, 15.0942
5.22053, -11.8861, 15.8186
8.91013, -5.477, 14.4385
7.87356, -3.88153, 15.8198
6.71002, -2.58609, 13.5891
8.39245, -3.61998, 13.9061
5.01834, -2.65459, 14.6538
0.531465, -7.2365, 10.8227
2.07622, -6.44459, 11.8159
11.2016, -3.67216, 15.7203
9.6733, -2.57891, 15.0355
0.269615, -8.96515, 12.1975
1.03358, -9.11518, 10.3553
-8.83989, 6.24545, 13.2924
-8.72113, 8.16164, 12.7319
-9.66654, 4.70878, 12.315
-5.27285, 5.37829, 12.8153
-7.14818, 5.84751, 12.3025
-7.01761, 8.79359, 13.5678
-5.11208, 9.36739, 13.3685
-10.1678, 10.1971, 10.8053
-8.9386, 10.1185, 12.381
-1.01345, 5.24744, 12.8765
0.350948, 5.64172, 14.2846
-1.01665, 5.79775, 10.9537
-0.212241, 4.06106, 10.3733
-3.34876, 5.60087, 14.8392
-2.27585, 4.15147, 13.9743
-5.90945, 5.08534, 10.1864
-5.21137, 3.66399, 11.4081
-3.98291, 3.85817, 12.9743
-3.10721, -14.7324, 5.19354
-3.33967, -15.9486, 6.76418
-4.83833, -12.1631, 5.8146
-3.6936, -11.8282, 4.20918
-4.60568, -11.4752, 7.67808
-2.17434, -13.0359, 4.69199
-1.00552, -9.69638, 5.70739
-2.00374, -8.07033, 6.30695
-2.17418, -7.94731, 2.79036
-1.27598, -7.52316, 4.52625
-1.24009, -10.4203, 3.85784
-0.50441, -12.2798, 3.89224
-1.64668, -7.22877, 0.999998
-4.41304, -4.71909, 8.64422
-3.68677, -6.5121, 9.15181
-2.32961, -7.80507, 10.2131
-1.26539, -6.84947, 11.611
-2.2691, -7.57743, 8.22701
-5.47488, -5.83544, 7.36899
-4.84657, -15.5075, 4.58208
-0.599315, -17.5509, 11.5028
0.161029, -16.9069, 13.2369
0.915201, -14.1801, 10.309
0.833284, -12.7802, 8.88305
1.23059, -14.4433, 12.2664
2.82157, -13.4643, 11.5521
-0.231496, -14.9673, 13.5264
-1.15849, -12.9212, 8.99671
3.98629, -14.9904, 10.9915
5.53758, -14.6659, 9.77161
-3.16128, -13.4019, 11.759
-1.37522, -12.9429, 10.9848
-4.02112, -14.9397, 12.7055
-2.74762, -15.9238, 11.5182
-6.92426, -15.6992, 10.7543
-7.12574, -14.9724, 8.90197
-6.18315, -13.9549, 11.3934
-5.98872, -15.2169, 12.9328
-5.26986, -15.8416, 7.2769
-7.16904, -16.4189, 7.52146
-7.03071, -20.7747, 8.2013
-6.19962, -20.5663, 6.39413
-8.3212, -19.5602, 9.12846
-4.90511, -17.521, 8.29993
-4.99703, -19.1722, 7.1753
-6.32736, -19.7892, 4.55572
