x, y, z
5.19029, 18.1614, 11.0834
5.65738, 16.6658, 12.3263
6.41254, 19.2826, 9.9658
4.13269, 20.1856, 10.218
2.93341, 20.0001, 8.62821
3.92529, 19.3819, 12.0376
1.90755, 21.6613, 9.0618
3.76955, 16.2486, 12.8382
8.12675, 19.5324, 8.96629
8.18449, 19.9905, 10.9123
9.46804, 18.5189, 7.88293
9.20132, 21.2026, 8.73025
10.8508, 20.2796, 9.38374
0.300873, 11.3589, 2.98936
-2.08598, 10.0981, 6.79958
-0.457419, 9.93568, 7.9491
-2.30658, 9.6101, 4.87262
-0.53875, 9.82917, 3.96654
-2.22727, 10.0901, 2.92972
1.44266, 12.6809, 3.96334
0.0227451, 11.816, 8.43256
-2.25582, 16.4714, 8.6484
-1.19075, 14.9672, 9.4248
0.203731, 16.2656, 10.0326
0.680152, 16.2997, 11.9747
2.15879, 17.0507, 10.8569
1.90199, 18.6454, 9.67743
0.994468, 20.2167, 10.5185
2.53563, 15.0985, 11.0726
2.96487, 14.2146, 12.8146
1.76298, 13.1392, 13.9974
-1.45145, 13.021, 9.04471
-2.09569, 14.3152, 7.66271
-2.49293, 11.626, 10.0291
-3.43064, 13.3445, 6.53334
-4.9646, 11.176, 9.1237
-6.566, 11.9636, 8.22089
-7.91381, 11.055, 7.05565
-3.84691, 10.6948, 7.53651
3.16978, 1.94208, 8.71006
3.15793, 0.323693, 7.53504
2.42715, 2.6328, 6.98629
0.895649, 3.69894, 7.70589
-0.798139, 3.19037, 6.77186
3.51114, 2.09068, 2.80642
2.37864, 4.38128, 6.01652
3.89201, 5.82645, 4.11151
2.27473, 4.65216, 4.03769
2.55689, 3.76388, 2.26814
2.46417, 2.22012, 0.999995
3.51539, -0.331891, 16.7564
4.02224, -0.757729, 14.8692
3.67636, 1.06265, 14.1165
2.69441, 1.71499, 12.5009
0.474822, 0.924558, 14.221
1.1811, 2.6249, 13.44
-1.04125, -0.209277, 13.5761
2.98584, 2.406, 10.6468
-4.032, 2.04238, 8.77199
-3.12045, 1.95448, 10.55
-0.649225, -0.785361, 10.1217
-2.5666, -1.26683, 9.81864
-0.18084, 0.982736, 12.22
-1.34934, 1.02665, 10.5975
3.2882, -7.80778, 12.5653
2.00421, -8.50811, 13.9294
5.35623, -8.44025, 13.3375
4.9938, -6.82243, 12.2189
10.1779, -5.79081, 13.0558
7.35227, -8.56387, 13.3145
8.92095, -6.85183, 14.9319
8.66797, -7.09907, 12.9634
9.43437, -9.99441, 15.5809
8.44943, -10.1489, 13.8472
7.01079, -11.2, 14.7558
9.1014, -4.1064, 13.118
7.84012, -2.71871, 14.5363
6.33774, -1.71852, 12.3567
8.20383, -2.39702, 12.5961
4.75774, -2.05449, 13.536
0.892925, -7.44047, 10.6332
2.31706, -6.38101, 11.5548
11.0557, -1.86225, 14.2594
9.30862, -1.10416, 13.6487
1.21251, -9.24548, 11.8929
1.7476, -9.12255, 9.96973
-9.32352, 6.30361, 9.79169
-9.10249, 7.99849, 8.75319
-9.98835, 4.52809, 9.15488
-5.75422, 5.39485, 10.1623
-7.49494, 5.71795, 9.23197
-7.43103, 8.79884, 9.50526
-5.49527, 9.25523, 9.29428
-10.3416, 9.46939, 6.2534
-9.22819, 9.7947, 7.88268
-1.70644, 5.586, 11.2495
-0.595788, 6.00564, 12.8589
-1.41918, 6.15288, 9.35312
-0.559126, 4.41049, 8.87946
-4.42982, 5.84237, 12.6454
-3.09548, 4.44566, 12.127
-5.78599, 4.75246, 7.53041
-5.35082, 3.52096, 9.04501
-4.52099, 3.96014, 10.8109
-2.82236, -14.7423, 3.39852
-3.32732, -16.3106, 4.53228
-4.65609, -12.353, 4.3388
-3.23613, -11.661, 3.11213
-4.777, -12.1842, 6.32798
-1.8235, -13.0144, 3.52767
-0.698654, -9.92184, 5.45752
-1.77228, -8.43654, 6.25825
-2.10034, -8.068, 2.7701
-1.18498, -7.67547, 4.50445
-0.783364, -10.3076, 3.49691
-0.0401007, -12.1493, 3.26107
-1.63757, -7.26018, 0.999998
-4.46621, -5.68642, 9.02784
-3.44863, -7.38161, 9.32923
-1.84269, -8.53417, 10.1851
-0.855731, -7.52278, 11.6003
-1.96345, -8.14326, 8.22737
-5.44621, -6.84959, 7.72914
-4.41902, -15.2606, 2.31132
-1.35249, -18.181, 7.50039
-0.354372, -18.0484, 9.22845
0.0585285, -14.599, 7.13367
-0.215974, -12.8607, 6.1835
0.619044, -15.3858, 8.88492
2.11013, -14.1966, 8.28291
-0.673078, -16.2857, 10.118
-2.17779, -13.1301, 6.46395
3.1825, -15.466, 7.17006
4.56252, -14.7628, 5.90473
-3.83082, -14.4773, 9.17042
-2.16085, -13.7153, 8.37636
-4.51767, -16.2606, 9.76033
-3.25805, -16.8286, 8.3144
-7.37037, -16.7915, 7.77181
-7.45953, -15.7076, 6.09336
-6.82382, -15.1799, 8.82257
-6.44214, -16.7466, 10.0057
-5.32006, -16.2667, 4.69673
-7.22399, -16.829, 4.45418
-7.15286, -21.2295, 4.12488
-6.00708, -20.6326, 2.59814
-8.61075, -20.2267, 5.0571
-5.12663, -18.1444, 5.35774
-4.98782, -19.4938, 3.88812
-5.80576, -19.4471, 0.999998
