x, y, z
4.71455, 17.8431, 4.24986
4.89571, 16.8633, 5.98402
6.09735, 18.1448, 2.83677
4.09847, 19.5748, 2.6418
2.83255, 19.0011, 1.20362
3.81345, 19.5895, 4.62132
2.05079, 20.8307, 0.999998
2.93399, 16.7927, 6.36697
7.66192, 17.5154, 1.76163
8.10717, 18.447, 3.47447
8.46926, 15.8516, 0.999998
9.16602, 18.5913, 0.999999
10.5126, 17.4093, 1.88856
0.400482, 9.12623, 1.40576
1.82996, 8.49315, 5.80604
3.32006, 9.69072, 5.21831
0.516578, 7.49048, 4.67923
0.992314, 7.77831, 2.75958
-0.911401, 7.4556, 3.27524
1.53571, 10.722, 1
2.4165, 11.2998, 4.44731
-2.01347, 13.799, 4.15784
-0.144364, 13.6789, 4.85925
0.214884, 15.5417, 4.22595
0.189435, 17.0188, 5.574
1.75421, 17.196, 4.34109
1.66685, 18.2608, 2.65034
0.968303, 20.1264, 2.82793
1.95209, 15.4371, 5.2723
2.08419, 15.2153, 7.25555
0.693113, 14.5566, 8.53267
0.804915, 12.0036, 5.39988
-0.911908, 11.7963, 4.39515
1.28406, 11.3, 7.20966
-1.56363, 9.93599, 4.73367
2.03423, 8.29693, 9.64909
1.11488, 6.73151, 10.4883
1.91813, 5.02895, 11.1636
1.54154, 8.02739, 7.72955
6.64894, 0.478169, 28.8746
6.26643, -0.525429, 27.1874
8.22911, 0.898765, 27.723
7.31584, 1.98699, 26.3153
7.59982, 1.16385, 24.5148
11.6768, -0.130695, 25.1333
9.36791, 2.49675, 27.3363
11.8765, 2.62553, 28.6391
11.2757, 2.49186, 26.7362
12.7289, 1.34421, 25.9804
13.626, 0.315469, 24.5186
4.24281, 0.254818, 36.739
4.22023, -0.706809, 34.9855
4.23971, 0.921072, 33.8238
4.34434, 1.19272, 31.8451
1.60411, 0.887199, 30.893
2.73437, 2.36066, 31.6356
0.797602, 0.731667, 29.0695
5.65334, 1.39569, 30.3466
2.91849, 2.4698, 24.0344
2.13347, 2.80327, 25.8434
4.40673, 0.604525, 27.7917
3.87267, -0.055561, 25.9809
2.41014, 1.90341, 29.2328
3.19195, 2.14631, 27.4081
2.60548, -7.4584, 21.6183
2.88579, -6.04912, 20.2271
3.14262, -6.25848, 23.5007
3.21976, -8.25119, 23.3486
4.39019, -7.30721, 28.7941
2.74547, -5.97135, 25.4398
2.34952, -5.98258, 28.2415
3.79909, -6.61057, 27.015
1.93183, -3.11532, 27.0828
1.31338, -4.79845, 26.197
0.880515, -3.7687, 24.538
4.1853, -5.62121, 29.8502
4.89046, -5.22802, 32.0584
3.71027, -2.65564, 32.0635
4.53491, -3.83149, 30.6716
4.2883, -2.42504, 33.9642
1.83211, -9.10749, 19.1108
2.99402, -9.21043, 20.7354
7.36695, -5.39152, 29.8162
6.51543, -3.9574, 30.9199
1.30788, -6.96655, 19.4095
0.0325278, -8.47679, 19.7139
1.70012, 6.58032, 16.5746
1.9291, 5.6943, 14.7962
0.383968, 6.15523, 18.0192
3.40047, 4.71065, 19.2795
2.9151, 5.22897, 17.4098
1.77614, 7.2031, 13.4923
2.15595, 7.95586, 11.6787
3.42348, 3.41538, 13.2087
1.82381, 4.61235, 13.1175
3.8182, 4.23692, 23.774
2.72151, 4.66077, 25.3919
5.80774, 4.1117, 23.6127
5.93127, 2.83731, 25.1491
2.33915, 5.73486, 21.5378
2.33345, 3.96155, 22.4626
5.92002, 3.79227, 18.5463
4.42606, 2.74585, 19.3667
3.06938, 3.34915, 20.7067
-1.46095, -15.4084, 6.97408
-3.02458, -16.6026, 6.61497
-1.67791, -12.3582, 6.1869
-0.0714069, -12.6371, 7.34506
-3.44542, -11.5606, 6.67654
-0.752536, -14.1953, 8.39769
0.509555, -11.5052, 11.9631
1.02906, -9.61619, 12.3652
0.645479, -9.56835, 8.86356
1.72958, -9.89338, 10.5125
0.482723, -12.1835, 10.0818
0.103828, -14.1434, 10.2043
1.3645, -9.4541, 7.00079
2.72384, -5.59172, 14.2159
1.60841, -7.0865, 14.938
1.27384, -8.79936, 16.2002
2.69494, -8.27924, 17.5078
1.40237, -8.93751, 14.2091
1.15373, -5.40158, 12.9917
-1.31475, -15.3239, 4.98123
-5.3631, -18.2666, 8.32169
-6.26371, -18.42, 10.1008
-3.1342, -15.8607, 10.2744
-1.88201, -14.3184, 10.0436
-4.55366, -16.5936, 11.4778
-2.92507, -16.3204, 12.606
-6.48516, -16.6276, 10.96
-3.15031, -13.6224, 8.66269
-1.9687, -18.0531, 12.3181
-0.0349072, -18.2176, 12.8012
-6.56265, -14.0509, 8.45131
-4.88491, -14.0948, 9.53907
-7.86499, -15.3539, 7.67288
-6.26598, -16.5367, 7.88319
-7.42789, -15.3189, 4.22125
-5.62989, -14.7032, 3.59829
-7.55437, -13.7755, 5.48693
-8.9909, -15.0488, 6.04833
-3.76085, -16.0462, 4.84061
-4.48107, -16.2203, 2.98294
-7.95702, -19.8099, 4.20955
-6.59174, -19.8874, 2.75011
-9.104, -18.2682, 4.76438
-5.2319, -17.3386, 5.24769
-5.36407, -18.834, 3.92624
-5.94716, -19.1652, 0.999999
