x, y, z
5.37205, 18.3295, 15.3024
5.96391, 16.7443, 16.3685
6.49157, 19.6333, 14.2792
4.21837, 20.3976, 14.705
2.99513, 20.3777, 13.1229
4.06836, 19.3645, 16.411
1.89605, 21.9025, 13.8062
4.12492, 16.2014, 16.9372
8.15543, 20.0893, 13.2675
8.25058, 20.3416, 15.2492
9.51585, 19.2778, 12.0465
9.12561, 21.8362, 13.184
10.8443, 20.9499, 13.6943
0.157781, 13.1829, 6.16949
-1.88938, 10.9428, 9.71775
-0.171622, 10.6131, 10.6876
-2.23675, 10.908, 7.74846
-0.551045, 11.4249, 6.80753
-2.32102, 11.8324, 5.97365
1.3223, 14.2974, 7.35347
0.282041, 12.3629, 11.5434
-2.15073, 16.7416, 12.8885
-0.966173, 15.1727, 13.2563
0.422023, 16.3962, 14.0152
1.02533, 16.0884, 15.897
2.41717, 17.0662, 14.845
2.05732, 18.8336, 13.9809
1.18173, 20.2096, 15.1385
2.84385, 15.1182, 14.6923
3.37175, 13.9516, 16.2286
2.24786, 12.6513, 17.2514
-1.1809, 13.3328, 12.502
-1.99249, 14.8424, 11.4712
-2.0776, 11.7101, 13.2521
-3.38056, 14.0476, 10.2706
-4.63003, 11.2471, 12.4096
-6.30735, 12.1777, 11.8436
-7.71625, 11.546, 10.5725
-3.61219, 11.2437, 10.688
3.49608, 1.5026, 8.65128
3.24954, -0.100935, 7.48173
2.65985, 2.26306, 7.00131
1.19732, 3.3305, 7.85083
-0.566251, 2.85524, 7.03603
3.75024, 1.94392, 2.76457
2.584, 4.04349, 6.09341
3.97042, 5.62917, 4.20365
2.40887, 4.38171, 4.12999
2.6801, 3.57411, 2.32047
2.63398, 2.07268, 1.00002
4.02833, -0.763593, 16.6847
4.49477, -1.26705, 14.8062
4.31726, 0.563906, 14.0213
3.29312, 1.29676, 12.4676
1.21033, 0.699606, 14.421
1.91963, 2.32461, 13.4957
-0.408521, -0.385279, 13.9712
3.52402, 1.96532, 10.5968
-3.67553, 1.70028, 9.27698
-2.62924, 1.68073, 10.9813
-0.308498, -1.18518, 10.5367
-2.26129, -1.60154, 10.4217
0.392015, 0.680497, 12.4802
-0.897556, 0.680555, 10.9514
2.80771, -8.00432, 12.8179
1.38581, -8.40086, 14.1673
4.7139, -8.9431, 13.6886
4.66679, -7.34588, 12.4859
9.91176, -7.13274, 13.4752
6.66183, -9.38991, 13.7653
8.42559, -7.84422, 15.3489
8.21256, -8.18409, 13.3895
8.39357, -10.9877, 16.208
7.46308, -11.0934, 14.4408
5.8381, -11.8372, 15.3386
9.12172, -5.29615, 13.4228
8.02759, -3.66939, 14.7208
6.79779, -2.55135, 12.4304
8.52378, -3.4952, 12.7911
5.10893, -2.64894, 13.4973
0.598557, -7.34955, 10.7452
2.12564, -6.48759, 11.7069
11.3426, -3.32875, 14.5834
9.76667, -2.33984, 13.8496
0.521282, -9.13661, 12.0671
1.20717, -9.17162, 10.1887
-8.80648, 6.18354, 12.0245
-8.70234, 8.10204, 11.4691
-9.61512, 4.64191, 11.0399
-5.2301, 5.34806, 11.5612
-7.10696, 5.80303, 11.0412
-6.99911, 8.74235, 12.2991
-5.09809, 9.32855, 12.093
-10.1701, 10.1338, 9.55448
-8.93379, 10.0585, 11.1248
-0.965564, 5.23763, 11.6346
0.391359, 5.64527, 13.0462
-0.962224, 5.77592, 9.70839
-0.159015, 4.03432, 9.14121
-3.3119, 5.59539, 13.5834
-2.22908, 4.1443, 12.7338
-5.8572, 5.04707, 8.93246
-5.15097, 3.63211, 10.1568
-3.93006, 3.83738, 11.7276
-3.06624, -14.7861, 4.6333
-3.3844, -16.1187, 6.09034
-4.83636, -12.2686, 5.34099
-3.59824, -11.8143, 3.83744
-4.71733, -11.726, 7.26229
-2.10809, -13.0594, 4.31621
-0.956547, -9.78053, 5.62547
-1.9784, -8.19559, 6.29161
-2.17353, -7.98532, 2.78044
-1.28207, -7.57386, 4.52284
-1.13299, -10.3921, 3.72945
-0.395289, -12.2502, 3.67471
-1.65089, -7.23909, 0.999998
-4.49512, -5.03162, 8.77123
-3.67777, -6.80304, 9.21168
-2.2444, -8.06425, 10.2091
-1.18645, -7.1154, 11.6163
-2.23058, -7.77386, 8.2303
-5.52927, -6.15842, 7.4825
-4.76868, -15.5054, 3.86895
-0.747615, -17.6646, 10.3534
0.0757244, -17.0843, 12.0812
0.643798, -14.2124, 9.25478
0.46481, -12.7524, 7.89964
1.05004, -14.5547, 11.1829
2.58608, -13.5065, 10.4469
-0.343634, -15.1697, 12.4789
-1.51597, -12.9581, 8.0845
3.7582, -14.9773, 9.76667
5.24635, -14.5609, 8.49705
-3.39189, -13.6256, 10.8965
-1.65078, -13.0822, 10.0761
-4.17321, -15.2288, 11.8017
-2.90604, -16.1204, 10.5371
-7.08399, -15.9993, 9.89394
-7.27973, -15.2174, 8.06357
-6.40479, -14.2564, 10.6017
-6.12317, -15.5799, 12.0745
-5.33721, -16.0329, 6.51364
-7.24634, -16.6165, 6.63478
-7.14935, -20.9964, 7.07827
-6.22054, -20.6994, 5.33209
-8.48551, -19.8246, 7.99567
-5.02355, -17.7652, 7.46277
-5.05863, -19.3541, 6.24865
-6.24596, -19.8277, 3.53228
