x, y, z
5.00539, 18.0394, 8.91389
5.34382, 16.6292, 10.2912
6.31818, 18.9458, 7.7077
4.0838, 20.0335, 7.84671
2.86008, 19.7455, 6.29123
3.84965, 19.4449, 9.74375
1.94986, 21.5101, 6.53087
3.4213, 16.3797, 10.7827
8.04758, 18.9574, 6.70321
8.14325, 19.5874, 8.59899
9.29901, 17.7391, 5.72882
9.259, 20.5026, 6.32262
10.8251, 19.5085, 7.07039
-0.133656, 10.2206, 1.9105
-2.672, 9.9076, 5.81787
-1.07629, 9.83628, 7.02145
-2.90924, 9.08453, 4.01059
-1.11719, 8.97952, 3.13212
-2.76241, 9.18044, 2.0154
1.10807, 11.6018, 2.65236
-0.487706, 11.7382, 7.21165
-2.45748, 16.5024, 6.6501
-1.51433, 15.0717, 7.68146
-0.0532965, 16.3597, 8.13576
0.386827, 16.6464, 10.0656
1.91781, 17.1733, 8.89147
1.75174, 18.5927, 7.49232
0.890462, 20.3, 8.07813
2.20821, 15.2585, 9.39067
2.59403, 14.6187, 11.2459
1.34424, 13.775, 12.5597
-1.89306, 13.1101, 7.58985
-2.42172, 14.2165, 6.00989
-3.04417, 11.9469, 8.73964
-3.79053, 13.1679, 4.99658
-5.46795, 11.6554, 7.81225
-7.0267, 12.3089, 6.74303
-8.43408, 11.2391, 5.80774
-4.38616, 10.7697, 6.38216
1.75885, 2.89496, 8.22347
2.0155, 1.31297, 7.02705
0.605256, 3.32121, 6.6463
-0.69559, 4.55723, 7.5295
-2.5671, 4.06388, 7.0255
3.01526, 3.11585, 2.83796
0.312801, 4.88468, 5.43387
1.74949, 6.54127, 3.64516
0.579098, 4.93101, 3.45224
1.48093, 4.01319, 1.92114
2.28731, 2.43168, 0.999992
3.61824, -0.136106, 15.5911
3.70841, -0.173052, 13.5935
3.1661, 1.72923, 13.2982
1.88806, 2.61127, 12.0378
0.230587, 2.12716, 14.3889
0.893437, 3.71804, 13.3741
-1.47766, 1.11579, 14.146
1.74777, 3.32805, 10.176
-4.94058, 2.77723, 9.41803
-3.81663, 2.9143, 11.0666
-1.55385, -0.0206872, 10.8158
-3.51515, -0.412189, 10.8189
-0.74107, 2.02263, 12.5227
-2.10043, 1.88736, 11.062
3.25213, -6.83236, 12.2887
2.283, -7.61574, 13.853
5.4791, -7.16953, 12.7358
4.74096, -5.65571, 11.6571
9.82639, -4.2614, 11.005
7.42064, -7.15771, 12.2559
9.14165, -5.13772, 13.2385
8.47112, -5.6692, 11.4308
10.0868, -8.11474, 14.1251
8.76148, -8.57384, 12.6994
7.67328, -9.58941, 14.0352
8.62876, -2.66289, 11.107
7.4567, -1.26847, 12.5935
5.56633, -0.593325, 10.5986
7.5042, -1.08789, 10.6022
4.16278, -1.15167, 11.9095
0.688724, -6.8982, 10.548
1.96207, -5.60143, 11.3828
10.4974, -0.173135, 11.7813
8.61871, 0.381039, 11.3769
1.35887, -8.58108, 11.8387
1.77239, -8.44364, 9.88676
-10.0986, 7.32771, 9.54655
-9.78692, 8.72507, 8.15005
-10.8358, 5.48217, 9.32189
-6.57268, 6.40242, 10.1906
-8.29173, 6.55276, 9.17958
-8.06355, 9.57349, 8.70697
-6.1068, 9.85491, 8.40383
-10.9571, 9.65856, 5.37388
-9.81369, 10.2801, 6.89257
-2.61821, 6.88991, 11.2761
-1.37531, 7.39381, 12.7597
-2.47936, 7.32707, 9.32939
-1.84168, 5.4854, 8.8804
-5.32728, 7.23744, 12.6802
-3.94511, 5.8335, 12.3359
-6.62784, 5.2413, 7.75768
-6.19608, 4.33256, 9.48619
-5.37029, 5.11147, 11.1328
-2.80802, -14.6965, 3.42866
-3.32458, -16.2758, 4.54183
-4.67037, -12.3176, 4.33957
-3.22658, -11.6154, 3.14691
-4.834, -12.1593, 6.32656
-1.81852, -12.9657, 3.58739
-0.73694, -9.83495, 5.51432
-1.8258, -8.33963, 6.27484
-2.11816, -8.03399, 2.77743
-1.22155, -7.60888, 4.51391
-0.792641, -10.2535, 3.5594
-0.0328452, -12.0932, 3.36387
-1.64642, -7.24777, 0.999998
-4.71411, -5.71962, 8.97432
-3.57862, -7.32972, 9.31814
-1.89539, -8.34161, 10.2029
-0.985688, -7.22614, 11.5914
-2.04075, -8.01056, 8.23582
-5.6056, -6.98166, 7.70449
-4.38489, -15.2126, 2.31194
-1.80647, -18.1914, 7.00135
-0.590919, -18.1893, 8.58956
-0.144906, -14.7477, 6.51799
-0.420658, -12.9754, 5.63326
0.553244, -15.6042, 8.185
2.04728, -14.5105, 7.42894
-0.651382, -16.4351, 9.54827
-2.35648, -13.1525, 6.10358
2.89303, -15.8303, 6.1868
4.16741, -15.2011, 4.77965
-3.79228, -14.5132, 8.92477
-2.181, -13.7793, 7.99471
-4.46387, -16.2869, 9.55953
-3.30567, -16.8725, 8.0378
-7.37924, -16.7817, 7.72558
-7.47933, -15.6968, 6.04845
-6.81022, -15.1743, 8.77067
-6.37522, -16.7473, 9.92667
-5.3197, -16.2398, 4.6767
-7.21744, -16.8113, 4.40858
-7.13283, -21.2219, 4.13413
-5.99386, -20.6227, 2.60324
-8.59684, -20.2264, 5.0645
-5.12809, -18.1137, 5.34872
-4.98133, -19.4709, 3.88705
-5.80387, -19.4422, 0.999998
