x, y, z
5.13427, 18.5991, 4.55368
5.79537, 18.9054, 6.41625
6.19016, 18.4671, 2.86027
3.65419, 18.6715, 2.61255
2.76121, 16.9065, 2.31695
3.59932, 19.8408, 4.23413
1.29339, 17.7018, 1.21562
3.9789, 19.0756, 7.23567
7.64894, 17.6384, 1.77157
8.22724, 18.4973, 3.48268
8.22211, 15.8846, 0.999998
9.27681, 18.5072, 0.999999
10.4365, 17.026, 1.67908
3.31431, 12.81, 10.3649
2.91439, 14.2387, 14.7945
3.27632, 15.9955, 13.9099
2.90213, 12.4113, 13.9817
3.89838, 12.4912, 12.251
2.41953, 11.1679, 12.4876
4.03346, 14.3626, 9.32941
3.15386, 15.6226, 11.9488
0.297679, 13.8327, 8.12185
0.975897, 15.3784, 9.19466
1.51382, 16.3134, 7.5105
1.07658, 18.2565, 7.32819
2.46239, 17.7023, 5.99688
1.98813, 17.0926, 4.15208
0.503743, 18.0901, 3.25679
3.21818, 17.3167, 7.80798
3.64968, 18.7118, 9.17455
2.62786, 19.2024, 10.8223
1.33085, 15.3798, 11.1629
1.03029, 13.6053, 10.2907
0.318704, 16.2157, 12.6718
0.904947, 12.25, 11.7561
2.79577, 14.8916, 18.5904
2.73637, 13.2469, 19.7268
4.26227, 12.1626, 20.4309
2.62645, 14.0859, 16.7678
6.312, 2.28503, 36.6475
5.46711, 2.29313, 34.8348
7.88291, 2.27484, 35.4098
7.39725, 3.8426, 34.2668
7.18041, 3.2678, 32.3635
10.5096, 0.541685, 32.2909
9.52916, 3.37643, 35.1334
11.9569, 2.30965, 36.121
11.2493, 2.77496, 34.3091
12.0982, 1.33495, 33.2112
12.4397, 0.341611, 31.5092
4.3919, 0.555487, 44.5443
4.44538, 0.115177, 42.594
4.7047, 1.9863, 41.9371
4.77147, 2.80227, 40.1123
2.29371, 4.07859, 39.2519
3.78196, 4.49119, 40.5227
1.43542, 5.28067, 37.9034
5.93608, 2.95616, 38.4937
3.48185, 6.55881, 32.892
3.29013, 6.93051, 34.8478
4.60259, 3.65726, 36.0145
3.66642, 3.65485, 34.2471
3.43484, 5.28081, 37.9513
4.10306, 5.5923, 36.0921
3.1014, -2.86406, 27.5471
4.22364, -1.52135, 26.5788
3.59498, -2.25926, 29.7065
2.91588, -4.05428, 29.1437
4.15763, -4.39877, 34.7493
3.09275, -2.17546, 31.6406
2.16405, -3.01135, 34.1793
3.86882, -3.22535, 33.1557
2.68863, 0.529938, 33.6495
1.84481, -0.861538, 32.4869
1.74867, 0.451709, 30.9815
4.0114, -3.00021, 36.1715
4.71476, -3.46963, 38.3654
3.71539, -0.993063, 39.3024
4.47386, -1.64953, 37.5722
4.46026, -1.25754, 41.1396
2.17131, -3.77848, 24.7357
3.04182, -4.49311, 26.3884
7.20006, -3.00065, 36.1835
6.43771, -1.99208, 37.7332
2.67547, -1.69352, 25.3244
0.815818, -2.42949, 25.3212
2.32863, 11.9701, 25.7183
3.30044, 11.8026, 23.9783
0.897609, 10.7897, 26.4659
3.9291, 10.0129, 28.4222
3.65814, 10.7522, 26.5838
2.55999, 13.2986, 22.8766
2.70772, 14.5005, 21.2849
6.04324, 11.0785, 22.6
4.09055, 11.2794, 22.2171
5.05537, 7.71658, 32.4635
4.63796, 8.31305, 34.3263
6.56936, 6.57434, 31.8286
6.4037, 5.34492, 33.3974
4.28303, 10.377, 31.1378
3.51401, 8.57019, 31.5172
6.03018, 9.08009, 26.8645
4.62183, 8.00304, 27.7899
3.72153, 8.36637, 29.5385
1.62216, -4.69978, 10.0082
0.825322, -5.65614, 8.44276
0.708459, -1.75171, 10.624
1.73515, -2.4647, 12.1853
-1.26977, -1.53362, 10.4265
1.28426, -4.39972, 11.9564
1.59059, -3.94056, 16.6587
1.57025, -2.48878, 18.0342
0.488313, -0.844672, 15.1124
1.93026, -1.49714, 16.3351
1.47757, -3.50822, 14.7093
1.32611, -5.26226, 13.7604
0.735516, 0.445592, 13.6044
3.38734, 0.213606, 21.481
2.33796, -1.48889, 21.4643
2.10543, -3.60931, 21.7614
3.42692, -3.34776, 23.2397
2.08171, -2.7671, 19.9476
1.72709, 0.903018, 20.6045
2.45131, -3.52245, 8.62022
-0.468936, -8.86943, 8.20474
-1.92291, -9.99096, 8.99726
-0.68952, -7.22459, 11.6488
-0.265724, -5.50268, 12.5737
-2.0677, -8.66858, 11.5244
-1.4906, -8.58477, 13.4375
-3.27673, -8.86292, 9.94313
-0.976552, -4.57103, 10.953
0.0350515, -9.87795, 13.4308
1.32371, -9.90854, 14.96
-3.36099, -5.64278, 8.7084
-2.48696, -5.80136, 10.5003
-3.46264, -6.68685, 7.00559
-1.75291, -7.40295, 7.75658
-1.88317, -4.60467, 4.55807
-0.691606, -3.1324, 5.2004
-3.2242, -4.18478, 5.9812
-3.80977, -5.92537, 5.1891
0.850206, -4.35981, 6.91996
1.24382, -3.62664, 5.10131
-0.243797, -8.40463, 3.15957
0.655311, -6.88695, 2.2171
-2.12501, -8.51864, 3.82891
0.0896927, -5.87225, 5.855
0.774737, -5.94507, 3.97738
0.463606, -5.25888, 1.07139
