dz, F
1.90819e-07, 4.91245e-10
1.90909e-07, 4.92241e-10
1.90998e-07, 4.93229e-10
1.91087e-07, 4.9421e-10
1.91176e-07, 4.95187e-10
1.91266e-07, 4.96158e-10
1.91355e-07, 4.97124e-10
1.91444e-07, 4.98081e-10
1.91533e-07, 4.99031e-10
1.91623e-07, 4.99974e-10
1.91712e-07, 5.00907e-10
1.91801e-07, 5.01828e-10
1.9189e-07, 5.0274e-10
1.9198e-07, 5.03646e-10
1.92069e-07, 5.04542e-10
1.92158e-07, 5.05423e-10
1.92248e-07, 5.06295e-10
1.92337e-07, 5.07165e-10
1.92426e-07, 5.08031e-10
1.92516e-07, 5.08894e-10
1.92605e-07, 5.09747e-10
1.92695e-07, 5.1059e-10
1.92784e-07, 5.11422e-10
1.92873e-07, 5.12245e-10
1.92963e-07, 5.13061e-10
1.93052e-07, 5.13868e-10
1.93142e-07, 5.14667e-10
1.93231e-07, 5.15456e-10
1.9332e-07, 5.1624e-10
1.9341e-07, 5.17012e-10
1.93499e-07, 5.17778e-10
1.93589e-07, 5.18539e-10
1.93678e-07, 5.19295e-10
1.93768e-07, 5.20047e-10
1.93857e-07, 5.2079e-10
1.93947e-07, 5.21522e-10
1.94036e-07, 5.22247e-10
1.94125e-07, 5.22963e-10
1.94215e-07, 5.23673e-10
1.94304e-07, 5.24369e-10
1.94394e-07, 5.25057e-10
1.94483e-07, 5.2574e-10
1.94573e-07, 5.26417e-10
1.94663e-07, 5.27084e-10
1.94752e-07, 5.27737e-10
1.94842e-07, 5.28381e-10
1.94931e-07, 5.29021e-10
1.95021e-07, 5.29654e-10
1.9511e-07, 5.30277e-10
1.952e-07, 5.30895e-10
1.95289e-07, 5.31509e-10
1.95379e-07, 5.32116e-10
1.95468e-07, 5.32719e-10
1.95558e-07, 5.33316e-10
1.95648e-07, 5.33907e-10
1.95737e-07, 5.34494e-10
1.95827e-07, 5.3508e-10
1.95916e-07, 5.35656e-10
1.96006e-07, 5.36222e-10
1.96096e-07, 5.36773e-10
1.96185e-07, 5.37305e-10
1.96275e-07, 5.37821e-10
1.96364e-07, 5.38319e-10
1.96454e-07, 5.38806e-10
1.96544e-07, 5.39282e-10
1.96633e-07, 5.3975e-10
1.96723e-07, 5.40215e-10
1.96813e-07, 5.40672e-10
1.96902e-07, 5.41126e-10
1.96992e-07, 5.41578e-10
1.97081e-07, 5.42024e-10
1.97171e-07, 5.42462e-10
1.97261e-07, 5.42897e-10
1.9735e-07, 5.43334e-10
1.9744e-07, 5.43775e-10
1.9753e-07, 5.44216e-10
1.97619e-07, 5.44655e-10
1.97709e-07, 5.45095e-10
1.97799e-07, 5.45536e-10
1.97889e-07, 5.45978e-10
1.97978e-07, 5.46418e-10
1.98068e-07, 5.46846e-10
1.98158e-07, 5.47265e-10
1.98247e-07, 5.47678e-10
1.98337e-07, 5.48091e-10
1.98427e-07, 5.48499e-10
1.98516e-07, 5.48898e-10
1.98606e-07, 5.49291e-10
1.98696e-07, 5.49677e-10
1.98786e-07, 5.50059e-10
1.98875e-07, 5.50436e-10
1.98965e-07, 5.50808e-10
1.99055e-07, 5.51174e-10
1.99145e-07, 5.51532e-10
1.99234e-07, 5.5188e-10
1.99324e-07, 5.52221e-10
1.99414e-07, 5.52554e-10
1.99503e-07, 5.52879e-10
1.99593e-07, 5.53191e-10
1.99683e-07, 5.53492e-10
1.99773e-07, 5.5379e-10
1.99863e-07, 5.54084e-10
1.99952e-07, 5.54374e-10
2.00042e-07, 5.5466e-10
2.00132e-07, 5.54942e-10
2.00222e-07, 5.55219e-10
2.00311e-07, 5.55491e-10
2.00401e-07, 5.55751e-10
2.00491e-07, 5.56007e-10
2.00581e-07, 5.56258e-10
2.0067e-07, 5.56502e-10
2.0076e-07, 5.56741e-10
2.0085e-07, 5.56972e-10
2.0094e-07, 5.57194e-10
2.0103e-07, 5.57409e-10
2.01119e-07, 5.5762e-10
2.01209e-07, 5.57822e-10
2.01299e-07, 5.58013e-10
2.01389e-07, 5.58199e-10
2.01479e-07, 5.58377e-10
2.01568e-07, 5.58544e-10
2.01658e-07, 5.58699e-10
2.01748e-07, 5.58844e-10
2.01838e-07, 5.58982e-10
2.01928e-07, 5.5911e-10
2.02018e-07, 5.59209e-10
2.02107e-07, 5.59292e-10
2.02197e-07, 5.59363e-10
2.02287e-07, 5.59422e-10
2.02377e-07, 5.59468e-10
2.02467e-07, 5.59504e-10
2.02557e-07, 5.59531e-10
2.02646e-07, 5.59549e-10
2.02736e-07, 5.59556e-10
2.02826e-07, 5.59556e-10
2.02916e-07, 5.59552e-10
2.03006e-07, 5.59547e-10
2.03096e-07, 5.59541e-10
2.03185e-07, 5.59534e-10
2.03275e-07, 5.59526e-10
2.03365e-07, 5.59515e-10
2.03455e-07, 5.59501e-10
2.03545e-07, 5.59486e-10
2.03635e-07, 5.59465e-10
2.03724e-07, 5.59438e-10
2.03814e-07, 5.59408e-10
2.03904e-07, 5.59373e-10
2.03994e-07, 5.59335e-10
2.04084e-07, 5.59292e-10
2.04174e-07, 5.59244e-10
2.04264e-07, 5.5919e-10
2.04354e-07, 5.59132e-10
2.04443e-07, 5.59068e-10
2.04533e-07, 5.58999e-10
2.04623e-07, 5.58925e-10
2.04713e-07, 5.58849e-10
2.04803e-07, 5.58768e-10
2.04893e-07, 5.58685e-10
2.04983e-07, 5.58599e-10
2.05073e-07, 5.58507e-10
2.05162e-07, 5.58412e-10
2.05252e-07, 5.5831e-10
2.05342e-07, 5.58206e-10
2.05432e-07, 5.58097e-10
2.05522e-07, 5.57984e-10
2.05612e-07, 5.57869e-10
2.05702e-07, 5.57753e-10
2.05792e-07, 5.57637e-10
2.05882e-07, 5.5752e-10
2.05971e-07, 5.57401e-10
2.06061e-07, 5.57277e-10
2.06151e-07, 5.57147e-10
2.06241e-07, 5.57013e-10
2.06331e-07, 5.56878e-10
2.06421e-07, 5.56743e-10
2.06511e-07, 5.56607e-10
2.06601e-07, 5.56474e-10
2.06691e-07, 5.56342e-10
2.06781e-07, 5.56212e-10
2.0687e-07, 5.56081e-10
2.0696e-07, 5.55948e-10
2.0705e-07, 5.55817e-10
2.0714e-07, 5.55688e-10
2.0723e-07, 5.55558e-10
2.0732e-07, 5.55427e-10
2.0741e-07, 5.55295e-10
2.075e-07, 5.55162e-10
2.0759e-07, 5.55028e-10
2.0768e-07, 5.54895e-10
2.0777e-07, 5.54753e-10
2.07859e-07, 5.54603e-10
2.07949e-07, 5.54447e-10
2.08039e-07, 5.54286e-10
