dz, F
1.69315e-07, 2.63745e-10
1.6939e-07, 2.64223e-10
1.69465e-07, 2.64694e-10
1.6954e-07, 2.65158e-10
1.69616e-07, 2.65618e-10
1.69691e-07, 2.66075e-10
1.69767e-07, 2.66526e-10
1.69842e-07, 2.66973e-10
1.69918e-07, 2.67417e-10
1.69994e-07, 2.67859e-10
1.70071e-07, 2.68297e-10
1.70147e-07, 2.68732e-10
1.70223e-07, 2.69162e-10
1.703e-07, 2.69588e-10
1.70377e-07, 2.70011e-10
1.70454e-07, 2.70434e-10
1.70531e-07, 2.70859e-10
1.70608e-07, 2.71285e-10
1.70686e-07, 2.71711e-10
1.70763e-07, 2.72139e-10
1.70841e-07, 2.72573e-10
1.70919e-07, 2.7301e-10
1.70997e-07, 2.73453e-10
1.71075e-07, 2.73904e-10
1.71153e-07, 2.74364e-10
1.71231e-07, 2.74833e-10
1.7131e-07, 2.75309e-10
1.71388e-07, 2.75793e-10
1.71467e-07, 2.76283e-10
1.71546e-07, 2.76785e-10
1.71625e-07, 2.77301e-10
1.71704e-07, 2.77831e-10
1.71783e-07, 2.78372e-10
1.71863e-07, 2.78924e-10
1.71942e-07, 2.79484e-10
1.72022e-07, 2.80058e-10
1.72101e-07, 2.80644e-10
1.72181e-07, 2.81243e-10
1.72261e-07, 2.81848e-10
1.72341e-07, 2.82463e-10
1.72421e-07, 2.83094e-10
1.72501e-07, 2.83735e-10
1.72582e-07, 2.84387e-10
1.72662e-07, 2.85045e-10
1.72743e-07, 2.85706e-10
1.72824e-07, 2.86371e-10
1.72904e-07, 2.87041e-10
1.72985e-07, 2.87716e-10
1.73066e-07, 2.88397e-10
1.73147e-07, 2.89081e-10
1.73229e-07, 2.89775e-10
1.7331e-07, 2.90472e-10
1.73391e-07, 2.91172e-10
1.73473e-07, 2.91875e-10
1.73555e-07, 2.92585e-10
1.73636e-07, 2.93307e-10
1.73718e-07, 2.94041e-10
1.738e-07, 2.94787e-10
1.73882e-07, 2.95543e-10
1.73964e-07, 2.96309e-10
1.74046e-07, 2.97087e-10
1.74128e-07, 2.97877e-10
1.74211e-07, 2.98678e-10
1.74293e-07, 2.99491e-10
1.74376e-07, 3.00316e-10
1.74458e-07, 3.01152e-10
