x, y, z
5.36901, 18.4268, 16.7142
5.94309, 16.8658, 17.8249
6.50487, 19.7033, 15.6748
4.23346, 20.4866, 16.0563
3.03056, 20.4411, 14.4591
4.05439, 19.491, 17.7816
1.93045, 21.9844, 15.0979
4.0963, 16.3465, 18.3903
8.18225, 20.1309, 14.673
8.25439, 20.4285, 16.6494
9.55459, 19.2876, 13.4875
9.15905, 21.8726, 14.5612
10.8684, 20.9933, 15.1134
0.234187, 13.1596, 7.6092
-1.86764, 10.9767, 11.1612
-0.16313, 10.6561, 12.1571
-2.19004, 10.9164, 9.18824
-0.490277, 11.4135, 8.26202
-2.24771, 11.8168, 7.4001
1.38863, 14.2852, 8.79255
0.288732, 12.4185, 12.9875
-2.13999, 16.829, 14.2368
-0.965193, 15.2615, 14.6404
0.420852, 16.4915, 15.3927
1.00549, 16.2113, 17.2847
2.41315, 17.162, 16.2289
2.07407, 18.9188, 15.3353
1.20367, 20.3203, 16.4659
2.82549, 15.2086, 16.1092
3.32983, 14.061, 17.6675
2.18614, 12.7851, 18.6991
-1.18034, 13.4108, 13.9134
-1.97243, 14.9074, 12.8491
-2.09372, 11.8047, 14.679
-3.35037, 14.1, 11.6452
-4.64119, 11.324, 13.8138
-6.313, 12.2419, 13.2117
-7.70485, 11.5864, 11.9338
-3.6019, 11.2943, 12.1053
3.44871, 1.54849, 9.96596
3.2166, -0.051076, 8.78805
2.60012, 2.30905, 8.32236
1.13511, 3.36467, 9.18222
-0.629179, 2.88224, 8.3732
3.70961, 2.02017, 4.08805
2.50893, 4.09189, 7.42063
3.87485, 5.70695, 5.54083
2.33334, 4.43539, 5.45819
2.62196, 3.63938, 3.64628
2.59994, 2.14336, 2.3191
4.00605, -0.776078, 17.9829
4.43706, -1.27112, 16.0937
4.27082, 0.567843, 15.3252
3.24732, 1.32181, 13.7812
1.17858, 0.735217, 15.7527
1.88928, 2.35684, 14.8225
-0.437233, -0.353779, 15.3019
3.47644, 2.00074, 11.914
-3.64543, 1.62785, 10.5232
-2.62623, 1.64224, 12.244
-0.277429, -1.21234, 11.8816
-2.22501, -1.64521, 11.7419
0.379469, 0.690355, 13.8043
-0.886755, 0.655304, 12.2566
2.5852, -7.94795, 13.0495
1.03437, -8.20022, 14.2869
4.35243, -8.95209, 14.1179
4.50169, -7.41147, 12.8514
9.61465, -7.35145, 14.5007
6.26029, -9.46881, 14.423
7.93593, -8.051, 16.209
7.88775, -8.32279, 14.2282
7.63878, -11.111, 17.0539
6.91381, -11.1956, 15.1918
5.16963, -11.8716, 15.8995
8.89608, -5.48557, 14.5469
7.86326, -3.88979, 15.9307
6.70584, -2.58595, 13.7018
8.38473, -3.6258, 14.018
5.0133, -2.65073, 14.7653
0.543127, -7.23691, 10.8292
2.09054, -6.4489, 11.8214
11.1921, -3.69068, 15.8346
9.66781, -2.59118, 15.1508
0.263277, -8.95327, 12.2158
1.03282, -9.12271, 10.3776
-8.84507, 6.24377, 13.419
-8.72407, 8.15802, 12.8525
-9.68018, 4.70639, 12.45
-5.28142, 5.37063, 12.9278
-7.15904, 5.83871, 12.4224
-7.00388, 8.78171, 13.6599
-5.09398, 9.32933, 13.4311
-10.1809, 10.1975, 10.9378
-8.93565, 10.1154, 12.5006
-1.02274, 5.24162, 12.9839
0.342152, 5.63872, 14.3908
-1.02814, 5.79067, 11.0607
-0.219625, 4.05563, 10.4812
-3.35516, 5.59312, 14.9504
-2.28279, 4.1446, 14.0833
-5.92134, 5.07586, 10.2997
-5.22191, 3.65539, 11.5216
-3.99125, 3.85062, 13.086
-3.11783, -14.7309, 5.25942
-3.33894, -15.9329, 6.84257
-4.83557, -12.1512, 5.88008
-3.70812, -11.8329, 4.25913
-4.58011, -11.4483, 7.73498
-2.18653, -13.0404, 4.73516
-1.00609, -9.69701, 5.71257
-1.9965, -8.06464, 6.30789
-2.17066, -7.94635, 2.79133
-1.26702, -7.52596, 4.5253
-1.25585, -10.4336, 3.87002
-0.523448, -12.2942, 3.91215
-1.64467, -7.22911, 0.999998
-4.38615, -4.69326, 8.63619
-3.67001, -6.48893, 9.14873
-2.32024, -7.7869, 10.2133
-1.25331, -6.8307, 11.6088
-2.2587, -7.565, 8.22664
-5.45478, -5.80719, 7.36451
-4.86354, -15.5084, 4.66948
-0.592656, -17.5485, 11.6105
0.164568, -16.906, 13.3465
0.92885, -14.1787, 10.4214
0.852858, -12.7779, 8.99586
1.23945, -14.4434, 12.3793
2.83346, -13.4663, 11.6691
-0.226225, -14.966, 13.6357
-1.13944, -12.9147, 9.10542
3.9968, -14.9938, 11.1094
5.55083, -14.6707, 9.89258
-3.14875, -13.392, 11.8635
-1.36031, -12.9361, 11.0931
-4.01304, -14.9282, 12.8086
-2.73783, -15.9146, 11.6251
-6.9132, -15.6862, 10.8512
-7.11474, -14.9597, 8.99874
-6.17035, -13.9424, 11.4896
-5.98157, -15.2026, 13.0311
-5.26701, -15.8271, 7.36345
-7.16402, -16.4068, 7.61902
-7.01241, -20.7609, 8.31648
-6.18989, -20.5578, 6.50479
-8.30187, -19.5459, 9.24443
-4.89461, -17.5013, 8.39217
-4.98735, -19.1576, 7.27494
-6.32777, -19.7885, 4.66384
