x, y, z
4.87793, 18.19, 4.39838
5.12401, 17.3557, 6.19928
6.19706, 18.3418, 2.90278
4.20375, 19.7875, 2.67847
2.85218, 19.1183, 1.3649
4.0268, 19.9807, 4.66123
2.12914, 20.947, 0.999998
3.20623, 17.5136, 6.74438
7.76774, 17.6416, 1.88171
8.20399, 18.7524, 3.4866
8.60791, 15.9275, 1.28511
9.24058, 18.6679, 0.999998
10.6217, 17.5677, 1.93924
-0.418501, 9.82024, 0.999999
-0.569873, 9.21647, 5.62909
1.23558, 9.97985, 6.02602
-1.11694, 8.02847, 4.11603
-0.0605379, 8.54787, 2.50097
-1.89114, 7.77523, 2.28627
0.399951, 11.6451, 0.999998
1.15283, 11.8684, 5.37298
-2.33737, 15.1902, 3.55051
-0.900743, 14.6774, 4.84399
0.0447086, 16.4019, 4.48049
0.316948, 17.669, 6.00375
1.86069, 17.7275, 4.73354
1.72877, 18.5831, 2.93061
1.07058, 20.4715, 2.90592
2.10631, 16.095, 5.86249
2.30364, 16.1146, 7.85262
0.92921, 15.7055, 9.24672
-0.579259, 12.8464, 5.58143
-1.66654, 12.9785, 3.90802
-1.0876, 12.0384, 7.3389
-2.70464, 11.2761, 3.75219
-2.83249, 10.1588, 8.60273
-4.78211, 10.2915, 8.17692
-6.12688, 8.81962, 8.01794
-2.12226, 9.47139, 6.86403
5.93938, 0.0306385, 15.4415
5.74845, -1.69317, 14.4455
6.37688, 0.539063, 13.5573
5.09279, 2.05564, 13.3313
3.80294, 1.65339, 11.8567
6.60899, -0.107344, 9.17375
7.33503, 2.03256, 12.6346
9.94155, 1.46753, 11.6892
8.204, 1.96777, 10.8344
8.32464, 0.919794, 9.13526
7.62621, 0.256712, 7.38241
4.23287, 0.00608855, 23.6712
4.55768, -1.02014, 21.9856
4.50767, 0.546131, 20.7429
4.19483, 0.726752, 18.7758
1.36319, 0.137543, 19.1543
2.48717, 1.76474, 18.8562
0.236045, -0.85855, 17.8362
5.15929, 0.948787, 17.0379
-0.252319, 2.08524, 12.5105
-0.137435, 1.81805, 14.4892
1.84821, -1.30548, 14.8023
0.173701, -1.42543, 13.7153
1.6881, 0.28917, 17.0784
1.29913, 0.587865, 15.1395
2.8523, -7.97915, 13.9822
0.94015, -8.04081, 14.5652
4.01988, -8.73871, 15.8077
4.72879, -7.46167, 14.4415
8.90454, -7.62147, 18.1712
5.67957, -9.40569, 16.7025
6.91999, -8.7628, 19.1633
7.29067, -8.35044, 17.2417
6.00965, -11.4049, 19.4251
5.97796, -11.2439, 17.4318
4.07927, -11.8719, 17.4093
8.11941, -5.89635, 18.8096
7.54537, -4.73161, 20.7696
5.91101, -2.93273, 19.3196
7.56892, -3.97665, 18.9177
4.9794, -2.7529, 21.0802
1.50354, -7.43695, 11.2451
2.93297, -6.70887, 12.4395
10.7481, -4.42358, 19.8553
9.14245, -3.23209, 19.9024
0.728675, -8.87146, 12.7582
1.77436, -9.41587, 11.1426
-5.68393, 6.33119, 13.0741
-6.13971, 7.0886, 11.28
-5.87641, 4.44765, 13.7184
-2.04553, 5.66157, 13.2038
-3.87097, 5.81968, 12.4021
-4.55444, 8.22136, 10.8286
-2.90288, 8.51474, 9.73948
-8.03063, 6.6247, 8.79883
-6.89842, 8.01814, 9.67996
2.18881, 5.58832, 14.7627
2.95295, 6.59995, 16.3095
3.03677, 5.17893, 12.9982
3.59795, 3.35655, 13.6015
-0.599406, 6.80848, 15.1736
0.410405, 5.12391, 15.5511
-1.4824, 4.73076, 10.6115
-1.37611, 3.73088, 12.3403
-0.803614, 4.4009, 14.1357
-2.44578, -14.5896, 3.33436
-3.00343, -16.1777, 4.41458
-4.37135, -12.1299, 3.8229
-2.75248, -11.5261, 2.81564
-4.81101, -11.8597, 5.75517
-1.45575, -12.8643, 3.54207
-0.291334, -9.6782, 5.60998
-1.29246, -8.09434, 6.30933
-1.83477, -7.97449, 2.83049
-0.77352, -7.52268, 4.46437
-0.379358, -10.1748, 3.67462
0.361034, -12.028, 3.54305
-1.52877, -7.22907, 0.999999
-3.46326, -4.73684, 8.85847
-2.70384, -6.53424, 9.29734
-1.26842, -7.84181, 10.2298
-0.325074, -6.69457, 11.5691
-1.38241, -7.6068, 8.24691
-4.64462, -5.84652, 7.68673
-3.98768, -15.0886, 2.16242
-1.65632, -18.067, 6.72973
-0.296801, -18.1149, 8.19581
0.00412672, -14.7057, 6.05683
-0.323848, -12.9337, 5.18949
0.870119, -15.5682, 7.63989
2.29298, -14.5202, 6.70342
-0.187674, -16.3568, 9.14297
-2.18217, -13.0294, 5.92261
2.9412, -15.865, 5.37252
4.04718, -15.2737, 3.81456
-3.29383, -14.5667, 8.79894
-1.78821, -13.8112, 7.72081
-3.95917, -16.3645, 9.36896
-2.89487, -16.8779, 7.75536
-6.94898, -16.7332, 7.65785
-7.09645, -15.5637, 6.0421
-6.32721, -15.1857, 8.76175
-5.85513, -16.8195, 9.81428
-4.99466, -16.0784, 4.57303
-6.91205, -16.5972, 4.33975
-7.03789, -20.9809, 4.26308
-5.9462, -20.4955, 2.65919
-8.41354, -19.8843, 5.2144
-4.85114, -17.9436, 5.28044
-4.82834, -19.3376, 3.84656
-5.7805, -19.3911, 0.999998
