dz, F
1.58856e-07, 1.73663e-12
1.58771e-07, 1.76192e-12
1.58686e-07, 1.7874e-12
1.58602e-07, 1.81309e-12
1.58517e-07, 1.83896e-12
1.58432e-07, 1.86505e-12
1.58348e-07, 1.89133e-12
1.58263e-07, 1.91787e-12
1.58179e-07, 1.94468e-12
1.58094e-07, 1.97173e-12
1.5801e-07, 1.99906e-12
1.57926e-07, 2.02673e-12
1.57841e-07, 2.05475e-12
1.57757e-07, 2.08311e-12
1.57673e-07, 2.11181e-12
1.57589e-07, 2.14079e-12
1.57505e-07, 2.17007e-12
1.57421e-07, 2.19968e-12
1.57338e-07, 2.22962e-12
1.57254e-07, 2.25989e-12
1.5717e-07, 2.29053e-12
1.57087e-07, 2.32151e-12
1.57003e-07, 2.3528e-12
1.5692e-07, 2.38448e-12
1.56837e-07, 2.41661e-12
1.56753e-07, 2.44918e-12
1.5667e-07, 2.48219e-12
1.56587e-07, 2.5156e-12
1.56504e-07, 2.54948e-12
1.56421e-07, 2.58383e-12
1.56338e-07, 2.61866e-12
1.56255e-07, 2.65392e-12
1.56173e-07, 2.68963e-12
1.5609e-07, 2.72581e-12
1.56008e-07, 2.76252e-12
1.55925e-07, 2.7998e-12
1.55843e-07, 2.83761e-12
1.55761e-07, 2.87597e-12
1.55678e-07, 2.91488e-12
1.55596e-07, 2.95437e-12
1.55514e-07, 2.99439e-12
1.55432e-07, 3.03504e-12
1.55351e-07, 3.07622e-12
1.55269e-07, 3.11798e-12
1.55187e-07, 3.1603e-12
1.55106e-07, 3.20328e-12
1.55024e-07, 3.24696e-12
1.54943e-07, 3.29138e-12
1.54862e-07, 3.3365e-12
1.54781e-07, 3.38224e-12
1.547e-07, 3.42865e-12
1.54619e-07, 3.47579e-12
1.54538e-07, 3.52362e-12
1.54457e-07, 3.5722e-12
1.54377e-07, 3.62148e-12
1.54296e-07, 3.67145e-12
1.54216e-07, 3.72221e-12
1.54136e-07, 3.7738e-12
1.54055e-07, 3.82618e-12
1.53975e-07, 3.87943e-12
1.53896e-07, 3.93355e-12
1.53816e-07, 3.98847e-12
1.53736e-07, 4.04428e-12
1.53656e-07, 4.10107e-12
1.53577e-07, 4.15876e-12
1.53498e-07, 4.21742e-12
1.53418e-07, 4.27697e-12
1.53339e-07, 4.33751e-12
1.5326e-07, 4.39915e-12
1.53181e-07, 4.4619e-12
1.53103e-07, 4.5257e-12
1.53024e-07, 4.59079e-12
1.52946e-07, 4.65714e-12
1.52867e-07, 4.72472e-12
1.52789e-07, 4.79362e-12
1.52711e-07, 4.86379e-12
1.52633e-07, 4.93532e-12
1.52555e-07, 5.0084e-12
1.52478e-07, 5.08296e-12
1.524e-07, 5.15891e-12
1.52323e-07, 5.23679e-12
1.52245e-07, 5.31675e-12
1.52168e-07, 5.39877e-12
1.52091e-07, 5.48267e-12
1.52015e-07, 5.56858e-12
1.51938e-07, 5.65653e-12
1.51861e-07, 5.74654e-12
1.51785e-07, 5.83864e-12
1.51709e-07, 5.9329e-12
1.51633e-07, 6.02943e-12
1.51557e-07, 6.12845e-12
1.51481e-07, 6.23071e-12
1.51405e-07, 6.33623e-12
1.5133e-07, 6.44507e-12
1.51255e-07, 6.55736e-12
1.5118e-07, 6.67327e-12
1.51105e-07, 6.79293e-12
1.5103e-07, 6.91633e-12
1.50955e-07, 7.0431e-12
1.50881e-07, 7.17239e-12
1.50807e-07, 7.30433e-12
1.50732e-07, 7.43889e-12
1.50659e-07, 7.57645e-12
1.50585e-07, 7.71717e-12
1.50511e-07, 7.86117e-12
1.50438e-07, 8.00857e-12
1.50365e-07, 8.15974e-12
1.50292e-07, 8.31479e-12
1.50219e-07, 8.47377e-12
1.50146e-07, 8.63711e-12
1.50074e-07, 8.80522e-12
1.50001e-07, 8.9784e-12
1.49929e-07, 9.15677e-12
1.49857e-07, 9.34081e-12
1.49786e-07, 9.53086e-12
1.49714e-07, 9.72734e-12
1.49643e-07, 9.93075e-12
1.49572e-07, 1.01409e-11
1.49501e-07, 1.03587e-11
1.4943e-07, 1.05848e-11
1.4936e-07, 1.08205e-11
1.4929e-07, 1.10655e-11
1.4922e-07, 1.13207e-11
1.4915e-07, 1.15871e-11
1.4908e-07, 1.18657e-11
1.49011e-07, 1.21583e-11
1.48942e-07, 1.24657e-11
1.48873e-07, 1.27897e-11
1.48804e-07, 1.31322e-11
1.48735e-07, 1.34955e-11
1.48667e-07, 1.38824e-11
1.48599e-07, 1.4295e-11
1.48531e-07, 1.47369e-11
1.48464e-07, 1.52136e-11
1.48396e-07, 1.57302e-11
1.48329e-07, 1.62943e-11
1.48262e-07, 1.69178e-11
1.48196e-07, 1.76183e-11
1.48129e-07, 1.84159e-11
1.48063e-07, 1.93138e-11
1.47997e-07, 2.0306e-11
1.47932e-07, 2.13896e-11
1.47866e-07, 2.25589e-11
1.47801e-07, 2.3809e-11
1.47736e-07, 2.4188e-11
1.47672e-07, 2.40113e-11
1.47607e-07, 2.35175e-11
1.47543e-07, 2.27702e-11
1.47479e-07, 2.17968e-11
1.47416e-07, 2.06006e-11
1.47353e-07, 1.91955e-11
1.4729e-07, 1.75956e-11
1.47227e-07, 1.5804e-11
1.47165e-07, 1.38459e-11
1.47102e-07, 1.17083e-11
1.47041e-07, 9.39438e-12
1.46979e-07, 6.93198e-12
1.46918e-07, 4.32709e-12
1.46857e-07, 1.5942e-12
1.46796e-07, -1.25984e-12
1.46736e-07, -4.23872e-12
1.46675e-07, -7.33407e-12
1.46616e-07, -1.05377e-11
1.46556e-07, -1.38342e-11
1.46497e-07, -1.72153e-11
1.46438e-07, -2.06625e-11
1.46379e-07, -2.41716e-11
1.46321e-07, -2.77352e-11
1.46263e-07, -3.13393e-11
1.46206e-07, -3.49936e-11
1.46148e-07, -3.86924e-11
1.46091e-07, -4.24235e-11
1.46035e-07, -4.6184e-11
1.45978e-07, -4.99626e-11
1.45922e-07, -5.37642e-11
1.45866e-07, -5.75832e-11
1.45811e-07, -6.1419e-11
1.45756e-07, -6.52642e-11
1.45701e-07, -6.91088e-11
1.45647e-07, -7.29473e-11
1.45593e-07, -7.67643e-11
1.45539e-07, -8.05706e-11
1.45486e-07, -8.43611e-11
1.45433e-07, -8.81308e-11
1.45381e-07, -9.18645e-11
1.45328e-07, -9.55713e-11
1.45277e-07, -9.92521e-11
1.45225e-07, -1.02893e-10
1.45174e-07, -1.06513e-10
1.45123e-07, -1.10101e-10
1.45073e-07, -1.13649e-10
1.45023e-07, -1.17154e-10
1.44973e-07, -1.20617e-10
1.44924e-07, -1.24034e-10
1.44875e-07, -1.27409e-10
1.44826e-07, -1.3073e-10
1.44778e-07, -1.33992e-10
1.4473e-07, -1.37203e-10
1.44683e-07, -1.40362e-10
1.44636e-07, -1.43467e-10
1.44589e-07, -1.46527e-10
1.44543e-07, -1.49531e-10
1.44497e-07, -1.52473e-10
1.44452e-07, -1.55359e-10
1.44407e-07, -1.58188e-10
1.44363e-07, -1.60954e-10
1.44318e-07, -1.63667e-10
1.44275e-07, -1.66316e-10
1.44231e-07, -1.68911e-10
1.44188e-07, -1.71441e-10
1.44146e-07, -1.73914e-10
1.44104e-07, -1.76323e-10
1.44062e-07, -1.78663e-10
1.44021e-07, -1.80937e-10
1.4398e-07, -1.83149e-10
1.4394e-07, -1.85296e-10
1.439e-07, -1.8739e-10
1.4386e-07, -1.89417e-10
1.43821e-07, -1.91379e-10
1.43782e-07, -1.9328e-10
1.43744e-07, -1.95119e-10
1.43707e-07, -1.96896e-10
1.43669e-07, -1.98604e-10
1.43632e-07, -2.00247e-10
1.43596e-07, -2.01827e-10
1.4356e-07, -2.03346e-10
1.43525e-07, -2.048e-10
1.4349e-07, -2.06185e-10
1.43455e-07, -2.07508e-10
1.43421e-07, -2.08763e-10
1.43387e-07, -2.09958e-10
1.43354e-07, -2.11086e-10
1.43321e-07, -2.12143e-10
1.43289e-07, -2.13134e-10
1.43257e-07, -2.14065e-10
1.43226e-07, -2.14925e-10
1.43195e-07, -2.15724e-10
1.43165e-07, -2.16461e-10
1.43135e-07, -2.17135e-10
1.43105e-07, -2.17749e-10
1.43077e-07, -2.18309e-10
1.43048e-07, -2.18813e-10
1.4302e-07, -2.19257e-10
1.42993e-07, -2.19648e-10
1.42966e-07, -2.1998e-10
1.42939e-07, -2.20259e-10
1.42913e-07, -2.2048e-10
1.42888e-07, -2.20644e-10
1.42863e-07, -2.20754e-10
1.42838e-07, -2.20807e-10
1.42814e-07, -2.20803e-10
1.42791e-07, -2.20749e-10
1.42768e-07, -2.20642e-10
1.42746e-07, -2.20478e-10
1.42724e-07, -2.20259e-10
1.42702e-07, -2.19989e-10
1.42681e-07, -2.19668e-10
1.42661e-07, -2.19301e-10
1.42641e-07, -2.18886e-10
1.42621e-07, -2.18422e-10
1.42603e-07, -2.17909e-10
1.42584e-07, -2.1735e-10
1.42566e-07, -2.16741e-10
1.42549e-07, -2.16079e-10
1.42532e-07, -2.15371e-10
1.42516e-07, -2.14613e-10
1.425e-07, -2.13809e-10
1.42485e-07, -2.12958e-10
1.4247e-07, -2.12064e-10
1.42456e-07, -2.11128e-10
1.42442e-07, -2.10151e-10
1.42429e-07, -2.09131e-10
1.42417e-07, -2.08067e-10
1.42404e-07, -2.0696e-10
1.42393e-07, -2.05809e-10
1.42382e-07, -2.04617e-10
1.42371e-07, -2.03385e-10
1.42361e-07, -2.02116e-10
1.42352e-07, -2.00807e-10
1.42343e-07, -1.9946e-10
1.42335e-07, -1.98073e-10
1.42327e-07, -1.96651e-10
1.4232e-07, -1.95189e-10
1.42313e-07, -1.93688e-10
1.42307e-07, -1.92148e-10
1.42301e-07, -1.90573e-10
1.42296e-07, -1.88962e-10
1.42291e-07, -1.87317e-10
1.42287e-07, -1.85634e-10
1.42284e-07, -1.83919e-10
1.42281e-07, -1.8217e-10
1.42278e-07, -1.80389e-10
1.42277e-07, -1.78577e-10
1.42275e-07, -1.7673e-10
1.42274e-07, -1.74853e-10
1.42274e-07, -1.72942e-10
1.42274e-07, -1.71e-10
1.42275e-07, -1.69026e-10
1.42277e-07, -1.67025e-10
1.42278e-07, -1.64992e-10
1.42281e-07, -1.62929e-10
1.42284e-07, -1.60838e-10
1.42287e-07, -1.58723e-10
1.42291e-07, -1.56582e-10
1.42296e-07, -1.54414e-10
1.42301e-07, -1.52219e-10
1.42307e-07, -1.49998e-10
1.42313e-07, -1.47753e-10
1.4232e-07, -1.45483e-10
1.42327e-07, -1.43187e-10
1.42335e-07, -1.40866e-10
1.42343e-07, -1.38523e-10
1.42352e-07, -1.36155e-10
1.42361e-07, -1.33764e-10
1.42371e-07, -1.31355e-10
1.42382e-07, -1.28926e-10
1.42393e-07, -1.26477e-10
1.42404e-07, -1.24007e-10
1.42417e-07, -1.21514e-10
1.42429e-07, -1.19e-10
1.42442e-07, -1.16469e-10
1.42456e-07, -1.13923e-10
1.4247e-07, -1.11362e-10
1.42485e-07, -1.08785e-10
1.425e-07, -1.06193e-10
1.42516e-07, -1.03585e-10
1.42532e-07, -1.00958e-10
1.42549e-07, -9.83158e-11
1.42566e-07, -9.56602e-11
1.42584e-07, -9.29889e-11
1.42602e-07, -9.03077e-11
1.42621e-07, -8.76122e-11
1.42641e-07, -8.49011e-11
1.42661e-07, -8.21802e-11
1.42681e-07, -7.94507e-11
1.42702e-07, -7.67142e-11
1.42723e-07, -7.39717e-11
1.42745e-07, -7.12285e-11
1.42768e-07, -6.84794e-11
1.42791e-07, -6.57215e-11
1.42814e-07, -6.29606e-11
1.42838e-07, -6.01977e-11
1.42863e-07, -5.74289e-11
1.42888e-07, -5.46617e-11
1.42913e-07, -5.1888e-11
1.42939e-07, -4.91079e-11
1.42966e-07, -4.63241e-11
1.42993e-07, -4.35386e-11
1.4302e-07, -4.07531e-11
1.43048e-07, -3.79653e-11
1.43076e-07, -3.51726e-11
1.43105e-07, -3.23869e-11
1.43135e-07, -2.96077e-11
1.43165e-07, -2.68344e-11
1.43195e-07, -2.40705e-11
1.43226e-07, -2.13105e-11
1.43257e-07, -1.85528e-11
1.43289e-07, -1.58003e-11
1.43321e-07, -1.30533e-11
1.43354e-07, -1.03151e-11
1.43387e-07, -7.58383e-12
1.43421e-07, -4.85368e-12
1.43455e-07, -2.12721e-12
1.43489e-07, 5.89345e-13
1.43524e-07, 3.29504e-12
1.4356e-07, 5.99208e-12
1.43596e-07, 8.68046e-12
1.43632e-07, 1.13596e-11
1.43669e-07, 1.40249e-11
1.43706e-07, 1.66791e-11
1.43744e-07, 1.93246e-11
1.43782e-07, 2.1964e-11
1.43821e-07, 2.45917e-11
1.4386e-07, 2.72075e-11
1.439e-07, 2.98117e-11
1.4394e-07, 3.24088e-11
1.4398e-07, 3.49898e-11
1.44021e-07, 3.75548e-11
1.44062e-07, 4.01067e-11
1.44104e-07, 4.26483e-11
1.44146e-07, 4.51767e-11
1.44188e-07, 4.76919e-11
1.44231e-07, 5.0194e-11
1.44274e-07, 5.26772e-11
1.44318e-07, 5.51527e-11
1.44362e-07, 5.76187e-11
1.44407e-07, 6.00731e-11
1.44452e-07, 6.25187e-11
1.44497e-07, 6.4957e-11
1.44543e-07, 6.73849e-11
1.44589e-07, 6.98056e-11
1.44636e-07, 7.2212e-11
1.44683e-07, 7.46058e-11
1.4473e-07, 7.69839e-11
1.44778e-07, 7.93415e-11
1.44826e-07, 8.16849e-11
1.44875e-07, 8.40102e-11
1.44924e-07, 8.63181e-11
1.44973e-07, 8.86121e-11
1.45023e-07, 9.08919e-11
1.45073e-07, 9.31555e-11
1.45123e-07, 9.53982e-11
1.45174e-07, 9.7626e-11
1.45225e-07, 9.98393e-11
1.45276e-07, 1.0204e-10
1.45328e-07, 1.04227e-10
1.4538e-07, 1.06403e-10
1.45433e-07, 1.08565e-10
1.45486e-07, 1.10707e-10
1.45539e-07, 1.12828e-10
1.45593e-07, 1.14934e-10
1.45647e-07, 1.17021e-10
1.45701e-07, 1.19095e-10
1.45756e-07, 1.21158e-10
1.45811e-07, 1.23211e-10
1.45866e-07, 1.25247e-10
1.45922e-07, 1.27264e-10
1.45978e-07, 1.29265e-10
1.46034e-07, 1.31247e-10
1.46091e-07, 1.3321e-10
1.46148e-07, 1.35159e-10
1.46205e-07, 1.37093e-10
1.46263e-07, 1.39008e-10
1.46321e-07, 1.40906e-10
1.46379e-07, 1.42787e-10
1.46438e-07, 1.44655e-10
1.46497e-07, 1.46511e-10
1.46556e-07, 1.48353e-10
1.46615e-07, 1.50178e-10
1.46675e-07, 1.51987e-10
1.46735e-07, 1.53782e-10
1.46796e-07, 1.55562e-10
1.46857e-07, 1.57329e-10
1.46918e-07, 1.59083e-10
1.46979e-07, 1.6082e-10
1.4704e-07, 1.62541e-10
1.47102e-07, 1.64234e-10
1.47164e-07, 1.65894e-10
1.47227e-07, 1.67543e-10
1.4729e-07, 1.69183e-10
1.47353e-07, 1.70815e-10
1.47416e-07, 1.72443e-10
1.47479e-07, 1.74065e-10
1.47543e-07, 1.75674e-10
1.47607e-07, 1.77273e-10
1.47672e-07, 1.7886e-10
1.47736e-07, 1.80435e-10
1.47801e-07, 1.81995e-10
1.47866e-07, 1.83539e-10
1.47931e-07, 1.85068e-10
1.47997e-07, 1.86582e-10
1.48063e-07, 1.88079e-10
1.48129e-07, 1.89557e-10
1.48195e-07, 1.91014e-10
1.48262e-07, 1.92455e-10
1.48329e-07, 1.93881e-10
1.48396e-07, 1.95292e-10
1.48463e-07, 1.96687e-10
1.48531e-07, 1.98066e-10
1.48599e-07, 1.99431e-10
1.48667e-07, 2.00782e-10
1.48735e-07, 2.02117e-10
1.48804e-07, 2.03437e-10
1.48872e-07, 2.04738e-10
1.48941e-07, 2.06022e-10
1.49011e-07, 2.07291e-10
1.4908e-07, 2.08544e-10
1.4915e-07, 2.09783e-10
1.49219e-07, 2.11005e-10
1.49289e-07, 2.12212e-10
1.4936e-07, 2.13402e-10
1.4943e-07, 2.14575e-10
1.49501e-07, 2.15733e-10
1.49572e-07, 2.16874e-10
1.49643e-07, 2.18001e-10
1.49714e-07, 2.19112e-10
1.49786e-07, 2.20207e-10
1.49857e-07, 2.21288e-10
1.49929e-07, 2.22352e-10
1.50001e-07, 2.23402e-10
1.50073e-07, 2.24437e-10
1.50146e-07, 2.25458e-10
1.50219e-07, 2.26464e-10
1.50291e-07, 2.27455e-10
1.50364e-07, 2.28432e-10
1.50438e-07, 2.29398e-10
1.50511e-07, 2.30352e-10
1.50585e-07, 2.31295e-10
1.50658e-07, 2.32227e-10
1.50732e-07, 2.33144e-10
1.50806e-07, 2.34048e-10
1.50881e-07, 2.3494e-10
1.50955e-07, 2.35821e-10
1.5103e-07, 2.36693e-10
1.51104e-07, 2.37555e-10
1.51179e-07, 2.38409e-10
1.51255e-07, 2.39255e-10
1.5133e-07, 2.40089e-10
1.51405e-07, 2.40913e-10
1.51481e-07, 2.41726e-10
1.51557e-07, 2.4253e-10
1.51632e-07, 2.43326e-10
1.51709e-07, 2.44116e-10
1.51785e-07, 2.44901e-10
1.51861e-07, 2.45681e-10
1.51938e-07, 2.46453e-10
1.52014e-07, 2.47221e-10
1.52091e-07, 2.47981e-10
1.52168e-07, 2.48737e-10
1.52245e-07, 2.49486e-10
1.52322e-07, 2.50229e-10
1.524e-07, 2.50968e-10
1.52477e-07, 2.51704e-10
1.52555e-07, 2.52436e-10
1.52633e-07, 2.53167e-10
1.52711e-07, 2.53899e-10
1.52789e-07, 2.54632e-10
1.52867e-07, 2.55368e-10
1.52945e-07, 2.56105e-10
1.53024e-07, 2.56845e-10
1.53103e-07, 2.57586e-10
1.53181e-07, 2.58328e-10
1.5326e-07, 2.59071e-10
1.53339e-07, 2.59815e-10
1.53418e-07, 2.60559e-10
1.53497e-07, 2.61302e-10
1.53577e-07, 2.62047e-10
1.53656e-07, 2.62793e-10
1.53736e-07, 2.63541e-10
1.53815e-07, 2.64293e-10
1.53895e-07, 2.65049e-10
1.53975e-07, 2.65811e-10
1.54055e-07, 2.66576e-10
1.54135e-07, 2.67346e-10
1.54216e-07, 2.68118e-10
1.54296e-07, 2.68892e-10
1.54377e-07, 2.69668e-10
1.54457e-07, 2.70446e-10
1.54538e-07, 2.71226e-10
1.54619e-07, 2.72008e-10
1.547e-07, 2.7279e-10
1.54781e-07, 2.73572e-10
1.54862e-07, 2.74353e-10
1.54943e-07, 2.75131e-10
1.55024e-07, 2.7591e-10
1.55106e-07, 2.7669e-10
1.55187e-07, 2.7747e-10
1.55269e-07, 2.78247e-10
1.5535e-07, 2.7902e-10
1.55432e-07, 2.7979e-10
1.55514e-07, 2.80559e-10
1.55596e-07, 2.81323e-10
1.55678e-07, 2.82079e-10
1.5576e-07, 2.82832e-10
1.55843e-07, 2.83582e-10
1.55925e-07, 2.84331e-10
1.56007e-07, 2.85076e-10
1.5609e-07, 2.85818e-10
1.56173e-07, 2.86559e-10
1.56255e-07, 2.87299e-10
1.56338e-07, 2.88035e-10
1.56421e-07, 2.88768e-10
1.56504e-07, 2.89494e-10
1.56587e-07, 2.90217e-10
1.5667e-07, 2.90933e-10
1.56753e-07, 2.91647e-10
1.56836e-07, 2.92355e-10
1.5692e-07, 2.93061e-10
1.57003e-07, 2.93761e-10
1.57087e-07, 2.94457e-10
1.5717e-07, 2.95147e-10
1.57254e-07, 2.95835e-10
1.57337e-07, 2.96526e-10
1.57421e-07, 2.97216e-10
1.57505e-07, 2.97901e-10
1.57589e-07, 2.98581e-10
1.57673e-07, 2.99258e-10
1.57757e-07, 2.99931e-10
1.57841e-07, 3.006e-10
1.57925e-07, 3.01267e-10
1.5801e-07, 3.01932e-10
1.58094e-07, 3.02593e-10
1.58178e-07, 3.03254e-10
1.58263e-07, 3.03909e-10
1.58347e-07, 3.04559e-10
1.58432e-07, 3.05206e-10
1.58517e-07, 3.05849e-10
1.58601e-07, 3.06489e-10
1.58686e-07, 3.07127e-10
1.58771e-07, 3.07766e-10
1.58856e-07, 3.08402e-10
1.58941e-07, 3.09034e-10
1.59026e-07, 3.09661e-10
1.59111e-07, 3.10283e-10
1.59196e-07, 3.10901e-10
1.59281e-07, 3.11515e-10
1.59366e-07, 3.12126e-10
1.59452e-07, 3.12729e-10
1.59537e-07, 3.1333e-10
1.59622e-07, 3.13929e-10
1.59708e-07, 3.14525e-10
1.59793e-07, 3.15115e-10
1.59879e-07, 3.157e-10
1.59965e-07, 3.16283e-10
1.6005e-07, 3.16866e-10
1.60136e-07, 3.17447e-10
1.60222e-07, 3.18025e-10
1.60308e-07, 3.18601e-10
1.60393e-07, 3.19176e-10
1.60479e-07, 3.19748e-10
1.60565e-07, 3.2032e-10
1.60651e-07, 3.20891e-10
1.60737e-07, 3.21461e-10
1.60823e-07, 3.22031e-10
1.6091e-07, 3.22598e-10
1.60996e-07, 3.2316e-10
1.61082e-07, 3.23722e-10
1.61168e-07, 3.24278e-10
1.61255e-07, 3.24829e-10
1.61341e-07, 3.25377e-10
1.61427e-07, 3.25923e-10
1.61514e-07, 3.26467e-10
1.616e-07, 3.27007e-10
1.61687e-07, 3.27545e-10
1.61773e-07, 3.2808e-10
1.6186e-07, 3.28612e-10
1.61947e-07, 3.29144e-10
1.62033e-07, 3.29673e-10
1.6212e-07, 3.302e-10
1.62207e-07, 3.30724e-10
1.62294e-07, 3.31251e-10
1.62381e-07, 3.31776e-10
1.62467e-07, 3.32301e-10
1.62554e-07, 3.32822e-10
1.62641e-07, 3.33338e-10
1.62728e-07, 3.33849e-10
1.62815e-07, 3.34356e-10
1.62902e-07, 3.34861e-10
1.6299e-07, 3.35364e-10
1.63077e-07, 3.35866e-10
1.63164e-07, 3.36367e-10
1.63251e-07, 3.36865e-10
1.63338e-07, 3.37359e-10
1.63425e-07, 3.37846e-10
1.63513e-07, 3.38331e-10
1.636e-07, 3.38811e-10
1.63687e-07, 3.39289e-10
1.63775e-07, 3.39765e-10
1.63862e-07, 3.40237e-10
1.6395e-07, 3.40703e-10
1.64037e-07, 3.41163e-10
1.64125e-07, 3.41617e-10
1.64212e-07, 3.42063e-10
1.643e-07, 3.42506e-10
1.64387e-07, 3.42945e-10
1.64475e-07, 3.43379e-10
1.64563e-07, 3.43808e-10
1.6465e-07, 3.44235e-10
1.64738e-07, 3.44658e-10
1.64826e-07, 3.45074e-10
1.64914e-07, 3.45481e-10
1.65001e-07, 3.45884e-10
1.65089e-07, 3.46281e-10
1.65177e-07, 3.46671e-10
1.65265e-07, 3.47055e-10
1.65353e-07, 3.4743e-10
1.65441e-07, 3.47797e-10
1.65529e-07, 3.48156e-10
1.65617e-07, 3.48505e-10
1.65705e-07, 3.48846e-10
1.65793e-07, 3.49178e-10
1.65881e-07, 3.49504e-10
1.65969e-07, 3.49822e-10
1.66057e-07, 3.50133e-10
1.66145e-07, 3.5044e-10
1.66233e-07, 3.50736e-10
1.66321e-07, 3.51024e-10
1.66409e-07, 3.51307e-10
1.66497e-07, 3.51583e-10
1.66586e-07, 3.51854e-10
1.66674e-07, 3.5212e-10
1.66762e-07, 3.52378e-10
1.6685e-07, 3.52629e-10
1.66939e-07, 3.52873e-10
1.67027e-07, 3.53109e-10
1.67115e-07, 3.53339e-10
1.67204e-07, 3.53559e-10
1.67292e-07, 3.53771e-10
1.67381e-07, 3.53977e-10
1.67469e-07, 3.54179e-10
1.67557e-07, 3.54377e-10
1.67646e-07, 3.54568e-10
1.67734e-07, 3.54751e-10
1.67823e-07, 3.54924e-10
1.67911e-07, 3.5509e-10
1.68e-07, 3.5525e-10
1.68088e-07, 3.55405e-10
1.68177e-07, 3.55555e-10
1.68265e-07, 3.55698e-10
1.68354e-07, 3.55835e-10
1.68443e-07, 3.55966e-10
1.68531e-07, 3.5609e-10
1.6862e-07, 3.56204e-10
1.68709e-07, 3.56313e-10
1.68797e-07, 3.56415e-10
1.68886e-07, 3.5651e-10
1.68975e-07, 3.56598e-10
1.69063e-07, 3.5668e-10
1.69152e-07, 3.5676e-10
1.69241e-07, 3.56833e-10
1.6933e-07, 3.56902e-10
1.69418e-07, 3.56968e-10
1.69507e-07, 3.57029e-10
1.69596e-07, 3.57085e-10
1.69685e-07, 3.57134e-10
1.69774e-07, 3.57178e-10
1.69862e-07, 3.57218e-10
1.69951e-07, 3.57254e-10
1.7004e-07, 3.57285e-10
