dz, F
1.91597e-07, 3.74652e-10
1.91642e-07, 3.74652e-10
1.91687e-07, 3.74651e-10
1.91732e-07, 3.7465e-10
1.91777e-07, 3.74648e-10
1.91822e-07, 3.74646e-10
1.91867e-07, 3.74644e-10
1.91912e-07, 3.74643e-10
1.91957e-07, 3.74641e-10
1.92002e-07, 3.7464e-10
1.92047e-07, 3.74639e-10
1.92092e-07, 3.74638e-10
1.92137e-07, 3.74636e-10
1.92182e-07, 3.74635e-10
1.92227e-07, 3.74633e-10
1.92272e-07, 3.7463e-10
1.92317e-07, 3.74627e-10
1.92362e-07, 3.74623e-10
1.92407e-07, 3.74619e-10
1.92451e-07, 3.74615e-10
1.92496e-07, 3.74611e-10
1.92541e-07, 3.74606e-10
1.92586e-07, 3.74602e-10
1.92631e-07, 3.74597e-10
1.92676e-07, 3.74593e-10
1.92721e-07, 3.74588e-10
1.92766e-07, 3.74584e-10
1.92811e-07, 3.74579e-10
1.92856e-07, 3.74574e-10
1.92901e-07, 3.74568e-10
1.92946e-07, 3.74561e-10
1.92991e-07, 3.74555e-10
1.93036e-07, 3.74549e-10
1.93081e-07, 3.74542e-10
1.93126e-07, 3.74536e-10
1.93171e-07, 3.7453e-10
1.93216e-07, 3.74524e-10
1.93261e-07, 3.74518e-10
1.93306e-07, 3.74513e-10
1.93351e-07, 3.74509e-10
1.93396e-07, 3.74505e-10
1.93441e-07, 3.745e-10
1.93486e-07, 3.74496e-10
1.93531e-07, 3.74492e-10
1.93576e-07, 3.74488e-10
1.93621e-07, 3.74485e-10
1.93666e-07, 3.74482e-10
1.93711e-07, 3.74479e-10
1.93756e-07, 3.74475e-10
1.93801e-07, 3.74471e-10
1.93846e-07, 3.74467e-10
1.93891e-07, 3.74461e-10
1.93936e-07, 3.74455e-10
1.93981e-07, 3.7445e-10
1.94026e-07, 3.74444e-10
1.94071e-07, 3.74438e-10
1.94116e-07, 3.74433e-10
1.94161e-07, 3.74427e-10
1.94206e-07, 3.74421e-10
1.94251e-07, 3.74415e-10
1.94295e-07, 3.7441e-10
1.9434e-07, 3.74404e-10
1.94385e-07, 3.744e-10
1.9443e-07, 3.74396e-10
1.94475e-07, 3.74393e-10
1.9452e-07, 3.74389e-10
1.94565e-07, 3.74385e-10
1.9461e-07, 3.7438e-10
1.94655e-07, 3.74376e-10
1.947e-07, 3.74372e-10
1.94745e-07, 3.74369e-10
1.9479e-07, 3.74364e-10
1.94835e-07, 3.74359e-10
1.9488e-07, 3.74355e-10
1.94925e-07, 3.74349e-10
1.9497e-07, 3.74343e-10
1.95015e-07, 3.74337e-10
1.9506e-07, 3.74331e-10
1.95105e-07, 3.74323e-10
1.9515e-07, 3.74315e-10
1.95195e-07, 3.74305e-10
1.9524e-07, 3.74296e-10
1.95285e-07, 3.74286e-10
1.9533e-07, 3.74275e-10
1.95375e-07, 3.74263e-10
1.9542e-07, 3.74252e-10
1.95465e-07, 3.74239e-10
1.9551e-07, 3.74226e-10
1.95555e-07, 3.74211e-10
1.956e-07, 3.74195e-10
1.95645e-07, 3.74178e-10
1.9569e-07, 3.74159e-10
1.95735e-07, 3.74139e-10
1.9578e-07, 3.74118e-10
1.95825e-07, 3.74096e-10
1.9587e-07, 3.74073e-10
1.95915e-07, 3.74049e-10
1.9596e-07, 3.74026e-10
1.96005e-07, 3.74002e-10
1.9605e-07, 3.73977e-10
1.96095e-07, 3.73952e-10
1.9614e-07, 3.73925e-10
1.96185e-07, 3.739e-10
1.9623e-07, 3.73876e-10
1.96275e-07, 3.73856e-10
1.9632e-07, 3.73839e-10
1.96365e-07, 3.73826e-10
1.9641e-07, 3.73817e-10
1.96455e-07, 3.73812e-10
1.965e-07, 3.7381e-10
1.96545e-07, 3.73812e-10
1.9659e-07, 3.73818e-10
1.96635e-07, 3.73828e-10
1.96679e-07, 3.73841e-10
1.96724e-07, 3.73857e-10
1.96769e-07, 3.73877e-10
1.96814e-07, 3.739e-10
1.96859e-07, 3.73928e-10
1.96904e-07, 3.73958e-10
1.96949e-07, 3.73991e-10
1.96994e-07, 3.74028e-10
1.97039e-07, 3.74066e-10
1.97084e-07, 3.74108e-10
1.97129e-07, 3.74153e-10
1.97174e-07, 3.742e-10
1.97219e-07, 3.74251e-10
1.97264e-07, 3.74304e-10
1.97309e-07, 3.7436e-10
1.97354e-07, 3.74419e-10
1.97399e-07, 3.7448e-10
1.97444e-07, 3.74545e-10
1.97489e-07, 3.74611e-10
1.97534e-07, 3.74679e-10
1.97579e-07, 3.7475e-10
1.97624e-07, 3.74824e-10
1.97669e-07, 3.74899e-10
1.97714e-07, 3.74976e-10
1.97759e-07, 3.75054e-10
1.97804e-07, 3.75135e-10
1.97849e-07, 3.75217e-10
1.97894e-07, 3.753e-10
1.97939e-07, 3.75386e-10
1.97984e-07, 3.75474e-10
1.98029e-07, 3.75563e-10
1.98074e-07, 3.75654e-10
1.98119e-07, 3.75745e-10
1.98164e-07, 3.75838e-10
1.98209e-07, 3.75933e-10
1.98254e-07, 3.7603e-10
1.98299e-07, 3.76128e-10
1.98344e-07, 3.76228e-10
1.98389e-07, 3.76328e-10
1.98434e-07, 3.76429e-10
1.98479e-07, 3.76531e-10
1.98524e-07, 3.76634e-10
1.98569e-07, 3.76739e-10
1.98614e-07, 3.76845e-10
1.98659e-07, 3.76952e-10
1.98704e-07, 3.7706e-10
1.98749e-07, 3.77168e-10
1.98794e-07, 3.77277e-10
1.98839e-07, 3.77386e-10
1.98884e-07, 3.77496e-10
1.98929e-07, 3.77607e-10
1.98974e-07, 3.77719e-10
1.99019e-07, 3.77832e-10
1.99064e-07, 3.77945e-10
1.99109e-07, 3.7806e-10
1.99154e-07, 3.78175e-10
1.99199e-07, 3.78291e-10
1.99244e-07, 3.78408e-10
1.99289e-07, 3.78526e-10
1.99334e-07, 3.78645e-10
1.99379e-07, 3.78763e-10
1.99424e-07, 3.78883e-10
1.99469e-07, 3.79003e-10
1.99514e-07, 3.79123e-10
1.99559e-07, 3.79245e-10
1.99604e-07, 3.79366e-10
1.99649e-07, 3.79488e-10
1.99694e-07, 3.79611e-10
1.99739e-07, 3.79735e-10
1.99784e-07, 3.79859e-10
1.99829e-07, 3.79985e-10
1.99874e-07, 3.80112e-10
1.99919e-07, 3.80239e-10
1.99964e-07, 3.80368e-10
2.00009e-07, 3.80497e-10
2.00054e-07, 3.80626e-10
2.00099e-07, 3.80756e-10
2.00144e-07, 3.80887e-10
2.00188e-07, 3.81018e-10
2.00233e-07, 3.81151e-10
2.00278e-07, 3.81284e-10
2.00323e-07, 3.81418e-10
2.00368e-07, 3.81554e-10
2.00413e-07, 3.8169e-10
2.00458e-07, 3.81826e-10
2.00503e-07, 3.81963e-10
2.00548e-07, 3.821e-10
2.00593e-07, 3.82238e-10
2.00638e-07, 3.82375e-10
2.00683e-07, 3.82513e-10
2.00728e-07, 3.8265e-10
2.00773e-07, 3.82788e-10
2.00818e-07, 3.82926e-10
2.00863e-07, 3.83064e-10
2.00908e-07, 3.83202e-10
2.00953e-07, 3.83341e-10
2.00998e-07, 3.8348e-10
2.01043e-07, 3.8362e-10
2.01088e-07, 3.8376e-10
2.01133e-07, 3.839e-10
2.01178e-07, 3.8404e-10
2.01223e-07, 3.84179e-10
2.01268e-07, 3.84318e-10
2.01313e-07, 3.84456e-10
2.01358e-07, 3.84594e-10
2.01403e-07, 3.84732e-10
2.01448e-07, 3.8487e-10
2.01493e-07, 3.85009e-10
2.01538e-07, 3.85148e-10
2.01583e-07, 3.85285e-10
2.01628e-07, 3.85423e-10
2.01673e-07, 3.8556e-10
2.01718e-07, 3.85699e-10
2.01763e-07, 3.85837e-10
2.01808e-07, 3.85975e-10
2.01853e-07, 3.86113e-10
2.01898e-07, 3.86249e-10
2.01943e-07, 3.86386e-10
2.01988e-07, 3.86523e-10
2.02033e-07, 3.8666e-10
2.02078e-07, 3.86796e-10
2.02123e-07, 3.86933e-10
2.02168e-07, 3.87069e-10
2.02213e-07, 3.87205e-10
2.02258e-07, 3.8734e-10
2.02303e-07, 3.87475e-10
2.02348e-07, 3.8761e-10
2.02393e-07, 3.87745e-10
2.02438e-07, 3.8788e-10
2.02483e-07, 3.88015e-10
2.02528e-07, 3.88151e-10
2.02573e-07, 3.88285e-10
2.02618e-07, 3.88419e-10
2.02663e-07, 3.88553e-10
2.02708e-07, 3.88686e-10
2.02753e-07, 3.8882e-10
2.02798e-07, 3.88954e-10
2.02843e-07, 3.89088e-10
2.02888e-07, 3.89222e-10
2.02933e-07, 3.89356e-10
2.02978e-07, 3.89489e-10
2.03023e-07, 3.89622e-10
2.03068e-07, 3.89755e-10
2.03113e-07, 3.89887e-10
2.03158e-07, 3.9002e-10
2.03203e-07, 3.90152e-10
2.03248e-07, 3.90285e-10
2.03293e-07, 3.90417e-10
2.03338e-07, 3.90547e-10
2.03383e-07, 3.90679e-10
2.03428e-07, 3.90811e-10
2.03473e-07, 3.90943e-10
2.03518e-07, 3.91075e-10
2.03563e-07, 3.91208e-10
2.03608e-07, 3.91342e-10
2.03653e-07, 3.91474e-10
2.03698e-07, 3.91606e-10
2.03743e-07, 3.91738e-10
2.03788e-07, 3.9187e-10
2.03833e-07, 3.92001e-10
2.03878e-07, 3.92132e-10
2.03923e-07, 3.92264e-10
2.03968e-07, 3.92395e-10
2.04013e-07, 3.92527e-10
2.04058e-07, 3.92658e-10
2.04103e-07, 3.92789e-10
2.04148e-07, 3.9292e-10
2.04193e-07, 3.93051e-10
2.04238e-07, 3.93182e-10
2.04283e-07, 3.93312e-10
2.04328e-07, 3.93443e-10
2.04373e-07, 3.93574e-10
2.04418e-07, 3.93704e-10
2.04463e-07, 3.93834e-10
2.04508e-07, 3.93964e-10
2.04553e-07, 3.94094e-10
2.04598e-07, 3.94224e-10
2.04643e-07, 3.94353e-10
2.04688e-07, 3.94481e-10
2.04733e-07, 3.94608e-10
2.04778e-07, 3.94736e-10
2.04823e-07, 3.94864e-10
2.04868e-07, 3.94992e-10
2.04913e-07, 3.9512e-10
2.04958e-07, 3.95247e-10
2.05003e-07, 3.95374e-10
2.05048e-07, 3.955e-10
2.05093e-07, 3.95626e-10
2.05138e-07, 3.95752e-10
2.05183e-07, 3.95877e-10
2.05228e-07, 3.96003e-10
2.05273e-07, 3.96128e-10
2.05318e-07, 3.96254e-10
2.05363e-07, 3.9638e-10
2.05408e-07, 3.96506e-10
2.05453e-07, 3.96632e-10
2.05498e-07, 3.96758e-10
2.05543e-07, 3.96883e-10
2.05588e-07, 3.97008e-10
2.05633e-07, 3.97132e-10
2.05678e-07, 3.97256e-10
2.05723e-07, 3.9738e-10
2.05768e-07, 3.97503e-10
2.05813e-07, 3.97628e-10
2.05858e-07, 3.97753e-10
2.05903e-07, 3.97878e-10
2.05948e-07, 3.98003e-10
2.05993e-07, 3.98128e-10
2.06038e-07, 3.98253e-10
2.06083e-07, 3.98377e-10
2.06128e-07, 3.98502e-10
2.06173e-07, 3.98627e-10
2.06218e-07, 3.98751e-10
2.06263e-07, 3.98875e-10
2.06308e-07, 3.98998e-10
2.06353e-07, 3.9912e-10
2.06398e-07, 3.99242e-10
2.06443e-07, 3.99364e-10
2.06488e-07, 3.99485e-10
2.06533e-07, 3.99605e-10
2.06578e-07, 3.99726e-10
2.06623e-07, 3.99847e-10
2.06668e-07, 3.99967e-10
2.06713e-07, 4.00087e-10
2.06758e-07, 4.00207e-10
2.06803e-07, 4.00326e-10
2.06848e-07, 4.00444e-10
2.06893e-07, 4.00562e-10
2.06938e-07, 4.00681e-10
2.06983e-07, 4.00799e-10
2.07028e-07, 4.00917e-10
2.07072e-07, 4.01036e-10
2.07117e-07, 4.01155e-10
2.07162e-07, 4.01274e-10
2.07207e-07, 4.01394e-10
2.07252e-07, 4.01514e-10
2.07297e-07, 4.01633e-10
2.07342e-07, 4.01751e-10
2.07387e-07, 4.0187e-10
2.07432e-07, 4.0199e-10
2.07477e-07, 4.0211e-10
2.07522e-07, 4.0223e-10
2.07567e-07, 4.0235e-10
2.07612e-07, 4.02471e-10
2.07657e-07, 4.02592e-10
2.07702e-07, 4.02713e-10
2.07747e-07, 4.02834e-10
2.07792e-07, 4.02955e-10
2.07837e-07, 4.03077e-10
2.07882e-07, 4.03198e-10
2.07927e-07, 4.0332e-10
2.07972e-07, 4.03442e-10
2.08017e-07, 4.03564e-10
2.08062e-07, 4.03685e-10
2.08107e-07, 4.03806e-10
2.08152e-07, 4.03926e-10
2.08197e-07, 4.04047e-10
2.08242e-07, 4.04168e-10
2.08287e-07, 4.04289e-10
2.08332e-07, 4.0441e-10
2.08377e-07, 4.04531e-10
2.08422e-07, 4.04652e-10
2.08467e-07, 4.04773e-10
2.08512e-07, 4.04894e-10
2.08557e-07, 4.05013e-10
2.08602e-07, 4.05131e-10
2.08647e-07, 4.05249e-10
2.08692e-07, 4.05366e-10
2.08737e-07, 4.05484e-10
2.08782e-07, 4.05602e-10
2.08827e-07, 4.0572e-10
2.08872e-07, 4.05838e-10
2.08917e-07, 4.05957e-10
2.08962e-07, 4.06075e-10
2.09007e-07, 4.06192e-10
2.09052e-07, 4.06308e-10
2.09097e-07, 4.06424e-10
2.09142e-07, 4.06539e-10
2.09187e-07, 4.06652e-10
2.09232e-07, 4.06765e-10
2.09277e-07, 4.06877e-10
2.09322e-07, 4.06989e-10
2.09367e-07, 4.07101e-10
2.09412e-07, 4.07214e-10
2.09457e-07, 4.07327e-10
2.09502e-07, 4.0744e-10
2.09547e-07, 4.07552e-10
2.09592e-07, 4.07665e-10
2.09637e-07, 4.07778e-10
2.09682e-07, 4.07891e-10
2.09727e-07, 4.08004e-10
2.09772e-07, 4.08116e-10
2.09817e-07, 4.08228e-10
2.09862e-07, 4.08339e-10
2.09907e-07, 4.08451e-10
2.09952e-07, 4.08562e-10
2.09997e-07, 4.08673e-10
2.10042e-07, 4.08784e-10
2.10087e-07, 4.08895e-10
2.10132e-07, 4.09005e-10
2.10177e-07, 4.09114e-10
2.10222e-07, 4.09222e-10
2.10267e-07, 4.09331e-10
2.10312e-07, 4.09439e-10
2.10357e-07, 4.09547e-10
2.10402e-07, 4.09655e-10
2.10447e-07, 4.09762e-10
2.10492e-07, 4.09869e-10
2.10537e-07, 4.09977e-10
2.10582e-07, 4.10085e-10
2.10627e-07, 4.10193e-10
2.10672e-07, 4.103e-10
2.10717e-07, 4.10408e-10
2.10762e-07, 4.10515e-10
2.10807e-07, 4.10622e-10
2.10852e-07, 4.1073e-10
2.10897e-07, 4.10838e-10
2.10942e-07, 4.10946e-10
2.10987e-07, 4.11054e-10
2.11032e-07, 4.11163e-10
2.11077e-07, 4.11273e-10
2.11122e-07, 4.11383e-10
2.11167e-07, 4.11494e-10
2.11212e-07, 4.11605e-10
2.11257e-07, 4.11716e-10
2.11302e-07, 4.11827e-10
2.11347e-07, 4.11936e-10
2.11392e-07, 4.12045e-10
2.11437e-07, 4.12155e-10
2.11482e-07, 4.12263e-10
2.11527e-07, 4.1237e-10
2.11572e-07, 4.12476e-10
2.11617e-07, 4.12581e-10
2.11662e-07, 4.12685e-10
2.11707e-07, 4.1279e-10
2.11752e-07, 4.12895e-10
2.11797e-07, 4.13e-10
2.11842e-07, 4.13105e-10
2.11887e-07, 4.1321e-10
2.11932e-07, 4.13315e-10
2.11977e-07, 4.1342e-10
2.12022e-07, 4.13524e-10
2.12067e-07, 4.13627e-10
2.12112e-07, 4.13731e-10
2.12157e-07, 4.13834e-10
2.12202e-07, 4.13937e-10
2.12247e-07, 4.1404e-10
2.12292e-07, 4.14143e-10
2.12337e-07, 4.14246e-10
2.12382e-07, 4.14349e-10
2.12427e-07, 4.14452e-10
2.12472e-07, 4.14554e-10
2.12517e-07, 4.14655e-10
2.12562e-07, 4.14755e-10
2.12607e-07, 4.14854e-10
2.12652e-07, 4.14952e-10
2.12697e-07, 4.1505e-10
2.12742e-07, 4.15147e-10
2.12787e-07, 4.15244e-10
2.12832e-07, 4.1534e-10
2.12877e-07, 4.15436e-10
2.12922e-07, 4.15532e-10
2.12967e-07, 4.15627e-10
2.13012e-07, 4.15721e-10
2.13057e-07, 4.15816e-10
2.13102e-07, 4.15911e-10
2.13147e-07, 4.16005e-10
2.13192e-07, 4.16099e-10
2.13237e-07, 4.16193e-10
2.13282e-07, 4.16286e-10
2.13327e-07, 4.16378e-10
2.13372e-07, 4.16468e-10
2.13417e-07, 4.16558e-10
2.13462e-07, 4.16646e-10
2.13507e-07, 4.16733e-10
2.13552e-07, 4.1682e-10
2.13597e-07, 4.16907e-10
2.13642e-07, 4.16993e-10
2.13687e-07, 4.1708e-10
2.13732e-07, 4.17166e-10
2.13777e-07, 4.17252e-10
2.13822e-07, 4.17338e-10
2.13867e-07, 4.17424e-10
2.13912e-07, 4.17509e-10
2.13957e-07, 4.17594e-10
2.14002e-07, 4.17679e-10
2.14047e-07, 4.17764e-10
2.14092e-07, 4.17848e-10
2.14137e-07, 4.17933e-10
2.14182e-07, 4.18017e-10
2.14227e-07, 4.181e-10
2.14272e-07, 4.18182e-10
2.14317e-07, 4.18264e-10
2.14362e-07, 4.18346e-10
2.14407e-07, 4.18428e-10
2.14452e-07, 4.18509e-10
2.14497e-07, 4.18589e-10
2.14542e-07, 4.18667e-10
2.14587e-07, 4.18746e-10
2.14632e-07, 4.18823e-10
2.14677e-07, 4.189e-10
2.14722e-07, 4.18976e-10
2.14767e-07, 4.19052e-10
2.14812e-07, 4.19127e-10
2.14857e-07, 4.19202e-10
2.14902e-07, 4.19277e-10
2.14947e-07, 4.19351e-10
2.14992e-07, 4.19424e-10
2.15037e-07, 4.19496e-10
2.15082e-07, 4.19568e-10
2.15127e-07, 4.1964e-10
2.15172e-07, 4.1971e-10
2.15217e-07, 4.1978e-10
2.15262e-07, 4.1985e-10
2.15307e-07, 4.1992e-10
2.15352e-07, 4.1999e-10
2.15397e-07, 4.20056e-10
2.15442e-07, 4.20116e-10
2.15487e-07, 4.20169e-10
2.15532e-07, 4.20218e-10
2.15577e-07, 4.20261e-10
2.15622e-07, 4.203e-10
2.15667e-07, 4.20335e-10
2.15712e-07, 4.20365e-10
2.15757e-07, 4.2039e-10
2.15802e-07, 4.20412e-10
2.15847e-07, 4.20429e-10
2.15892e-07, 4.20442e-10
2.15937e-07, 4.2045e-10
2.15982e-07, 4.20454e-10
2.16027e-07, 4.20452e-10
2.16072e-07, 4.20447e-10
2.16117e-07, 4.20437e-10
2.16162e-07, 4.20423e-10
2.16207e-07, 4.20406e-10
2.16252e-07, 4.20386e-10
2.16297e-07, 4.20362e-10
2.16342e-07, 4.20334e-10
2.16387e-07, 4.20302e-10
2.16432e-07, 4.20268e-10
2.16477e-07, 4.20231e-10
2.16522e-07, 4.2019e-10
2.16567e-07, 4.20145e-10
2.16612e-07, 4.20095e-10
2.16657e-07, 4.20041e-10
2.16702e-07, 4.19982e-10
2.16747e-07, 4.19918e-10
2.16792e-07, 4.1985e-10
2.16837e-07, 4.19777e-10
2.16882e-07, 4.19699e-10
2.16927e-07, 4.19617e-10
2.16972e-07, 4.1953e-10
2.17017e-07, 4.19437e-10
2.17062e-07, 4.19337e-10
2.17107e-07, 4.1923e-10
2.17152e-07, 4.19115e-10
2.17197e-07, 4.18993e-10
2.17242e-07, 4.18863e-10
2.17287e-07, 4.18724e-10
2.17332e-07, 4.18577e-10
2.17377e-07, 4.18422e-10
2.17422e-07, 4.18259e-10
2.17467e-07, 4.18089e-10
2.17512e-07, 4.1791e-10
2.17557e-07, 4.17722e-10
2.17602e-07, 4.17526e-10
2.17647e-07, 4.17322e-10
2.17692e-07, 4.1711e-10
2.17737e-07, 4.1689e-10
2.17782e-07, 4.16663e-10
2.17827e-07, 4.16427e-10
2.17872e-07, 4.16182e-10
2.17917e-07, 4.15929e-10
2.17962e-07, 4.15669e-10
2.18007e-07, 4.15401e-10
2.18052e-07, 4.15126e-10
2.18097e-07, 4.14841e-10
2.18142e-07, 4.14548e-10
2.18187e-07, 4.14247e-10
2.18232e-07, 4.13938e-10
2.18277e-07, 4.1362e-10
2.18322e-07, 4.13293e-10
2.18367e-07, 4.12959e-10
2.18412e-07, 4.12616e-10
2.18457e-07, 4.12266e-10
2.18502e-07, 4.11906e-10
2.18547e-07, 4.11539e-10
2.18592e-07, 4.11163e-10
2.18637e-07, 4.10779e-10
2.18682e-07, 4.10385e-10
2.18727e-07, 4.09984e-10
2.18772e-07, 4.09576e-10
2.18817e-07, 4.0916e-10
2.18862e-07, 4.08736e-10
2.18907e-07, 4.08304e-10
2.18952e-07, 4.07865e-10
2.18997e-07, 4.07419e-10
2.19042e-07, 4.06965e-10
2.19087e-07, 4.06503e-10
2.19132e-07, 4.06034e-10
2.19177e-07, 4.05557e-10
2.19222e-07, 4.05073e-10
2.19267e-07, 4.04582e-10
2.19312e-07, 4.04084e-10
2.19357e-07, 4.03579e-10
2.19402e-07, 4.03068e-10
2.19447e-07, 4.0255e-10
2.19492e-07, 4.02025e-10
2.19537e-07, 4.01494e-10
2.19582e-07, 4.00957e-10
2.19627e-07, 4.00415e-10
2.19672e-07, 3.99866e-10
2.19717e-07, 3.99312e-10
2.19762e-07, 3.98753e-10
2.19807e-07, 3.98187e-10
2.19852e-07, 3.97616e-10
2.19897e-07, 3.97039e-10
2.19942e-07, 3.96457e-10
2.19987e-07, 3.95869e-10
2.20032e-07, 3.95275e-10
2.20077e-07, 3.94676e-10
2.20122e-07, 3.94073e-10
2.20167e-07, 3.93465e-10
2.20212e-07, 3.92853e-10
2.20257e-07, 3.92235e-10
2.20302e-07, 3.91613e-10
2.20347e-07, 3.90986e-10
2.20392e-07, 3.90355e-10
2.20437e-07, 3.8972e-10
2.20482e-07, 3.89081e-10
2.20527e-07, 3.88439e-10
2.20572e-07, 3.87793e-10
2.20617e-07, 3.87144e-10
2.20662e-07, 3.86492e-10
2.20707e-07, 3.85836e-10
2.20752e-07, 3.85177e-10
2.20797e-07, 3.84515e-10
2.20842e-07, 3.8385e-10
2.20887e-07, 3.83183e-10
2.20932e-07, 3.82514e-10
2.20977e-07, 3.81842e-10
2.21022e-07, 3.81168e-10
2.21067e-07, 3.80491e-10
2.21112e-07, 3.79812e-10
2.21157e-07, 3.79132e-10
2.21202e-07, 3.7845e-10
2.21247e-07, 3.77765e-10
2.21292e-07, 3.7708e-10
2.21337e-07, 3.76392e-10
2.21382e-07, 3.75704e-10
2.21427e-07, 3.75014e-10
2.21472e-07, 3.74322e-10
2.21517e-07, 3.73631e-10
2.21562e-07, 3.72938e-10
2.21607e-07, 3.72244e-10
2.21652e-07, 3.7155e-10
2.21697e-07, 3.70855e-10
2.21742e-07, 3.7016e-10
2.21787e-07, 3.69465e-10
2.21832e-07, 3.68769e-10
2.21877e-07, 3.68073e-10
2.21922e-07, 3.67377e-10
2.21967e-07, 3.6668e-10
2.22012e-07, 3.65984e-10
2.22057e-07, 3.65287e-10
2.22102e-07, 3.64591e-10
2.22147e-07, 3.63896e-10
2.22192e-07, 3.632e-10
2.22237e-07, 3.62505e-10
2.22282e-07, 3.6181e-10
2.22327e-07, 3.61116e-10
2.22372e-07, 3.60423e-10
2.22417e-07, 3.5973e-10
2.22462e-07, 3.59037e-10
2.22507e-07, 3.58346e-10
2.22552e-07, 3.57655e-10
2.22597e-07, 3.56965e-10
2.22642e-07, 3.56276e-10
2.22687e-07, 3.55589e-10
2.22732e-07, 3.54903e-10
2.22777e-07, 3.54217e-10
2.22822e-07, 3.53534e-10
2.22867e-07, 3.52851e-10
2.22912e-07, 3.5217e-10
2.22957e-07, 3.51492e-10
2.23002e-07, 3.50814e-10
2.23047e-07, 3.50139e-10
2.23092e-07, 3.49466e-10
2.23137e-07, 3.48795e-10
2.23182e-07, 3.48125e-10
2.23227e-07, 3.47458e-10
2.23272e-07, 3.46792e-10
2.23317e-07, 3.46128e-10
2.23362e-07, 3.45465e-10
2.23407e-07, 3.44805e-10
2.23452e-07, 3.44148e-10
2.23497e-07, 3.43492e-10
2.23542e-07, 3.42839e-10
2.23587e-07, 3.42188e-10
2.23632e-07, 3.4154e-10
2.23677e-07, 3.40893e-10
2.23722e-07, 3.40248e-10
2.23767e-07, 3.39606e-10
2.23812e-07, 3.38966e-10
2.23857e-07, 3.38329e-10
2.23902e-07, 3.37695e-10
2.23947e-07, 3.37062e-10
2.23992e-07, 3.36433e-10
2.24037e-07, 3.35807e-10
2.24082e-07, 3.35183e-10
2.24127e-07, 3.34562e-10
2.24172e-07, 3.33943e-10
2.24217e-07, 3.33328e-10
2.24262e-07, 3.32716e-10
2.24307e-07, 3.32108e-10
2.24352e-07, 3.31502e-10
2.24397e-07, 3.309e-10
2.24442e-07, 3.30302e-10
2.24487e-07, 3.29706e-10
2.24532e-07, 3.29113e-10
2.24577e-07, 3.28522e-10
2.24622e-07, 3.27935e-10
2.24667e-07, 3.27352e-10
2.24712e-07, 3.26773e-10
2.24757e-07, 3.26197e-10
2.24802e-07, 3.25623e-10
2.24847e-07, 3.25053e-10
2.24892e-07, 3.24485e-10
2.24937e-07, 3.2392e-10
2.24982e-07, 3.23358e-10
2.25027e-07, 3.22799e-10
2.25072e-07, 3.22243e-10
2.25117e-07, 3.21691e-10
2.25162e-07, 3.21143e-10
2.25207e-07, 3.20598e-10
2.25252e-07, 3.20055e-10
2.25297e-07, 3.19516e-10
2.25342e-07, 3.18981e-10
2.25387e-07, 3.18449e-10
2.25432e-07, 3.17921e-10
2.25477e-07, 3.17396e-10
2.25522e-07, 3.16873e-10
2.25567e-07, 3.16353e-10
2.25612e-07, 3.15837e-10
2.25657e-07, 3.15324e-10
2.25702e-07, 3.14813e-10
2.25747e-07, 3.14306e-10
2.25792e-07, 3.13802e-10
2.25837e-07, 3.13302e-10
2.25882e-07, 3.12805e-10
2.25927e-07, 3.12312e-10
2.25972e-07, 3.11822e-10
2.26017e-07, 3.11334e-10
2.26062e-07, 3.10851e-10
2.26107e-07, 3.10372e-10
2.26152e-07, 3.09896e-10
2.26197e-07, 3.09423e-10
2.26242e-07, 3.08955e-10
2.26287e-07, 3.0849e-10
2.26332e-07, 3.08028e-10
2.26377e-07, 3.07569e-10
2.26422e-07, 3.07114e-10
2.26467e-07, 3.06662e-10
2.26512e-07, 3.06214e-10
2.26557e-07, 3.05768e-10
2.26602e-07, 3.05327e-10
2.26647e-07, 3.04888e-10
2.26692e-07, 3.04452e-10
2.26737e-07, 3.0402e-10
2.26782e-07, 3.03591e-10
2.26827e-07, 3.03165e-10
2.26872e-07, 3.02743e-10
2.26917e-07, 3.02324e-10
2.26962e-07, 3.01908e-10
2.27007e-07, 3.01496e-10
2.27052e-07, 3.01086e-10
2.27097e-07, 3.0068e-10
2.27142e-07, 3.00277e-10
2.27187e-07, 2.99877e-10
2.27232e-07, 2.9948e-10
2.27277e-07, 2.99085e-10
2.27322e-07, 2.98695e-10
2.27367e-07, 2.98307e-10
2.27412e-07, 2.97923e-10
2.27457e-07, 2.97541e-10
2.27502e-07, 2.97163e-10
2.27547e-07, 2.96789e-10
2.27592e-07, 2.96418e-10
2.27637e-07, 2.96051e-10
2.27682e-07, 2.95686e-10
2.27727e-07, 2.95325e-10
2.27772e-07, 2.94967e-10
2.27817e-07, 2.94612e-10
2.27862e-07, 2.94261e-10
2.27907e-07, 2.93912e-10
2.27952e-07, 2.93567e-10
2.27997e-07, 2.93224e-10
2.28042e-07, 2.92885e-10
2.28087e-07, 2.9255e-10
2.28132e-07, 2.92218e-10
2.28177e-07, 2.91889e-10
2.28222e-07, 2.91564e-10
2.28267e-07, 2.91241e-10
2.28312e-07, 2.9092e-10
2.28357e-07, 2.90603e-10
2.28402e-07, 2.90289e-10
2.28447e-07, 2.89978e-10
2.28492e-07, 2.8967e-10
2.28537e-07, 2.89365e-10
2.28582e-07, 2.89062e-10
2.28627e-07, 2.88761e-10
